geometry,seed,sigma_theta_deg,jacobian_T_FP,ukf_T_FP,delta_T_FP,jacobian_v_FP,ukf_v_FP,delta_v_FP,jacobian_T_soft,ukf_T_soft,delta_T_soft,jacobian_T_sustain,ukf_T_sustain,delta_T_sustain,jacobian_total_delta_v,ukf_total_delta_v,delta_total_delta_v,jacobian_peak_accel,ukf_peak_accel,delta_peak_accel,jacobian_control_energy,ukf_control_energy,delta_control_energy,jacobian_rmse_pos_x,ukf_rmse_pos_x,delta_rmse_pos_x,jacobian_rmse_pos_y,ukf_rmse_pos_y,delta_rmse_pos_y,jacobian_rmse_pos_z,ukf_rmse_pos_z,delta_rmse_pos_z,jacobian_rmse_dist,ukf_rmse_dist,delta_rmse_dist,jacobian_final_pos_err,ukf_final_pos_err,delta_final_pos_err,jacobian_final_vel_err,ukf_final_vel_err,delta_final_vel_err,jacobian_est_dist_bias,ukf_est_dist_bias,delta_est_dist_bias,jacobian_est_radial_vel_bias,ukf_est_radial_vel_bias,delta_est_radial_vel_bias,jacobian_nis_mean,ukf_nis_mean,delta_nis_mean,jacobian_nees_mean,ukf_nees_mean,delta_nees_mean,jacobian_nis_inlier_frac,ukf_nis_inlier_frac,delta_nis_inlier_frac,jacobian_nees_inlier_frac,ukf_nees_inlier_frac,delta_nees_inlier_frac,jacobian_are_fallback_count,ukf_are_fallback_count,delta_are_fallback_count,jacobian_exit_count,ukf_exit_count,delta_exit_count,jacobian_time_in_sphere_frac,ukf_time_in_sphere_frac,delta_time_in_sphere_frac,jacobian_P_eig_min,ukf_P_eig_min,delta_P_eig_min,jacobian_P_cond,ukf_P_cond,delta_P_cond,jacobian_sustained,ukf_sustained
alongtrack,6,0.1,17540.0,17540.0,0.0,7.316016903287786e-05,7.315173516091412e-05,-8.433871963737507e-09,17540.0,17540.0,0.0,17540.0,17540.0,0.0,0.02945958335174417,0.029458103114657602,-1.4802370865672765e-06,1.2205061349638156e-05,1.2205040290270619e-05,-2.105936753717748e-11,1.6087907931475645e-07,1.6087497488884692e-07,-4.10442590953821e-12,33.15221060892253,33.19077412232522,0.038563513402692706,102.58419318670933,102.44972950846997,-0.13446367823935645,11.50763636045233,11.53616565184778,0.028529291395448908,108.42053059559736,108.30816073198154,-0.11236986361581103,6.927572270204946e-06,6.928133518846639e-06,5.612486416923355e-10,7.702568414661074e-09,7.700769618000343e-09,-1.7987966607307666e-12,-0.019664512223749035,-0.019704616874878945,-4.0104651129909547e-05,-3.027373213143887e-06,-3.020655018207299e-06,6.718194936588057e-09,2.013053521400832,2.013044214847709,-9.306553123256123e-06,9.510801485975444,9.517823398728805,0.007021912753360837,,0.9959883296863603,,,0.9268781911013858,,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,,3.2024929684603467e-27,,,2350984999.8446155,,True,True
alongtrack,7,0.001,17580.0,17580.0,0.0,7.340495582569828e-05,7.340233718589754e-05,-2.618639800741054e-09,17580.0,17580.0,0.0,17580.0,17580.0,0.0,0.029556344357130226,0.029556403080144223,5.872301399659219e-08,1.2559551155366254e-05,1.2555303161631145e-05,-4.247993735109217e-09,1.659495079155332e-07,1.6590878242914597e-07,-4.072548638723128e-11,4.442186689864303,4.330803515376359,-0.1113831744879441,88.84554658971608,87.62485021756335,-1.2206963721527302,2.862807924609838,2.790806811360751,-0.0720011132490872,89.00258333681234,87.77618604950631,-1.2263972873060283,5.9716607437222425e-09,6.384423926664649e-09,4.127631829424066e-10,9.234799435724018e-12,6.9503763351323744e-12,-2.284423100591643e-12,0.008675995022681163,0.008515128285399324,-0.00016086673728183884,1.8123910217324166e-06,1.7566110541252835e-06,-5.5779967607133126e-08,2.0474087826012686,2.047315842806233,-9.29397950355515e-05,6.831507610929859,6.801515232762331,-0.029992378167527534,,0.9961706783369803,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,3.3289136346538737e-31,,,2414859100.7303777,,True,True
alongtrack,7,0.008,17590.0,17590.0,0.0,7.355110636511369e-05,7.355036238865688e-05,-7.439764568024487e-10,17590.0,17590.0,0.0,17590.0,17590.0,0.0,0.02960901724647709,0.029608965691279087,-5.155519800306707e-08,1.284986404766033e-05,1.2851209409846823e-05,1.3453621864932617e-09,1.6726001896131756e-07,1.672616796918364e-07,1.6607305188402685e-12,12.651946512528976,12.68116728807632,0.029220775547344147,103.19857563556089,103.38997138184727,0.1913957462863891,5.837314403136281,5.849443525388886,0.012129122252605207,104.13497012630067,104.32887508108237,0.19390495478170067,4.714051100732442e-08,4.7078491581075025e-08,-6.20194262493926e-11,6.46439993762285e-11,6.419067453615203e-11,-4.5332484007646354e-13,0.010785846603912713,0.010773794732917796,-1.2051870994917585e-05,1.5945938605985547e-06,1.600545580790655e-06,5.951720192100312e-09,2.0471077352719274,2.0470862836404495,-2.1451631477820143e-05,6.791658300237772,6.793374285263179,0.0017159850254069298,,0.9961706783369803,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,2.1993751927802083e-29,,,2340563703.474441,,True,True
alongtrack,7,0.1,17580.0,17580.0,0.0,7.315416176311743e-05,7.314361972730874e-05,-1.0542035808688041e-08,17580.0,17580.0,0.0,17580.0,17580.0,0.0,0.02954591524201957,0.029543433888557374,-2.4813534621956346e-06,1.2477376841737168e-05,1.247963476693118e-05,2.257925194012591e-09,1.6603852717686683e-07,1.6606138601141368e-07,2.285883454684848e-11,35.73137555424637,35.863954965105236,0.1325794108588667,95.92774328266181,96.61652839710852,0.6887851144467163,9.897076844378745,9.960515495047304,0.0634386506685587,102.84364472521577,103.53834407684649,0.6946993516307174,5.836679971432447e-07,5.830890565532998e-07,-5.789405899448841e-10,8.397624404124746e-10,8.402200989411868e-10,4.576585287122855e-13,0.0069527176558541555,0.0070797133461294424,0.000126995690275287,6.763669554662613e-07,7.226721059317394e-07,4.6305150465478094e-08,2.0470623223373625,2.047068582222503,6.259885140469379e-06,6.673762807031395,6.672452813231449,-0.0013099937999454525,,0.9961706783369803,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,3.3100352172023135e-27,,,2355891562.742152,,True,True
alongtrack,8,0.001,17580.0,17580.0,0.0,7.356395598429151e-05,7.356821099320114e-05,4.2550089096273684e-09,17580.0,17580.0,0.0,17580.0,17580.0,0.0,0.029574014377055497,0.029574114565434934,1.0018837943645553e-07,1.2398422193607286e-05,1.2402183168570661e-05,3.760974963374578e-09,1.6638669411794894e-07,1.66419287312914e-07,3.259319496505788e-11,5.148241579204619,5.2232975857607515,0.07505600655613254,137.10346278861743,138.48330623885607,1.3798434502386385,3.562383512203875,3.610324522381912,0.04794101017803687,137.2463277332974,138.62879710821673,1.3824693749193386,3.001434437232066e-08,3.144668617524404e-08,1.4323418029233777e-09,4.0896018722042006e-11,4.253032100266102e-11,1.6343022806190134e-12,0.013031647849183812,0.013202141098597336,0.00017049324941352355,2.008287597418253e-06,2.0464278595428655e-06,3.814026212461236e-08,2.0098125840350356,2.0098163531567588,3.769121723173896e-06,7.840575984311972,7.8997639106715605,0.059187926359588694,,0.9970824215900802,,,0.9981765134938001,,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,,3.4844204105437233e-31,,,2317584047.334775,,True,True
alongtrack,8,0.008,17610.0,17610.0,0.0,7.410252911603299e-05,7.410322986404211e-05,7.007480091255226e-10,17610.0,17610.0,0.0,17610.0,17610.0,0.0,0.029695822393861378,0.029695862619101676,4.0225240298397136e-08,1.2816605810573722e-05,1.2818817913066638e-05,2.212102492915385e-09,1.6994603765963957e-07,1.6995992106511288e-07,1.3883405473310397e-11,20.936526684150675,20.942151340543052,0.005624656392377858,169.10167582816277,169.57533550704343,0.47365967888066507,9.292730057907443,9.306349466704312,0.013619408796868626,170.6460364304379,171.11684971239094,0.47081328195304195,2.563895666881131e-07,2.566214460727751e-07,2.318793846619965e-10,3.4917549698733877e-10,3.4927822887166767e-10,1.0273188432890355e-13,0.023649807906898346,0.02368525442441092,3.544651751257247e-05,2.3446778779013276e-06,2.3633310425924145e-06,1.8653164691086837e-08,2.009080711046055,2.009073692828016,-7.018218038723489e-06,7.720945456425695,7.717591635027473,-0.0033538213982220455,,0.9974471188913202,,,0.9981765134938001,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,2.250629335858636e-29,,,2341446783.9588737,,True,True
alongtrack,8,0.1,17660.0,17660.0,0.0,7.686141273183715e-05,7.684135487329428e-05,-2.005785854287045e-08,17660.0,17660.0,0.0,17660.0,17660.0,0.0,0.030250416041567023,0.03024823276225554,-2.1832793114830162e-06,1.2699708846078776e-05,1.2699765548575172e-05,5.670249639525731e-11,1.7427447325875002e-07,1.7426363669819116e-07,-1.0836560558860505e-11,51.76903882432397,51.676852042297334,-0.0921867820266371,203.38911302938828,203.49881686112923,0.10970383174094422,19.65135742957381,19.611775969163137,-0.03958146041067323,210.79217378380181,210.87173176494176,0.07955798113994206,3.28979542991872e-06,3.288362900733504e-06,-1.4325291852158728e-09,4.523881504435026e-09,4.5226381788648445e-09,-1.2433255701810897e-12,0.036039308399306566,0.035990676135181005,-4.863226412556154e-05,-3.508494825960034e-06,-3.5019083153861006e-06,6.586510573933485e-09,2.008831030313032,2.0087748993606738,-5.6130952358124375e-05,7.290743863700825,7.271572063717184,-0.01917179998364027,,0.9972647702407003,,,0.9981765134938001,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,3.747348397147987e-27,,,2369306392.9574986,,True,True
alongtrack,9,0.001,17570.0,17570.0,0.0,7.330578368236648e-05,7.330263533712863e-05,-3.1483452378472257e-09,17570.0,17570.0,0.0,17570.0,17570.0,0.0,0.029561513758480304,0.029561812328363708,2.9856988340362656e-07,1.2343302937347442e-05,1.2345335454791543e-05,2.0325174441013303e-09,1.6341444222394228e-07,1.6336837101725417e-07,-4.6071206688101425e-11,4.173443760675471,4.318569380484803,0.14512561980933203,107.90250994903995,111.35559029795006,3.453080348910106,2.9477603364778258,3.0652393907585864,0.11747905428076066,108.02341679991194,111.48144789435428,3.458031094442333,3.517882746219812e-08,3.346237376291964e-08,-1.7164536992784811e-09,2.6051882943489225e-11,2.3851845531373238e-11,-2.2000374121159876e-12,-0.009931554809308804,-0.010280448218791717,-0.0003488934094829123,-2.8442442379010212e-06,-2.9460317079611357e-06,-1.0178747006011445e-07,2.0096128927685197,2.009606799193387,-6.093575132926077e-06,4.244097667884659,4.2317126205542,-0.012385047330458754,,0.9976294675419402,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,3.3787867993014467e-31,,,2344476339.8550825,,True,True
alongtrack,9,0.008,17550.0,17550.0,0.0,7.341620650756742e-05,7.341549094139596e-05,-7.155661714612583e-10,17550.0,17550.0,0.0,17550.0,17550.0,0.0,0.02952678631304265,0.02952673851204957,-4.780099308043795e-08,1.1979214684228031e-05,1.1978713910274799e-05,-5.007739532326505e-10,1.6142721891298153e-07,1.6142349152406353e-07,-3.72738891800361e-12,12.505339886918986,12.496310825267086,-0.00902906165189954,164.13433315306082,164.33107975828665,0.196746605225826,7.052531798240655,7.055792581034003,0.0032607827933484046,164.76104227047279,164.95649659141233,0.19545432093954673,2.690255278559261e-07,2.708414763868108e-07,1.8159485308846936e-09,1.919926766695869e-10,1.9414642179860857e-10,2.1537451290216647e-12,-0.016623142250023107,-0.016663465841576436,-4.0323591553328986e-05,-4.5306711687826425e-06,-4.535281738336147e-06,-4.610569553504306e-09,2.009334686651381,2.0093129132977885,-2.177335359254684e-05,4.214791440632044,4.215454376207884,0.0006629355758400735,,0.9976294675419402,,,1.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,2.155700869941754e-29,,,2344354333.0447764,,True,True
alongtrack,9,0.1,17440.0,17440.0,0.0,7.488313311800937e-05,7.487790200664143e-05,-5.2311113679420675e-09,17440.0,17440.0,0.0,17440.0,17440.0,0.0,0.029418270052515277,0.02941676709908053,-1.5029534347482665e-06,1.1790867708914004e-05,1.1791167927772539e-05,3.0021885853519746e-10,1.5762445351070394e-07,1.576316237339591e-07,7.170223255163162e-12,39.86520539930608,39.70143773435853,-0.16376766494754946,220.11313342187202,219.81774654203363,-0.2953868798383894,14.008087950748411,13.96269336618362,-0.045394584564791174,224.13222132116482,223.81019337606352,-0.32202794510129706,3.404477101140064e-06,3.4091363407385117e-06,4.659239598447606e-09,2.4411397701098795e-09,2.445184645774061e-09,4.044875664181593e-12,-0.0286762041887184,-0.028635547776027104,4.065641269129436e-05,-4.9145009810559535e-06,-4.897227422829328e-06,1.7273558226625185e-08,2.0094096811029942,2.0093898506453143,-1.9830457679947955e-05,4.297245146882344,4.284048991474662,-0.013196155407682042,,0.9976294675419402,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,3.417174538684999e-27,,,2392063043.919866,,True,True
crosstrack,0,0.001,17510.0,17510.0,0.0,0.0002156867285927399,0.00021574111944030412,5.4390847564230035e-08,18590.0,18590.0,0.0,20470.0,20470.0,0.0,0.05898892274009737,0.059003421542946854,1.4498802849483017e-05,1.831416240693822e-05,1.835261364556309e-05,3.845123862487068e-08,6.93325305256049e-07,6.940333961397724e-07,7.080908837233087e-10,2.00154480064671,1.6112812874506555,-0.39026351319605435,3.6249116360029263,2.9820015475848147,-0.6429100884181116,69.45138216383995,56.00371073135577,-13.447671432484185,69.57471272255152,56.10618661340709,-13.468526109144435,3.752946339433178e-08,3.61647665531846e-08,-1.364696841147175e-09,3.254690756879852e-11,3.0947618058978994e-11,-1.5992895098195255e-12,0.004812450073163638,0.003982045373320344,-0.0008304046998432934,9.17005740802186e-06,4.8060647119467686e-06,-4.363992696075092e-06,2.126616496670838,2.0210799551470986,-0.10553654152373948,54.66644559725673,6.57383840321068,-48.09260719404605,,0.9972647702407003,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9523299410819497,0.952597750401714,0.00026780931976433386,,1.991484934312615e-31,,,4997451822.666196,,True,True
crosstrack,0,0.008,17510.0,17510.0,0.0,0.00021563776736393975,0.0002154624752051679,-1.7529215877185663e-07,18590.0,18590.0,0.0,20470.0,20480.0,10.0,0.05897483421777486,0.05883708529625579,-0.00013774892151906942,1.833470941305657e-05,1.820331360618688e-05,-1.313958068696906e-07,6.930735964014586e-07,6.891871090200902e-07,-3.886487381368411e-09,3.849485283541249,8.223891299719595,4.374406016178346,4.420594931166145,10.179800658167924,5.7592057270017785,55.87523907426534,102.87439174046811,46.999152666202775,56.181870190480126,103.70342909239277,47.52155890191264,2.836051382920222e-07,2.8365996898150327e-07,5.4830689481061913e-11,2.417831653719285e-10,2.4204700565575157e-10,2.638402838230917e-13,0.005265068983550328,0.010198312361888619,0.004933243378338291,9.372546920954864e-06,8.98646441651702e-06,-3.860825044378445e-07,2.023649120787655,2.0215499679559388,-0.0020991528317160224,7.403224641689914,6.572932636101938,-0.8302920055879763,,0.9974471188913202,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9523299410819497,0.9520621317621853,-0.00026780931976433386,,1.2359137334219855e-29,,,5080410182.3771305,,True,True
crosstrack,0,0.1,17490.0,17490.0,0.0,0.00021685069306299397,0.00021682262427258857,-2.8068790405399568e-08,18590.0,18590.0,0.0,20500.0,20500.0,0.0,0.058583481846734786,0.05853740978517527,-4.60720615595156e-05,1.855994905676512e-05,1.8589324946122955e-05,2.9375889357833494e-08,6.874164132791512e-07,6.867544233275271e-07,-6.619899516240687e-10,40.53065606553013,44.50247376361465,3.9718176980845215,20.362077618413647,21.727496886927977,1.36541926851433,160.8619090042873,172.25470207830156,11.392793074014264,167.13438322064135,179.23235388773168,12.097970667090323,3.590720979511662e-06,3.591236798801481e-06,5.158192898192395e-10,3.089558839265291e-09,3.0906505272058033e-09,1.0916879405121025e-12,0.024857315242028423,0.026790017644315385,0.001932702402286962,1.9141119570578443e-05,1.938140750610901e-05,2.402879355305662e-07,2.0219719043760613,2.021822166209504,-0.00014973816655716732,6.600188619411391,6.388493070734961,-0.21169554867642937,,0.9972647702407003,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9504817987152034,0.9502141327623126,-0.0002676659528908498,,1.7521227581035576e-27,,,5266921309.376961,,True,True
crosstrack,1,0.001,17650.0,17510.0,-140.0,0.00021138148177145835,0.00021579981494860098,4.418333177142624e-06,18620.0,18590.0,-30.0,20350.0,20480.0,130.0,0.06416665255283772,0.059019720283233365,-0.00514693226960436,2.528453878175276e-05,1.838334211331199e-05,-6.90119666844077e-06,8.654769178857498e-07,6.945679365234245e-07,-1.7090898136232533e-07,224.27481973890085,1.4358683488318091,-222.83895139006904,132.73293091656473,2.7098633114929505,-130.0230676050718,1146.4986366414487,56.80224730919613,-1089.6963893322525,1175.7450189302606,56.8849749622625,-1118.860043967998,9.773862112907592e-09,1.3715501904993974e-08,3.941639792086382e-09,5.143133410163744e-12,8.488778952543227e-12,3.3456455423794833e-12,-0.15501387839777198,0.003227703513494018,0.158241581911266,-8.186627230930255e-05,2.8440680593697492e-06,8.47103403686723e-05,739.7824271091129,2.022111233310544,-737.7603158758023,1099964.9121979729,10.304411802046154,-1099954.607786171,,0.9981765134938001,,,0.9288840262582057,,0.0,1.0,1.0,1.0,1.0,0.0,0.9626344086021505,0.9523299410819497,-0.010304467520200866,,1.9618862619532945e-31,,,5070751283.801044,,True,True
crosstrack,1,0.008,17510.0,17510.0,0.0,0.00021682519795445982,0.0002158897768689775,-9.354210854823231e-07,18600.0,18590.0,-10.0,20510.0,20480.0,-30.0,0.05887780062018423,0.05903965730280309,0.00016185668261885916,1.8601519500564823e-05,1.8527183549130312e-05,-7.43359514345109e-08,6.913399540847583e-07,6.957116402701455e-07,4.371686185387249e-09,15.591199281635115,5.288781537721865,-10.30241774391325,5.887148328108136,1.8254446144206007,-4.061703713687535,60.33850306517961,41.544916438552995,-18.793586626626613,62.59775525227318,41.919965888349864,-20.677789363923317,1.1028799582006175e-07,1.1005271094099947e-07,-2.352848790622802e-10,6.731409368407379e-11,6.773083234285833e-11,4.167386587845415e-13,0.004707265854236313,0.0020277050664485557,-0.0026795607877877574,1.1882786935487652e-05,3.998039583791237e-06,-7.884747351696416e-06,3.161253478803416,2.016149134067911,-1.145104344735505,1545.0142976502354,9.257519580080302,-1535.7567780701552,,0.9981765134938001,,,0.9923413566739606,,0.0,0.0,0.0,1.0,1.0,0.0,0.950990894483128,0.9520621317621853,0.0010712372790573355,,1.2636024635432276e-29,,,5036589959.22676,,True,True
crosstrack,1,0.1,17500.0,17500.0,0.0,0.00021667227020886196,0.0002164533602185631,-2.1890999029887024e-07,18590.0,18590.0,0.0,20510.0,20510.0,0.0,0.05872170020844145,0.058670466121324975,-5.123408711647792e-05,1.8972072952373354e-05,1.9000013768470008e-05,2.7940816096654102e-08,6.897313477068371e-07,6.88817981919611e-07,-9.13365787226019e-10,28.63248973791614,32.33793098218617,3.705441244270034,9.94075861517178,11.45420955989337,1.5134509447215887,121.56342407908309,132.96103649862692,11.397612419543833,125.28489224271209,137.3156142747058,12.030722031993719,1.4622343059256763e-06,1.4667420982661264e-06,4.507792340450086e-09,8.985446516710614e-10,9.043495887296825e-10,5.804937058621122e-12,0.01639683268759635,0.018645989315506675,0.002249156627910323,-1.3745143039180472e-06,-1.1861613279494693e-06,1.883529759685779e-07,2.0245307445405873,2.0164968939951016,-0.008033850545485777,24.21637721123989,12.19299517348751,-12.02338203775238,,0.9983588621444202,,,0.7828227571115973,,0.0,1.0,1.0,1.0,1.0,0.0,0.951004016064257,0.9507362784471218,-0.0002677376171351664,,1.769795421024497e-27,,,5341848167.850216,,True,True
crosstrack,2,0.001,17500.0,17510.0,10.0,0.00021498980656379816,0.00021572984744936156,7.400408855634045e-07,18590.0,18590.0,0.0,20470.0,20480.0,10.0,0.058554043251177995,0.05891655903222623,0.0003625157810482338,1.8340943871320096e-05,1.828823655847309e-05,-5.2707312847007315e-08,6.795920602019512e-07,6.91110956342998e-07,1.151889614104682e-08,27.339083123977534,2.55638887594514,-24.782694248032396,24.64205529770122,5.206143545075599,-19.43591175262562,284.71691897958556,102.25537361368067,-182.4615453659049,287.08601552249564,102.41972704303798,-184.66628847945765,8.626732184609025e-09,8.168024790367161e-09,-4.587073942418638e-10,6.5447806728254515e-12,6.674190816500211e-12,1.294101436747591e-13,0.02298874094185498,0.0056304570203811605,-0.01735828392147382,-6.895650159548228e-08,3.414740113176299e-06,3.4836966147717813e-06,72.70074117090486,2.023447412521853,-70.67729375838302,99753.97261926382,6.643845090497232,-99747.32877417332,,0.9974471188913202,,,0.9952589350838804,,0.0,0.0,0.0,1.0,1.0,0.0,0.9526104417670683,0.9523299410819497,-0.00028050068511864534,,1.9310231536039367e-31,,,5121354862.080875,,True,True
crosstrack,2,0.008,17510.0,17510.0,0.0,0.0002143390870351998,0.00021571246807893058,1.3733810437307906e-06,18590.0,18590.0,0.0,20460.0,20480.0,20.0,0.058648783332531214,0.05881494807817204,0.00016616474564082329,1.8513363868684048e-05,1.8331806051262257e-05,-1.8155781742179092e-07,6.823815589628859e-07,6.876634883821326e-07,5.281929419246648e-09,27.873125819056803,7.269155341362786,-20.603970477694016,22.24189579928139,9.7997092750998,-12.44218652418159,246.91141874297878,135.8339449769145,-111.07747376606429,249.47316845172287,136.38084736958038,-113.09232108214249,6.210359983532123e-08,6.398212931573824e-08,1.878529480417009e-09,6.050475433983316e-11,5.815435190665754e-11,-2.3504024331756197e-12,0.01980245815510271,0.009127081840967107,-0.010675376314135603,1.0877778802267495e-06,4.643245840333214e-06,3.555467960106465e-06,3.076941989189632,2.021821744413656,-1.055120244775976,1503.985708734345,6.623415352428815,-1497.3622933819163,,0.9974471188913202,,,0.9961706783369803,,0.0,0.0,0.0,1.0,1.0,0.0,0.9528655597214784,0.9520621317621853,-0.0008034279592930016,,1.2424826249168716e-29,,,5072940294.360927,,True,True
crosstrack,2,0.1,17500.0,17500.0,0.0,0.00021742848194905825,0.00021746501333269936,3.653138364110697e-08,18600.0,18610.0,10.0,20530.0,20530.0,0.0,0.058565980690544785,0.0585199266101696,-4.605408037518244e-05,1.9425651989810117e-05,1.936918549096429e-05,-5.646649884582638e-08,6.866573182648072e-07,6.853432259362563e-07,-1.3140923285508162e-09,45.47582783432636,45.49775151676088,0.02192368243451881,17.202752033316433,17.76426797998952,0.5615159466730866,149.07904133875596,157.92768267175367,8.848641332997715,156.80735365798242,165.30809890630258,8.500745248320158,8.386240851369894e-07,8.356691548546989e-07,-2.9549302822904584e-09,7.431437598533628e-10,7.396020442331948e-10,-3.541715620167972e-12,0.023626564863525056,0.024131469827219528,0.0005049049636944719,1.1768484173563286e-05,1.1631380570706904e-05,-1.3710360285638172e-07,2.025140145815599,2.020851135771926,-0.004289010043672992,14.14847631452622,7.10380138537907,-7.044674929147151,,0.9974471188913202,,,0.9941648431801605,,1.0,0.0,-1.0,1.0,1.0,0.0,0.9496653279785809,0.9496653279785809,0.0,,1.8754654136075455e-27,,,5211468312.645511,,True,True
crosstrack,3,0.001,17500.0,17510.0,10.0,0.00021602774995874865,0.00021589269683592552,-1.3505312282312775e-07,18590.0,18600.0,10.0,20500.0,20480.0,-20.0,0.058574691643249056,0.05904536399625865,0.00047067235300959215,1.8078504233777872e-05,1.841807665058528e-05,3.395724168074096e-07,6.817540532478088e-07,6.954536386576162e-07,1.3699585409807405e-08,9.856942497498295,1.0993186899250587,-8.757623807573236,14.102550599560733,1.6089725428511075,-12.493578056709625,224.67277672949575,24.562567111479346,-200.1102096180164,225.33064117459475,24.63974426270683,-200.6908969118879,3.8952479006662147e-08,4.126142959020274e-08,2.3089505835405932e-09,4.138549943044685e-11,4.414777167204695e-11,2.7622722416001006e-12,0.018619566281877654,0.0014509871345614652,-0.01716857914731619,-6.4987111489125115e-06,-4.517425092546087e-07,6.0469686396579025e-06,5.095208118929711,2.008822200180976,-3.086385918748735,3234.381181483091,6.513918067363908,-3227.867263415727,,0.9963530269876003,,,1.0,,1.0,0.0,-1.0,1.0,1.0,0.0,0.9515394912985274,0.9523299410819497,0.0007904497834222424,,1.9565063997457702e-31,,,5088688971.040084,,True,True
crosstrack,3,0.008,17510.0,17510.0,0.0,0.0002152394890473016,0.00021580117744652387,5.616883992222801e-07,18590.0,18590.0,0.0,20480.0,20480.0,0.0,0.05875707186576042,0.059013881520555055,0.0002568096547946319,1.8272917270324933e-05,1.844115101702332e-05,1.6823374669838772e-07,6.869233485102113e-07,6.941399418247094e-07,7.2165933144981026e-09,8.740490608084787,4.568005209477102,-4.1724853986076855,12.041112459045335,5.16746518205671,-6.873647276988625,142.20719850125988,53.01304246399787,-89.19415603726202,142.98346712434318,53.459817052541624,-89.52365007180155,3.1692838263682195e-07,3.198869217906064e-07,2.9585391537844586e-09,3.378888082066639e-10,3.4147678422328825e-10,3.587976016624371e-12,0.012763312707064952,0.002632762239875988,-0.010130550467188965,-3.893494099670292e-06,-1.3461472542755055e-06,2.5473468453947865e-06,2.0536062488497,2.0089133674410857,-0.04469288140861405,51.542498962819195,6.496738049197098,-45.0457609136221,,0.9963530269876003,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9520621317621853,0.9523299410819497,0.00026780931976433386,,1.2510152740679743e-29,,,5066316376.605898,,True,True
crosstrack,3,0.1,17510.0,17510.0,0.0,0.00021502360912560518,0.00021507581298976867,5.220386416348471e-08,18580.0,18580.0,0.0,20460.0,20460.0,0.0,0.05901702199098103,0.059028304227357165,1.128223637613529e-05,1.850457705910336e-05,1.855554212456302e-05,5.096506545965919e-08,6.933157025114642e-07,6.936868984742929e-07,3.711959628286408e-10,11.043661734101876,10.946759243737034,-0.09690249036484211,6.407032778981047,6.337537840311127,-0.06949493866992018,43.36350032899324,42.38432172656189,-0.9791786024313467,45.20404511004297,44.23151198001742,-0.9725331300255462,3.905176457674805e-06,3.9020922472605e-06,-3.08421041430512e-09,4.141818505803791e-09,4.138383601383277e-09,-3.434904420514165e-12,0.0018017875640832163,0.0014665221258126579,-0.00033526543827055847,-1.4780930415375342e-06,-1.4825089772064285e-06,-4.415935668894302e-09,2.009150245748675,2.0090580712410353,-9.2174507639875e-05,6.973396883560238,6.920797130388214,-0.052599753172023256,,0.9963530269876003,,,1.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.9528655597214784,0.9528655597214784,0.0,,1.821749577338976e-27,,,5107477216.9499,,True,True
crosstrack,4,0.001,17520.0,17510.0,-10.0,0.00021511035541039617,0.00021588162992451868,7.712745141225032e-07,18600.0,18600.0,0.0,20470.0,20480.0,10.0,0.05912294005989793,0.05903527013135985,-8.766992853808525e-05,1.8475532818294783e-05,1.8407285261035274e-05,-6.824755725950895e-08,6.9750436528198e-07,6.950283845091107e-07,-2.4759807728692657e-09,2.275764709410833,1.1370324854210403,-1.1387322239897926,1.2902791127042927,1.983057663889596,0.6927785511853033,24.462330744131602,38.24013872379828,13.77780797966668,24.60182006755937,38.3084007782438,13.706580710684431,1.4792426305628686e-08,1.592145007155163e-08,1.1290237659229454e-09,1.6434018844163585e-11,1.7857187045776913e-11,1.4231682016133286e-12,-0.0007052217953019767,0.0023756142821202515,0.0030808360774222283,8.821150555681225e-07,-3.918159108335038e-08,-9.212966466514729e-07,2.1739032082565672,1.9723001344772138,-0.2016030737793535,294.9271542765124,5.34172508267151,-289.58542919384087,,0.9959883296863603,,,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.9525850522368069,0.9523299410819497,-0.0002551111548572127,,2.0001985603089454e-31,,,4984576873.811233,,True,True
