time_orbits,dist_km,u_p_norm,u_e_norm
0.193622,1.19421999e+03,1.10588256e-04,5.47742370e-05
0.194716,1.18906751e+03,1.11235747e-04,5.52932838e-05
0.195810,1.18378685e+03,1.13312415e-04,5.63338253e-05
0.196904,1.17837995e+03,1.16433553e-04,5.78482438e-05
0.197998,1.17284887e+03,1.20433813e-04,5.97849986e-05
0.199092,1.16719581e+03,1.24850266e-04,6.20903502e-05
0.200186,1.16142301e+03,1.30117670e-04,6.47130319e-05
0.201280,1.15553289e+03,1.35756784e-04,6.76048616e-05
0.202373,1.14952796e+03,1.42121030e-04,7.07217685e-05
0.203467,1.14341082e+03,1.48768617e-04,7.40260855e-05
0.204561,1.13718423e+03,1.55697267e-04,7.74844027e-05
0.205655,1.13085108e+03,1.62748969e-04,8.10686234e-05
0.206749,1.12441433e+03,1.70167607e-04,8.47565919e-05
0.207843,1.11787702e+03,1.77554521e-04,8.85276635e-05
0.208937,1.11124230e+03,1.85557872e-04,9.23642931e-05
0.210031,1.10451353e+03,1.93530228e-04,9.62507885e-05
0.211125,1.09769422e+03,2.01060763e-04,1.00177034e-04
0.212219,1.09078792e+03,2.09069273e-04,1.04133399e-04
0.213313,1.08379837e+03,2.17111336e-04,1.08109507e-04
0.214407,1.07672935e+03,2.24918374e-04,1.12098887e-04
0.215500,1.06958480e+03,2.33038619e-04,1.16095449e-04
0.216594,1.06236885e+03,2.41270601e-04,1.20093039e-04
0.217688,1.05508563e+03,2.49452620e-04,1.24085786e-04
0.218782,1.04773945e+03,2.57566327e-04,1.28069867e-04
0.219876,1.04033479e+03,2.65610655e-04,1.32043020e-04
0.220970,1.03287619e+03,2.73530686e-04,1.36002217e-04
0.222064,1.02536826e+03,2.81632161e-04,1.39945021e-04
0.223158,1.01781580e+03,2.89542979e-04,1.43868709e-04
0.224252,1.01022368e+03,2.97197227e-04,1.47772627e-04
0.225346,1.00259686e+03,3.04937107e-04,1.51656153e-04
0.226440,9.94940446e+02,3.12658229e-04,1.55518723e-04
0.227533,9.87259554e+02,3.20565347e-04,1.59357675e-04
0.228627,9.79559349e+02,3.28380894e-04,1.63172446e-04
0.229721,9.71845118e+02,3.36020401e-04,1.66962996e-04
0.230815,9.64122265e+02,3.43444112e-04,1.70730363e-04
0.231909,9.56396317e+02,3.51006229e-04,1.74474908e-04
0.233003,9.48672943e+02,3.58687425e-04,1.78197576e-04
0.234097,9.40957877e+02,3.66342157e-04,1.81898303e-04
0.235191,9.33256933e+02,3.73658339e-04,1.85578529e-04
0.236285,9.25575838e+02,3.81402896e-04,1.89238822e-04
0.237379,9.17920365e+02,3.88277882e-04,1.92879441e-04
0.238473,9.10296679e+02,3.95512649e-04,1.96509163e-04
0.239566,9.02710638e+02,4.03054833e-04,2.00123717e-04
0.240660,8.95168197e+02,4.09937760e-04,2.03724886e-04
0.241754,8.87675617e+02,4.16845702e-04,2.07320234e-04
0.242848,8.80239010e+02,4.24107485e-04,2.10908690e-04
0.243942,8.72864373e+02,4.31654369e-04,2.14491072e-04
0.245036,8.65557791e+02,4.38823236e-04,2.18069497e-04
0.246130,8.58325430e+02,4.45251873e-04,2.21648765e-04
0.247224,8.51173380e+02,4.52921316e-04,2.25231153e-04
0.248318,8.44107560e+02,4.60714929e-04,2.28817242e-04
0.249412,8.37133522e+02,4.68731444e-04,2.32400381e-04
0.250506,8.30256861e+02,4.75946089e-04,2.35985305e-04
0.251599,8.23483394e+02,4.83645917e-04,2.39580665e-04
0.252693,8.16818795e+02,4.90784168e-04,2.43184181e-04
0.253787,8.10268576e+02,4.99605037e-04,2.46798725e-04
0.254881,8.03837485e+02,5.06606983e-04,2.50402799e-04
0.255975,7.97531164e+02,5.12901837e-04,2.54027481e-04
0.257069,7.91355255e+02,5.19863229e-04,2.57673032e-04
0.258163,7.85315092e+02,5.27461776e-04,2.61338369e-04
0.259257,7.79415338e+02,5.35188515e-04,2.65005736e-04
0.260351,7.73660428e+02,5.43568953e-04,2.68677520e-04
0.261445,7.68054476e+02,5.51183119e-04,2.72342922e-04
0.262539,7.62601648e+02,5.58425065e-04,2.76006258e-04
0.263632,7.57305439e+02,5.68813290e-04,2.79654061e-04
0.264726,7.52168785e+02,5.74369686e-04,2.83262915e-04
0.265820,7.47195486e+02,5.82991217e-04,2.86869455e-04
0.266914,7.42388175e+02,5.90175888e-04,2.90428041e-04
0.268008,7.37749796e+02,5.97865389e-04,2.93958410e-04
0.269102,7.33282669e+02,6.05468562e-04,2.97432649e-04
0.270196,7.28988652e+02,6.12838520e-04,3.00840317e-04
0.271290,7.24869104e+02,6.21549915e-04,3.04165112e-04
0.272384,7.20924975e+02,6.28806665e-04,3.07389394e-04
0.273478,7.17157176e+02,6.35243448e-04,3.10508713e-04
0.274572,7.13566157e+02,6.43148586e-04,3.13507976e-04
0.275666,7.10152047e+02,6.46885411e-04,3.16365740e-04
0.276759,7.06915600e+02,6.52245946e-04,3.19113241e-04
0.277853,7.03856193e+02,6.60063963e-04,3.21692333e-04
0.278947,7.00972376e+02,6.66674923e-04,3.24073830e-04
0.280041,6.98263206e+02,6.67136025e-04,3.26263151e-04
0.281135,6.95727920e+02,6.72416442e-04,3.28278183e-04
0.282229,6.93364508e+02,6.77995958e-04,3.30068598e-04
0.283323,6.91170178e+02,6.82794072e-04,3.31595208e-04
0.284417,6.89142084e+02,6.86331616e-04,3.32859590e-04
0.285511,6.87277493e+02,6.88049834e-04,3.33859632e-04
0.286605,6.85573158e+02,6.89300412e-04,3.34570474e-04
0.287699,6.84025828e+02,6.90202422e-04,3.35002857e-04
0.288792,6.82632539e+02,6.87646254e-04,3.35160341e-04
0.289886,6.81390229e+02,6.86596292e-04,3.35040600e-04
0.290980,6.80294505e+02,6.87830742e-04,3.34592861e-04
0.292074,6.79340867e+02,6.84012569e-04,3.33814887e-04
0.293168,6.78524769e+02,6.85529542e-04,3.32715950e-04
0.294262,6.77840240e+02,6.85000313e-04,3.31230072e-04
0.295356,6.77281865e+02,6.81719408e-04,3.29390325e-04
0.296450,6.76844450e+02,6.75849698e-04,3.27199917e-04
0.297544,6.76523454e+02,6.69813132e-04,3.24705418e-04
0.298638,6.76314059e+02,6.62808289e-04,3.21888975e-04
0.299732,6.76211102e+02,6.54989934e-04,3.18746723e-04
0.300825,6.76209394e+02,6.50232610e-04,3.15299331e-04
0.301919,6.76302671e+02,6.42419142e-04,3.11487938e-04
0.303013,6.76485010e+02,6.35802805e-04,3.07355377e-04
0.304107,6.76750857e+02,6.22992937e-04,3.02910615e-04
0.305201,6.77095261e+02,6.13353356e-04,2.98201671e-04
0.306295,6.77512805e+02,6.02907722e-04,2.93215092e-04
0.307389,6.77998295e+02,5.90319563e-04,2.87970752e-04
0.308483,6.78546161e+02,5.81365516e-04,2.82468391e-04
0.309577,6.79150426e+02,5.68909991e-04,2.76699859e-04
0.310671,6.79805929e+02,5.54845117e-04,2.70715101e-04
0.311765,6.80507078e+02,5.44117091e-04,2.64507460e-04
0.312858,6.81247952e+02,5.31728073e-04,2.58079257e-04
0.313952,6.82023067e+02,5.17744206e-04,2.51460138e-04
0.315046,6.82827262e+02,5.04539594e-04,2.44680103e-04
0.316140,6.83655407e+02,4.88604588e-04,2.37747458e-04
0.317234,6.84502763e+02,4.74629742e-04,2.30701839e-04
0.318328,6.85364300e+02,4.60320396e-04,2.23539320e-04
0.319422,6.86234870e+02,4.46526968e-04,2.16271706e-04
0.320516,6.87109617e+02,4.29912408e-04,2.08924163e-04
0.321610,6.87984316e+02,4.13373939e-04,2.01538224e-04
0.322704,6.88854529e+02,3.99177855e-04,1.94121552e-04
0.323798,6.89715620e+02,3.84473059e-04,1.86682566e-04
0.324891,6.90563243e+02,3.69499357e-04,1.79246107e-04
0.325985,6.91393116e+02,3.53440866e-04,1.71828443e-04
0.327079,6.92201190e+02,3.38440344e-04,1.64459318e-04
0.328173,6.92983412e+02,3.23688566e-04,1.57153760e-04
0.329267,6.93735818e+02,3.08456039e-04,1.49931575e-04
0.330361,6.94454571e+02,2.94774084e-04,1.42819078e-04
0.331455,6.95135919e+02,2.79480493e-04,1.35833107e-04
0.332549,6.95776419e+02,2.65605200e-04,1.29007556e-04
0.333643,6.96372572e+02,2.51478906e-04,1.22357494e-04
0.334737,6.96921087e+02,2.37728256e-04,1.15912318e-04
0.335831,6.97418823e+02,2.24874235e-04,1.09701472e-04
0.336925,6.97862551e+02,2.12650797e-04,1.03741848e-04
0.338018,6.98249253e+02,2.00224639e-04,9.80677690e-05
0.339112,6.98576018e+02,1.89718318e-04,9.27087307e-05
0.340206,6.98839824e+02,1.79226640e-04,8.76874847e-05
0.341300,6.99037889e+02,1.70073668e-04,8.30438243e-05
0.342394,6.99167430e+02,1.61373618e-04,7.88040503e-05
0.343488,6.99225792e+02,1.53179803e-04,7.50027974e-05
0.344582,6.99210484e+02,1.46420972e-04,7.16728845e-05
0.345676,6.99119104e+02,1.40393690e-04,6.88373173e-05
0.346770,6.98949324e+02,1.35400264e-04,6.65172937e-05
0.347864,6.98698992e+02,1.31164285e-04,6.47268308e-05
0.348958,6.98366144e+02,1.28177843e-04,6.34675768e-05
0.350051,6.97948865e+02,1.26807619e-04,6.27278125e-05
0.351145,6.97445318e+02,1.26194258e-04,6.24859710e-05
0.352239,6.96853819e+02,1.26691270e-04,6.27146317e-05
0.353333,6.96172853e+02,1.28080072e-04,6.33757065e-05
0.354427,6.95401043e+02,1.30065913e-04,6.44295833e-05
0.355521,6.94537099e+02,1.32777640e-04,6.58384108e-05
0.356615,6.93579945e+02,1.35981244e-04,6.75615001e-05
0.357709,6.92528674e+02,1.40151329e-04,6.95636495e-05
0.358803,6.91382599e+02,1.44873143e-04,7.18114502e-05
0.359897,6.90141187e+02,1.49749217e-04,7.42784930e-05
0.360991,6.88804088e+02,1.55108613e-04,7.69435967e-05
0.362084,6.87371139e+02,1.60958051e-04,7.97897310e-05
0.363178,6.85842406e+02,1.67122800e-04,8.28020923e-05
0.364272,6.84218163e+02,1.73597886e-04,8.59710313e-05
0.365366,6.82498898e+02,1.80397137e-04,8.92892416e-05
0.366460,6.80685311e+02,1.87622370e-04,9.27522508e-05
0.367554,6.78778339e+02,1.94865661e-04,9.63556756e-05
0.368648,6.76779085e+02,2.02362123e-04,1.00099522e-04
0.369742,6.74688877e+02,2.10407475e-04,1.03982477e-04
0.370836,6.72509278e+02,2.18536968e-04,1.08004123e-04
0.371930,6.70242085e+02,2.26946188e-04,1.12165773e-04
0.373024,6.67889355e+02,2.35773163e-04,1.16468429e-04
0.374117,6.65453370e+02,2.44779962e-04,1.20913376e-04
0.375211,6.62936577e+02,2.54116373e-04,1.25502545e-04
0.376305,6.60341656e+02,2.63714796e-04,1.30237657e-04
0.377399,6.57671538e+02,2.73678484e-04,1.35120813e-04
0.378493,6.54929375e+02,2.83807785e-04,1.40154265e-04
0.379587,6.52118625e+02,2.94385143e-04,1.45341598e-04
0.380681,6.49242968e+02,3.05360161e-04,1.50685192e-04
0.381775,6.46306279e+02,3.16323629e-04,1.56187853e-04
0.382869,6.43312660e+02,3.27887298e-04,1.61853321e-04
0.383963,6.40266430e+02,3.39629409e-04,1.67685586e-04
0.385057,6.37172153e+02,3.51911228e-04,1.73688743e-04
0.386150,6.34034532e+02,3.64275939e-04,1.79865098e-04
0.387244,6.30858483e+02,3.77247616e-04,1.86220153e-04
0.388338,6.27649147e+02,3.90751181e-04,1.92758180e-04
0.389432,6.24411800e+02,4.04445684e-04,1.99481887e-04
0.390526,6.21151987e+02,4.18524929e-04,2.06398723e-04
0.391620,6.17875469e+02,4.32526079e-04,2.13514439e-04
