time_orbits,dist_km,u_p_norm,u_e_norm
0.094076,1.11674911e+03,1.72152671e-03,8.48910380e-04
0.095170,1.12164028e+03,1.70502208e-03,8.39645480e-04
0.096264,1.12651777e+03,1.68480916e-03,8.30032298e-04
0.097358,1.13137814e+03,1.66456086e-03,8.20273538e-04
0.098452,1.13621785e+03,1.64544420e-03,8.10365561e-04
0.099546,1.14103301e+03,1.62413013e-03,8.00233504e-04
0.100640,1.14582026e+03,1.60243999e-03,7.89954685e-04
0.101734,1.15057588e+03,1.58069250e-03,7.79528150e-04
0.102828,1.15529644e+03,1.56270730e-03,7.69079229e-04
0.103922,1.15997822e+03,1.53690073e-03,7.58311218e-04
0.105015,1.16461859e+03,1.51303635e-03,7.47528007e-04
0.106109,1.16921474e+03,1.48873112e-03,7.36666977e-04
0.107203,1.17376342e+03,1.47089503e-03,7.25869350e-04
0.108297,1.17826065e+03,1.44840963e-03,7.14857093e-04
0.109391,1.18270305e+03,1.42772810e-03,7.03809924e-04
0.110485,1.18708717e+03,1.40244171e-03,6.92579408e-04
0.111579,1.19141020e+03,1.38267296e-03,6.81440774e-04
0.112673,1.19566844e+03,1.35877028e-03,6.70130667e-04
0.113767,1.19985896e+03,1.33621663e-03,6.58823794e-04
0.114861,1.20397889e+03,1.31318196e-03,6.47480814e-04
0.115955,1.20802528e+03,1.29029528e-03,6.36114875e-04
0.117048,1.21199537e+03,1.26539538e-03,6.24698502e-04
0.118142,1.21588675e+03,1.24102349e-03,6.13297735e-04
0.119236,1.21969715e+03,1.21769694e-03,6.01931434e-04
0.120330,1.22342368e+03,1.19655094e-03,5.90589058e-04
0.121424,1.22706350e+03,1.17243560e-03,5.79204147e-04
0.122518,1.23061409e+03,1.14968118e-03,5.67850671e-04
0.123612,1.23407305e+03,1.12597256e-03,5.56509875e-04
0.124706,1.23743818e+03,1.10285188e-03,5.45206510e-04
0.125800,1.24070696e+03,1.08149794e-03,5.33959750e-04
0.126894,1.24387676e+03,1.05889719e-03,5.22702743e-04
0.127988,1.24694515e+03,1.03876638e-03,5.11527534e-04
0.129081,1.24990961e+03,1.01600838e-03,5.00331656e-04
0.130175,1.25276813e+03,9.92022722e-04,4.89170122e-04
0.131269,1.25551896e+03,9.69701251e-04,4.78097782e-04
0.132363,1.25816008e+03,9.47104112e-04,4.67072207e-04
0.133457,1.26068958e+03,9.24146011e-04,4.56107881e-04
0.134551,1.26310571e+03,9.01726197e-04,4.45222994e-04
0.135645,1.26540668e+03,8.80342703e-04,4.34413608e-04
0.136739,1.26759073e+03,8.57222968e-04,4.23659730e-04
0.137833,1.26965633e+03,8.35823651e-04,4.13006575e-04
0.138927,1.27160164e+03,8.15481251e-04,4.02440199e-04
0.140021,1.27342503e+03,7.93096503e-04,3.91932330e-04
0.141114,1.27512511e+03,7.71904078e-04,3.81527987e-04
0.142208,1.27670035e+03,7.50318626e-04,3.71196746e-04
0.143302,1.27814940e+03,7.29148830e-04,3.60971238e-04
0.144396,1.27947082e+03,7.09313089e-04,3.50855061e-04
0.145490,1.28066318e+03,6.88934617e-04,3.40827670e-04
0.146584,1.28172513e+03,6.69031346e-04,3.30902883e-04
0.147678,1.28265532e+03,6.49980625e-04,3.21090317e-04
0.148772,1.28345241e+03,6.30398000e-04,3.11358337e-04
0.149866,1.28411529e+03,6.10062907e-04,3.01734004e-04
0.150960,1.28464286e+03,5.91496763e-04,2.92238836e-04
0.152054,1.28503399e+03,5.72696159e-04,2.82856574e-04
0.153148,1.28528776e+03,5.52864307e-04,2.73572182e-04
0.154241,1.28540328e+03,5.34113163e-04,2.64419435e-04
0.155335,1.28537965e+03,5.15127760e-04,2.55384339e-04
0.156429,1.28521604e+03,4.97834565e-04,2.46497328e-04
0.157523,1.28491158e+03,4.80221581e-04,2.37729200e-04
0.158617,1.28446547e+03,4.63097704e-04,2.29085087e-04
0.159711,1.28387697e+03,4.45089002e-04,2.20558078e-04
0.160805,1.28314546e+03,4.28589634e-04,2.12181512e-04
0.161899,1.28227026e+03,4.12117324e-04,2.03938788e-04
0.162993,1.28125074e+03,3.96145045e-04,1.95836891e-04
0.164087,1.28008635e+03,3.80569600e-04,1.87879469e-04
0.165181,1.27877655e+03,3.65054658e-04,1.80063030e-04
0.166274,1.27732102e+03,3.49557878e-04,1.72389647e-04
0.167368,1.27571943e+03,3.33974462e-04,1.64852018e-04
0.168462,1.27397154e+03,3.18757036e-04,1.57476396e-04
0.169556,1.27207716e+03,3.04028275e-04,1.50262162e-04
0.170650,1.27003617e+03,2.89673906e-04,1.43212645e-04
0.171744,1.26784853e+03,2.75944429e-04,1.36333301e-04
0.172838,1.26551423e+03,2.62332341e-04,1.29620019e-04
0.173932,1.26303331e+03,2.49107138e-04,1.23085762e-04
0.175026,1.26040587e+03,2.36681952e-04,1.16746619e-04
0.176120,1.25763208e+03,2.23612036e-04,1.10580186e-04
0.177214,1.25471219e+03,2.12366340e-04,1.04646860e-04
0.178307,1.25164656e+03,2.00179816e-04,9.88973222e-05
0.179401,1.24843563e+03,1.89564529e-04,9.34064841e-05
0.180495,1.24507988e+03,1.78689234e-04,8.81436128e-05
0.181589,1.24157991e+03,1.68630194e-04,8.31562631e-05
0.182683,1.23793637e+03,1.58618806e-04,7.84533710e-05
0.183777,1.23415001e+03,1.49536657e-04,7.40736449e-05
0.184871,1.23022169e+03,1.41504013e-04,7.00464773e-05
0.185965,1.22615235e+03,1.33981758e-04,6.64112777e-05
0.187059,1.22194303e+03,1.27878727e-04,6.31992394e-05
0.188153,1.21759488e+03,1.22172652e-04,6.04441765e-05
0.189247,1.21310914e+03,1.17386999e-04,5.81982076e-05
0.190340,1.20848710e+03,1.13861548e-04,5.64964707e-05
0.191434,1.20373020e+03,1.11475338e-04,5.53571367e-05
0.192528,1.19883998e+03,1.10328249e-04,5.47994302e-05
0.193622,1.19381805e+03,1.10642998e-04,5.48051321e-05
0.194716,1.18866618e+03,1.11382295e-04,5.53690217e-05
0.195810,1.18338618e+03,1.13534930e-04,5.64470416e-05
