time_orbits,dist_km,u_p_norm,u_e_norm
0.026254,8.94551531e+02,1.32222517e-03,6.62958762e-04
0.026801,8.95228688e+02,1.33088496e-03,6.67256666e-04
0.027348,8.95905323e+02,1.34005695e-03,6.71696226e-04
0.027895,8.96581667e+02,1.34873833e-03,6.76197662e-04
0.028442,8.97257980e+02,1.35801221e-03,6.80811545e-04
0.028989,8.97934544e+02,1.36709535e-03,6.85427232e-04
0.029536,8.98611666e+02,1.37666924e-03,6.90214135e-04
0.030083,8.99289662e+02,1.38636736e-03,6.94996599e-04
0.030630,8.99968881e+02,1.39573901e-03,6.99865702e-04
0.031176,9.00649686e+02,1.40572784e-03,7.04821415e-04
0.031723,9.01332446e+02,1.41564633e-03,7.09891516e-04
0.032270,9.02017549e+02,1.42585338e-03,7.14933577e-04
0.032817,9.02705392e+02,1.43624597e-03,7.19981040e-04
0.033364,9.03396389e+02,1.44645352e-03,7.25139265e-04
0.033911,9.04090964e+02,1.45689433e-03,7.30268307e-04
0.034458,9.04789558e+02,1.46718390e-03,7.35441873e-04
0.035005,9.05492620e+02,1.47757561e-03,7.40581549e-04
0.035552,9.06200607e+02,1.48821105e-03,7.45717158e-04
0.036099,9.06913982e+02,1.49856473e-03,7.50848693e-04
0.036646,9.07633222e+02,1.50867507e-03,7.55939176e-04
0.037193,9.08358811e+02,1.51894707e-03,7.61080449e-04
0.037740,9.09091236e+02,1.52945920e-03,7.66202422e-04
0.038287,9.09830984e+02,1.53968284e-03,7.71275698e-04
0.038834,9.10578553e+02,1.54980428e-03,7.76361040e-04
0.039381,9.11334439e+02,1.56005568e-03,7.81434077e-04
0.039928,9.12099149e+02,1.56991970e-03,7.86490541e-04
0.040475,9.12873175e+02,1.58040744e-03,7.91440035e-04
0.041022,9.13657003e+02,1.59047335e-03,7.96399070e-04
0.041569,9.14451134e+02,1.60026525e-03,8.01325568e-04
0.042116,9.15256074e+02,1.60986243e-03,8.06215805e-04
0.042663,9.16072301e+02,1.61991648e-03,8.10979921e-04
0.043209,9.16900281e+02,1.62943758e-03,8.15719077e-04
0.043756,9.17740481e+02,1.63907336e-03,8.20374456e-04
0.044303,9.18593363e+02,1.64816516e-03,8.24992710e-04
0.044850,9.19459400e+02,1.65752401e-03,8.29584267e-04
0.045397,9.20339060e+02,1.66649865e-03,8.34092399e-04
0.045944,9.21232773e+02,1.67607248e-03,8.38481115e-04
0.046491,9.22140954e+02,1.68512781e-03,8.42824963e-04
0.047038,9.23064051e+02,1.69356469e-03,8.47122242e-04
0.047585,9.24002503e+02,1.70200837e-03,8.51319070e-04
0.048132,9.24956714e+02,1.71016484e-03,8.55434094e-04
0.048679,9.25927049e+02,1.71919005e-03,8.59445386e-04
0.049226,9.26913836e+02,1.72786286e-03,8.63348478e-04
0.049773,9.27917405e+02,1.73583028e-03,8.67172205e-04
0.050320,9.28938108e+02,1.74344975e-03,8.70914206e-04
0.050867,9.29976263e+02,1.75148100e-03,8.74545605e-04
0.051414,9.31032156e+02,1.75909154e-03,8.78080929e-04
0.051961,9.32106047e+02,1.76695807e-03,8.81503302e-04
0.052508,9.33198245e+02,1.77278244e-03,8.84863512e-04
0.053055,9.34309004e+02,1.78105572e-03,8.88087613e-04
0.053602,9.35438511e+02,1.78765253e-03,8.91214569e-04
0.054149,9.36586983e+02,1.79451620e-03,8.94229504e-04
0.054696,9.37754681e+02,1.79913022e-03,8.97159094e-04
0.055242,9.38941933e+02,1.80382448e-03,9.00009177e-04
0.055789,9.40148928e+02,1.81062156e-03,9.02750556e-04
0.056336,9.41375862e+02,1.81440016e-03,9.05384524e-04
0.056883,9.42622893e+02,1.82135930e-03,9.07925359e-04
0.057430,9.43890055e+02,1.82724422e-03,9.10332788e-04
0.057977,9.45177438e+02,1.83204822e-03,9.12612297e-04
0.058524,9.46485077e+02,1.83823277e-03,9.14781739e-04
0.059071,9.47812978e+02,1.84272855e-03,9.16807910e-04
0.059618,9.49161236e+02,1.84580923e-03,9.18713986e-04
0.060165,9.50529966e+02,1.84900301e-03,9.20526018e-04
0.060712,9.51919199e+02,1.85314517e-03,9.22238109e-04
0.061259,9.53328841e+02,1.85826380e-03,9.23833040e-04
0.061806,9.54758868e+02,1.85986102e-03,9.25258527e-04
0.062353,9.56209233e+02,1.86485742e-03,9.26634597e-04
0.062900,9.57679720e+02,1.86985193e-03,9.27870866e-04
0.063447,9.59170140e+02,1.87312133e-03,9.28928821e-04
0.063994,9.60680370e+02,1.87548503e-03,9.29857584e-04
0.064541,9.62210306e+02,1.87759633e-03,9.30669108e-04
0.065088,9.63759891e+02,1.87798269e-03,9.31343722e-04
0.065635,9.65328989e+02,1.88098695e-03,9.31959757e-04
0.066182,9.66917235e+02,1.88573988e-03,9.32463706e-04
0.066729,9.68524435e+02,1.88380821e-03,9.32700283e-04
0.067276,9.70150635e+02,1.88208537e-03,9.32875876e-04
0.067822,9.71795780e+02,1.88198296e-03,9.33004958e-04
0.068369,9.73459745e+02,1.88116651e-03,9.33013491e-04
0.068916,9.75142327e+02,1.88187641e-03,9.32947751e-04
0.069463,9.76843190e+02,1.88318057e-03,9.32760790e-04
0.070010,9.78561960e+02,1.88398424e-03,9.32433647e-04
0.070557,9.80298190e+02,1.88615729e-03,9.31996918e-04
0.071104,9.82051461e+02,1.88574017e-03,9.31370886e-04
0.071651,9.83821449e+02,1.88485627e-03,9.30612496e-04
0.072198,9.85607829e+02,1.88362377e-03,9.29739224e-04
0.072745,9.87410363e+02,1.88005368e-03,9.28711273e-04
0.073292,9.89228914e+02,1.87573890e-03,9.27588784e-04
0.073839,9.91063192e+02,1.87502834e-03,9.26466253e-04
0.074386,9.92912870e+02,1.87072506e-03,9.25134663e-04
0.074933,9.94777689e+02,1.86766351e-03,9.23754147e-04
0.075480,9.96657296e+02,1.86505037e-03,9.22282530e-04
0.076027,9.98551267e+02,1.86291291e-03,9.20709821e-04
0.076574,1.00045918e+03,1.85958413e-03,9.18994441e-04
0.077121,1.00238068e+03,1.85506713e-03,9.17147605e-04
0.077668,1.00431545e+03,1.84994328e-03,9.15194519e-04
0.078215,1.00626307e+03,1.84744095e-03,9.13216716e-04
0.078762,1.00822300e+03,1.84475531e-03,9.11124371e-04
0.079309,1.01019476e+03,1.83976813e-03,9.08858014e-04
0.079855,1.01217791e+03,1.83653047e-03,9.06545825e-04
0.080402,1.01417189e+03,1.83317235e-03,9.04119217e-04
0.080949,1.01617617e+03,1.82907977e-03,9.01567307e-04
0.081496,1.01819028e+03,1.82328528e-03,8.98867500e-04
0.082043,1.02021387e+03,1.81598206e-03,8.96053940e-04
0.082590,1.02224644e+03,1.81294764e-03,8.93278733e-04
0.083137,1.02428747e+03,1.80641145e-03,8.90294000e-04
0.083684,1.02633661e+03,1.79760469e-03,8.87186495e-04
0.084231,1.02839347e+03,1.79273740e-03,8.84128219e-04
0.084778,1.03045752e+03,1.78651076e-03,8.80932417e-04
0.085325,1.03252822e+03,1.78126091e-03,8.77681100e-04
0.085872,1.03460511e+03,1.77279105e-03,8.74251195e-04
0.086419,1.03668776e+03,1.76673725e-03,8.70820319e-04
0.086966,1.03877556e+03,1.76098192e-03,8.67303792e-04
0.087513,1.04086801e+03,1.75319043e-03,8.63656321e-04
0.088060,1.04296477e+03,1.74238911e-03,8.59868617e-04
0.088607,1.04506553e+03,1.73385254e-03,8.56106884e-04
0.089154,1.04716977e+03,1.72790165e-03,8.52346831e-04
0.089701,1.04927681e+03,1.72269400e-03,8.48502100e-04
0.090248,1.05138610e+03,1.71378379e-03,8.44472270e-04
0.090795,1.05349713e+03,1.70670559e-03,8.40433477e-04
0.091342,1.05560935e+03,1.69863792e-03,8.36288503e-04
0.091889,1.05772220e+03,1.69164739e-03,8.32103073e-04
0.092435,1.05983515e+03,1.68254326e-03,8.27785929e-04
0.092982,1.06194776e+03,1.67241257e-03,8.23395183e-04
0.093529,1.06405963e+03,1.66290363e-03,8.18982017e-04
0.094076,1.06617040e+03,1.65089738e-03,8.14462578e-04
0.094623,1.06827976e+03,1.64055426e-03,8.09962953e-04
0.095170,1.07038711e+03,1.63514482e-03,8.05539747e-04
0.095717,1.07249178e+03,1.62718278e-03,8.00948961e-04
0.096264,1.07459330e+03,1.61550412e-03,7.96205931e-04
0.096811,1.07669133e+03,1.60480221e-03,7.91469727e-04
0.097358,1.07878541e+03,1.59587119e-03,7.86740407e-04
0.097905,1.08087505e+03,1.58549122e-03,7.81916567e-04
0.098452,1.08295975e+03,1.57734381e-03,7.77107557e-04
0.098999,1.08503899e+03,1.56697043e-03,7.72187834e-04
0.099546,1.08711232e+03,1.55654226e-03,7.67224120e-04
0.100093,1.08917935e+03,1.54518408e-03,7.62202983e-04
0.100640,1.09123963e+03,1.53538941e-03,7.57193281e-04
0.101187,1.09329261e+03,1.52713722e-03,7.52169721e-04
0.101734,1.09533785e+03,1.51410394e-03,7.46985804e-04
0.102281,1.09737498e+03,1.50413897e-03,7.41866413e-04
0.102828,1.09940343e+03,1.49658601e-03,7.36753344e-04
0.103375,1.10142272e+03,1.48366546e-03,7.31461709e-04
0.103922,1.10343256e+03,1.47117878e-03,7.26174927e-04
0.104468,1.10543262e+03,1.45942970e-03,7.20899560e-04
0.105015,1.10742252e+03,1.44780368e-03,7.15604020e-04
0.105562,1.10940190e+03,1.43621068e-03,7.10295842e-04
0.106109,1.11137040e+03,1.42399391e-03,7.04951194e-04
0.106656,1.11332757e+03,1.41488858e-03,6.99658171e-04
0.107203,1.11527282e+03,1.40657651e-03,6.94333896e-04
0.107750,1.11720569e+03,1.39471110e-03,6.88887251e-04
0.108297,1.11912576e+03,1.38437516e-03,6.83455118e-04
0.108844,1.12103261e+03,1.37305926e-03,6.77981701e-04
0.109391,1.12292578e+03,1.36393877e-03,6.72528081e-04
0.109938,1.12480482e+03,1.35208156e-03,6.66981251e-04
0.110485,1.12666940e+03,1.33887180e-03,6.61398761e-04
0.111032,1.12851923e+03,1.32729732e-03,6.55861645e-04
0.111579,1.13035381e+03,1.31935360e-03,6.50375171e-04
0.112126,1.13217262e+03,1.30860863e-03,6.44786557e-04
0.112673,1.13397531e+03,1.29558694e-03,6.39137527e-04
0.113220,1.13576155e+03,1.28468273e-03,6.33539334e-04
0.113767,1.13753095e+03,1.27320378e-03,6.27914564e-04
0.114314,1.13928320e+03,1.26077914e-03,6.22262963e-04
0.114861,1.14101793e+03,1.25035157e-03,6.16656210e-04
0.115408,1.14273474e+03,1.23877042e-03,6.11002139e-04
0.115955,1.14443329e+03,1.22761739e-03,6.05365001e-04
0.116501,1.14611325e+03,1.21553265e-03,5.99699925e-04
0.117048,1.14777434e+03,1.20289408e-03,5.94027279e-04
0.117595,1.14941627e+03,1.19162025e-03,5.88386775e-04
0.118142,1.15103872e+03,1.17873883e-03,5.82715095e-04
0.118689,1.15264147e+03,1.16578576e-03,5.77052584e-04
0.119236,1.15422420e+03,1.15568063e-03,5.71450073e-04
0.119783,1.15578647e+03,1.14570966e-03,5.65834419e-04
0.120330,1.15732791e+03,1.13469268e-03,5.60178540e-04
0.120877,1.15884822e+03,1.12217642e-03,5.54504250e-04
0.121424,1.16034712e+03,1.11072811e-03,5.48858472e-04
0.121971,1.16182428e+03,1.10069851e-03,5.43241087e-04
0.122518,1.16327939e+03,1.08810643e-03,5.37566923e-04
0.123065,1.16471220e+03,1.07632979e-03,5.31929287e-04
0.123612,1.16612245e+03,1.06456598e-03,5.26297972e-04
0.124159,1.16750987e+03,1.05252529e-03,5.20668091e-04
0.124706,1.16887418e+03,1.04164110e-03,5.15073803e-04
0.125253,1.17021507e+03,1.03147688e-03,5.09495021e-04
0.125800,1.17153221e+03,1.02041322e-03,5.03896504e-04
0.126347,1.17282529e+03,1.01017448e-03,4.98310601e-04
0.126894,1.17409405e+03,9.97931273e-04,4.92700174e-04
0.127441,1.17533820e+03,9.88176132e-04,4.87152106e-04
0.127988,1.17655743e+03,9.77871983e-04,4.81590183e-04
0.128535,1.17775145e+03,9.66991187e-04,4.76022284e-04
0.129081,1.17892003e+03,9.55202079e-04,4.70455931e-04
0.129628,1.18006296e+03,9.43497161e-04,4.64907607e-04
0.130175,1.18118005e+03,9.31392111e-04,4.59378726e-04
0.130722,1.18227111e+03,9.19556762e-04,4.53871584e-04
0.131269,1.18333590e+03,9.09300254e-04,4.48415017e-04
0.131816,1.18437418e+03,8.98096517e-04,4.42947007e-04
0.132363,1.18538574e+03,8.86939192e-04,4.37500734e-04
0.132910,1.18637037e+03,8.75847794e-04,4.32076957e-04
0.133457,1.18732788e+03,8.64250557e-04,4.26659636e-04
0.134004,1.18825806e+03,8.53346541e-04,4.21276705e-04
0.134551,1.18916074e+03,8.42128918e-04,4.15912099e-04
0.135098,1.19003570e+03,8.31631275e-04,4.10572383e-04
0.135645,1.19088273e+03,8.21051970e-04,4.05248950e-04
0.136192,1.19170165e+03,8.09421686e-04,3.99931803e-04
0.136739,1.19249231e+03,7.98290228e-04,3.94650785e-04
0.137286,1.19325454e+03,7.87357585e-04,3.89393935e-04
0.137833,1.19398815e+03,7.77266813e-04,3.84170636e-04
0.138380,1.19469290e+03,7.67742511e-04,3.78973171e-04
0.138927,1.19536861e+03,7.57252543e-04,3.73776336e-04
0.139474,1.19601513e+03,7.45481770e-04,3.68588843e-04
0.140021,1.19663233e+03,7.35283011e-04,3.63455742e-04
0.140568,1.19722005e+03,7.24690978e-04,3.58341615e-04
0.141114,1.19777812e+03,7.14521948e-04,3.53255907e-04
0.141661,1.19830638e+03,7.04376302e-04,3.48192122e-04
0.142208,1.19880469e+03,6.93407187e-04,3.43139048e-04
0.142755,1.19927292e+03,6.82710067e-04,3.38124805e-04
0.143302,1.19971093e+03,6.72749571e-04,3.33146599e-04
0.143849,1.20011855e+03,6.63106920e-04,3.28197159e-04
0.144396,1.20049562e+03,6.53402279e-04,3.23272458e-04
0.144943,1.20084201e+03,6.43174667e-04,3.18367135e-04
0.145490,1.20115758e+03,6.33548683e-04,3.13498061e-04
0.146037,1.20144219e+03,6.23705736e-04,3.08649570e-04
0.146584,1.20169572e+03,6.14185896e-04,3.03839775e-04
0.147131,1.20191802e+03,6.05176241e-04,2.99065749e-04
0.147678,1.20210895e+03,5.95668719e-04,2.94307119e-04
0.148225,1.20226839e+03,5.86802617e-04,2.89582861e-04
0.148772,1.20239621e+03,5.76658659e-04,2.84866126e-04
0.149319,1.20249232e+03,5.66328883e-04,2.80183299e-04
0.149866,1.20255663e+03,5.56992714e-04,2.75555068e-04
0.150413,1.20258902e+03,5.48240463e-04,2.70961699e-04
0.150960,1.20258938e+03,5.39073947e-04,2.66391508e-04
0.151507,1.20255761e+03,5.30004224e-04,2.61855584e-04
0.152054,1.20249360e+03,5.20963812e-04,2.57355138e-04
0.152601,1.20239729e+03,5.10561681e-04,2.52862604e-04
0.153148,1.20226861e+03,5.01932002e-04,2.48438968e-04
0.153694,1.20210747e+03,4.92830030e-04,2.44034914e-04
0.154241,1.20191377e+03,4.83986538e-04,2.39672833e-04
0.154788,1.20168745e+03,4.75110707e-04,2.35341007e-04
0.155335,1.20142841e+03,4.65862910e-04,2.31040445e-04
0.155882,1.20113661e+03,4.57368443e-04,2.26787795e-04
0.156429,1.20081196e+03,4.49415406e-04,2.22576918e-04
0.156976,1.20045436e+03,4.41057843e-04,2.18394402e-04
0.157523,1.20006378e+03,4.32691110e-04,2.14244956e-04
0.158070,1.19964012e+03,4.24678271e-04,2.10134580e-04
0.158617,1.19918332e+03,4.16464559e-04,2.06054600e-04
0.159164,1.19869333e+03,4.08157292e-04,2.02011772e-04
0.159711,1.19817010e+03,3.99451575e-04,1.97998081e-04
0.160258,1.19761359e+03,3.91768885e-04,1.94040758e-04
0.160805,1.19702372e+03,3.83925525e-04,1.90114689e-04
0.161352,1.19640046e+03,3.76089757e-04,1.86225198e-04
0.161899,1.19574374e+03,3.68468458e-04,1.82380764e-04
0.162446,1.19505353e+03,3.60865011e-04,1.78573748e-04
0.162993,1.19432978e+03,3.53528482e-04,1.74807504e-04
0.163540,1.19357246e+03,3.46143085e-04,1.71080146e-04
0.164087,1.19278152e+03,3.39014214e-04,1.67397100e-04
0.164634,1.19195694e+03,3.32160528e-04,1.63759188e-04
0.165181,1.19109869e+03,3.24620428e-04,1.60147407e-04
0.165727,1.19020677e+03,3.17317826e-04,1.56583623e-04
0.166274,1.18928118e+03,3.10321427e-04,1.53065787e-04
0.166821,1.18832188e+03,3.03361340e-04,1.49588224e-04
0.167368,1.18732889e+03,2.95970969e-04,1.46141745e-04
0.167915,1.18630218e+03,2.88930105e-04,1.42749189e-04
0.168462,1.18524178e+03,2.82066700e-04,1.39402580e-04
0.169009,1.18414767e+03,2.75148533e-04,1.36098091e-04
0.169556,1.18301987e+03,2.68685561e-04,1.32847709e-04
0.170103,1.18185838e+03,2.62017785e-04,1.29636627e-04
0.170650,1.18066324e+03,2.55743618e-04,1.26479652e-04
0.171197,1.17943445e+03,2.49627832e-04,1.23370474e-04
0.171744,1.17817204e+03,2.43437631e-04,1.20304711e-04
0.172291,1.17687603e+03,2.37319404e-04,1.17286593e-04
0.172838,1.17554645e+03,2.31298236e-04,1.14317668e-04
0.173385,1.17418334e+03,2.25248300e-04,1.11395790e-04
0.173932,1.17278672e+03,2.19565336e-04,1.08531723e-04
0.174479,1.17135663e+03,2.14176884e-04,1.05723703e-04
0.175026,1.16989313e+03,2.08662023e-04,1.02962301e-04
0.175573,1.16839625e+03,2.02891419e-04,1.00246541e-04
0.176120,1.16686605e+03,1.97204241e-04,9.75872497e-05
0.176667,1.16530259e+03,1.92559800e-04,9.50038287e-05
0.177214,1.16370593e+03,1.87559770e-04,9.24668155e-05
0.177760,1.16207616e+03,1.82509482e-04,8.99851792e-05
0.178307,1.16041333e+03,1.77107435e-04,8.75502168e-05
0.178854,1.15871753e+03,1.72512373e-04,8.51977871e-05
0.179401,1.15698885e+03,1.68157392e-04,8.29105939e-05
0.179948,1.15522737e+03,1.63798949e-04,8.06862516e-05
0.180495,1.15343318e+03,1.59041651e-04,7.85138494e-05
0.181042,1.15160638e+03,1.54931776e-04,7.64265354e-05
0.181589,1.14974708e+03,1.50743617e-04,7.44037859e-05
0.182136,1.14785539e+03,1.46243084e-04,7.24458447e-05
0.182683,1.14593141e+03,1.42545940e-04,7.05841030e-05
0.183230,1.14397527e+03,1.38951771e-04,6.87952088e-05
0.183777,1.14198708e+03,1.35281188e-04,6.70853862e-05
0.184324,1.13996700e+03,1.32237187e-04,6.54655634e-05
0.184871,1.13791514e+03,1.29033539e-04,6.39280237e-05
0.185418,1.13583167e+03,1.25991458e-04,6.24818814e-05
0.185965,1.13371672e+03,1.23224739e-04,6.11378436e-05
0.186512,1.13157045e+03,1.20874975e-04,5.98847762e-05
0.187059,1.12939303e+03,1.18743909e-04,5.87309328e-05
0.187606,1.12718462e+03,1.16612608e-04,5.76746283e-05
0.188153,1.12494541e+03,1.14588730e-04,5.67247860e-05
0.188700,1.12267557e+03,1.12865719e-04,5.58851670e-05
0.189247,1.12037528e+03,1.11196152e-04,5.51486731e-05
0.189794,1.11804473e+03,1.09864606e-04,5.45287126e-05
0.190340,1.11568413e+03,1.08842749e-04,5.40163748e-05
0.190887,1.11329367e+03,1.07924319e-04,5.36175801e-05
0.191434,1.11087356e+03,1.07401569e-04,5.33282838e-05
0.191981,1.10842403e+03,1.07137605e-04,5.31537210e-05
0.192528,1.10594531e+03,1.06891456e-04,5.30881112e-05
0.193075,1.10343761e+03,1.07078633e-04,5.31260909e-05
0.193622,1.10090119e+03,1.07536457e-04,5.32704252e-05
0.194169,1.09833629e+03,1.07954593e-04,5.35188797e-05
0.194716,1.09574317e+03,1.08395543e-04,5.38685837e-05
0.195263,1.09312206e+03,1.09280372e-04,5.43113091e-05
0.195810,1.09047324e+03,1.10352114e-04,5.48439250e-05
0.196357,1.08779698e+03,1.11659320e-04,5.54650490e-05
0.196904,1.08509357e+03,1.13088092e-04,5.61713182e-05
0.197451,1.08236328e+03,1.14628205e-04,5.69519596e-05
0.197998,1.07960642e+03,1.16468457e-04,5.78036203e-05
0.198545,1.07682329e+03,1.18231653e-04,5.87370740e-05
0.199092,1.07401418e+03,1.20141907e-04,5.97292291e-05
0.199639,1.07117942e+03,1.22379616e-04,6.07816961e-05
0.200186,1.06831932e+03,1.24475799e-04,6.18871031e-05
0.200733,1.06543421e+03,1.26718167e-04,6.30445516e-05
0.201280,1.06252443e+03,1.29079465e-04,6.42470018e-05
0.201827,1.05959033e+03,1.31795354e-04,6.55047415e-05
0.202373,1.05663225e+03,1.34284905e-04,6.67996202e-05
0.202920,1.05365055e+03,1.36869771e-04,6.81353023e-05
0.203467,1.05064559e+03,1.39713249e-04,6.95006270e-05
0.204014,1.04761775e+03,1.42466578e-04,7.08962210e-05
0.204561,1.04456740e+03,1.45370742e-04,7.23224576e-05
0.205108,1.04149495e+03,1.48407751e-04,7.37861200e-05
0.205655,1.03840078e+03,1.51150458e-04,7.52631867e-05
0.206202,1.03528529e+03,1.54205100e-04,7.67670351e-05
0.206749,1.03214888e+03,1.57235539e-04,7.82908489e-05
0.207296,1.02899197e+03,1.60208823e-04,7.98338332e-05
0.207843,1.02581495e+03,1.63305484e-04,8.13941644e-05
0.208390,1.02261824e+03,1.66648723e-04,8.29683001e-05
0.208937,1.01940231e+03,1.69885317e-04,8.45544331e-05
0.209484,1.01616758e+03,1.73216497e-04,8.61536792e-05
0.210031,1.01291453e+03,1.76451835e-04,8.77608033e-05
0.210578,1.00964363e+03,1.79438209e-04,8.93720015e-05
0.211125,1.00635532e+03,1.82670742e-04,9.09943811e-05
0.211672,1.00305007e+03,1.85959105e-04,9.26244408e-05
0.212219,9.99728391e+02,1.89283497e-04,9.42635506e-05
0.212766,9.96390758e+02,1.92716974e-04,9.59160021e-05
0.213313,9.93037670e+02,1.95951081e-04,9.75639002e-05
0.213860,9.89669622e+02,1.99199426e-04,9.92135594e-05
0.214407,9.86287116e+02,2.02413719e-04,1.00857928e-04
0.214953,9.82890671e+02,2.05814821e-04,1.02513702e-04
0.215500,9.79480820e+02,2.09129030e-04,1.04169359e-04
0.216047,9.76058107e+02,2.12470156e-04,1.05828289e-04
0.216594,9.72623073e+02,2.15974827e-04,1.07505486e-04
0.217141,9.69176245e+02,2.19368499e-04,1.09171343e-04
0.217688,9.65718173e+02,2.22771657e-04,1.10833893e-04
0.218235,9.62249428e+02,2.26235133e-04,1.12504836e-04
0.218782,9.58770582e+02,2.29521076e-04,1.14164740e-04
0.219329,9.55282213e+02,2.32821313e-04,1.15823282e-04
0.219876,9.51784907e+02,2.36217649e-04,1.17488797e-04
0.220423,9.48279249e+02,2.39490415e-04,1.19142256e-04
0.220970,9.44765816e+02,2.42842572e-04,1.20793380e-04
0.221517,9.41245203e+02,2.46117928e-04,1.22436145e-04
0.222064,9.37718032e+02,2.49560513e-04,1.24093503e-04
0.222611,9.34184916e+02,2.52884304e-04,1.25741137e-04
0.223158,9.30646474e+02,2.56169008e-04,1.27382285e-04
0.223705,9.27103323e+02,2.59396845e-04,1.29013594e-04
0.224252,9.23556086e+02,2.62565298e-04,1.30634675e-04
0.224799,9.20005397e+02,2.65840748e-04,1.32260690e-04
0.225346,9.16451900e+02,2.69012879e-04,1.33877896e-04
0.225893,9.12896247e+02,2.72112462e-04,1.35488567e-04
0.226440,9.09339083e+02,2.75482402e-04,1.37109152e-04
0.226986,9.05781051e+02,2.78852431e-04,1.38727873e-04
0.227533,9.02222800e+02,2.82116019e-04,1.40330198e-04
0.228080,8.98664978e+02,2.85344110e-04,1.41927795e-04
0.228627,8.95108244e+02,2.88663915e-04,1.43524275e-04
0.229174,8.91553266e+02,2.91810120e-04,1.45113491e-04
0.229721,8.88000719e+02,2.95074530e-04,1.46701091e-04
0.230268,8.84451275e+02,2.98126900e-04,1.48278606e-04
0.230815,8.80905623e+02,3.01319372e-04,1.49861729e-04
0.231362,8.77364452e+02,3.04621703e-04,1.51456330e-04
0.231909,8.73828472e+02,3.07683706e-04,1.53044438e-04
0.232456,8.70298390e+02,3.10997090e-04,1.54645768e-04
0.233003,8.66774918e+02,3.14223811e-04,1.56254896e-04
0.233550,8.63258770e+02,3.17513357e-04,1.57862803e-04
0.234097,8.59750655e+02,3.20835353e-04,1.59481866e-04
0.234644,8.56251303e+02,3.23932491e-04,1.61093726e-04
0.235191,8.52761425e+02,3.27260818e-04,1.62711144e-04
0.235738,8.49281704e+02,3.30727513e-04,1.64324294e-04
0.236285,8.45812816e+02,3.34133193e-04,1.65929792e-04
0.236832,8.42355474e+02,3.37237298e-04,1.67531784e-04
0.237379,8.38910443e+02,3.40126217e-04,1.69156758e-04
