time_orbits,dist_km,u_p_norm,u_e_norm
0.047038,9.24169656e+02,1.68180672e-03,8.11463949e-04
0.047585,9.25084882e+02,1.69094689e-03,8.16156869e-04
0.048132,9.26013243e+02,1.69968360e-03,8.20736271e-04
0.048679,9.26955039e+02,1.70940296e-03,8.25183556e-04
0.049226,9.27910524e+02,1.71864754e-03,8.29498559e-04
0.049773,9.28879964e+02,1.72713726e-03,8.33711591e-04
0.050320,9.29863643e+02,1.73525238e-03,8.37814339e-04
0.050867,9.30861812e+02,1.74370220e-03,8.41773062e-04
0.051414,9.31874691e+02,1.75168962e-03,8.45610885e-04
0.051961,9.32902478e+02,1.75986429e-03,8.49306361e-04
0.052508,9.33945413e+02,1.76601671e-03,8.52920374e-04
0.053055,9.35003689e+02,1.77442673e-03,8.56348861e-04
0.053602,9.36077431e+02,1.78124077e-03,8.59670016e-04
0.054149,9.37166793e+02,1.78820070e-03,8.62845560e-04
0.054696,9.38271976e+02,1.79288044e-03,8.65912829e-04
0.055242,9.39393246e+02,1.79759218e-03,8.68857548e-04
0.055789,9.40530740e+02,1.80419662e-03,8.71648384e-04
0.056336,9.41684600e+02,1.80789308e-03,8.74322738e-04
0.056883,9.42854928e+02,1.81464096e-03,8.76857645e-04
0.057430,9.44041700e+02,1.82041966e-03,8.79252551e-04
0.057977,9.45244948e+02,1.82500356e-03,8.81496915e-04
0.058524,9.46464652e+02,1.83089686e-03,8.83601893e-04
0.059071,9.47700769e+02,1.83502850e-03,8.85549254e-04
0.059618,9.48953347e+02,1.83765780e-03,8.87350616e-04
0.060165,9.50222460e+02,1.84037748e-03,8.89025413e-04
0.060712,9.51508099e+02,1.84391144e-03,8.90567891e-04
0.061259,9.52810135e+02,1.84835406e-03,8.91973139e-04
0.061806,9.54128511e+02,1.84931150e-03,8.93204166e-04
0.062353,9.55463141e+02,1.85375773e-03,8.94353283e-04
0.062900,9.56813756e+02,1.85834880e-03,8.95359402e-04
0.063447,9.58180122e+02,1.86087190e-03,8.96168879e-04
0.063994,9.59562079e+02,1.86263443e-03,8.96837829e-04
0.064541,9.60959482e+02,1.86408364e-03,8.97365867e-04
0.065088,9.62372234e+02,1.86375989e-03,8.97736359e-04
0.065635,9.63800167e+02,1.86589799e-03,8.98012840e-04
0.066182,9.65242893e+02,1.86973836e-03,8.98167001e-04
0.066729,9.66700195e+02,1.86686930e-03,8.98063154e-04
0.067276,9.68172097e+02,1.86426752e-03,8.97863643e-04
0.067822,9.69658517e+02,1.86331317e-03,8.97586618e-04
0.068369,9.71159302e+02,1.86152656e-03,8.97169638e-04
0.068916,9.72674234e+02,1.86116312e-03,8.96656990e-04
0.069463,9.74202971e+02,1.86119794e-03,8.96012708e-04
0.070010,9.75745133e+02,1.86092578e-03,8.95237037e-04
0.070557,9.77300270e+02,1.86188146e-03,8.94344348e-04
0.071104,9.78867947e+02,1.86061300e-03,8.93284086e-04
0.071651,9.80447826e+02,1.85860786e-03,8.92073207e-04
0.072198,9.82039574e+02,1.85635253e-03,8.90742694e-04
0.072745,9.83642938e+02,1.85179265e-03,8.89251968e-04
0.073292,9.85257771e+02,1.84644121e-03,8.87646056e-04
0.073839,9.86883777e+02,1.84458061e-03,8.86013300e-04
0.074386,9.88520633e+02,1.83900996e-03,8.84177522e-04
0.074933,9.90168087e+02,1.83478955e-03,8.82282469e-04
0.075480,9.91825790e+02,1.83099549e-03,8.80292101e-04
0.076027,9.93493326e+02,1.82761142e-03,8.78199905e-04
0.076574,9.95170283e+02,1.82308693e-03,8.75974414e-04
0.077121,9.96856322e+02,1.81729594e-03,8.73616885e-04
0.077668,9.98551151e+02,1.81078311e-03,8.71147112e-04
0.078215,1.00025438e+03,1.80688127e-03,8.68646620e-04
0.078762,1.00196547e+03,1.80310560e-03,8.66055305e-04
0.079309,1.00368399e+03,1.79695450e-03,8.63300622e-04
0.079855,1.00540948e+03,1.79258207e-03,8.60498201e-04
0.080402,1.00714142e+03,1.78814375e-03,8.57593760e-04
0.080949,1.00887927e+03,1.78306697e-03,8.54577712e-04
0.081496,1.01062260e+03,1.77612570e-03,8.51416763e-04
0.082043,1.01237106e+03,1.76773153e-03,8.48145574e-04
0.082590,1.01412419e+03,1.76361920e-03,8.44901832e-04
0.083137,1.01588147e+03,1.75592090e-03,8.41470000e-04
0.083684,1.01764261e+03,1.74609468e-03,8.37924045e-04
0.084231,1.01940722e+03,1.74024546e-03,8.34413922e-04
0.084778,1.02117479e+03,1.73297161e-03,8.30780764e-04
0.085325,1.02294481e+03,1.72681466e-03,8.27103637e-04
0.085872,1.02471686e+03,1.71731676e-03,8.23261873e-04
0.086419,1.02649051e+03,1.71017714e-03,8.19413211e-04
0.086966,1.02826522e+03,1.70331614e-03,8.15493101e-04
0.087513,1.03004050e+03,1.69468976e-03,8.11469705e-04
0.088060,1.03181605e+03,1.68295317e-03,8.07310674e-04
0.088607,1.03359159e+03,1.67346672e-03,8.03165513e-04
0.089154,1.03536664e+03,1.66661201e-03,7.99027468e-04
0.089701,1.03714056e+03,1.66041142e-03,7.94823606e-04
0.090248,1.03891281e+03,1.65068534e-03,7.90471043e-04
0.090795,1.04068294e+03,1.64282853e-03,7.86112395e-04
0.091342,1.04245042e+03,1.63391789e-03,7.81662489e-04
0.091889,1.04421474e+03,1.62611994e-03,7.77183468e-04
0.092435,1.04597539e+03,1.61619581e-03,7.72593104e-04
0.092982,1.04773199e+03,1.60530740e-03,7.67939526e-04
0.093529,1.04948416e+03,1.59509505e-03,7.63267138e-04
0.094076,1.05123160e+03,1.58238862e-03,7.58499507e-04
0.094623,1.05297402e+03,1.57131766e-03,7.53745028e-04
0.095170,1.05471086e+03,1.56528207e-03,7.49072121e-04
0.095717,1.05644125e+03,1.56486827e-03,7.44268826e-04
0.096264,1.05816475e+03,1.54424140e-03,7.39269316e-04
0.096811,1.05988132e+03,1.53300922e-03,7.34346580e-04
0.097358,1.06159053e+03,1.52356758e-03,7.29435125e-04
0.097905,1.06329194e+03,1.51262613e-03,7.24446584e-04
0.098452,1.06498507e+03,1.50399486e-03,7.19482500e-04
0.098999,1.06666944e+03,1.49324023e-03,7.14435142e-04
0.099546,1.06834465e+03,1.48234143e-03,7.09349942e-04
0.100093,1.07001032e+03,1.47052971e-03,7.04219857e-04
0.100640,1.07166607e+03,1.46032898e-03,6.99107343e-04
0.101187,1.07331137e+03,1.45166860e-03,6.93995043e-04
0.101734,1.07494582e+03,1.43834975e-03,6.88755540e-04
0.102281,1.07656910e+03,1.42808379e-03,6.83572923e-04
0.102828,1.07818065e+03,1.42020840e-03,6.78408989e-04
0.103375,1.07978005e+03,1.40708376e-03,6.73104626e-04
0.103922,1.08136703e+03,1.39434093e-03,6.67800743e-04
0.104468,1.08294101e+03,1.39182536e-03,6.62511853e-04
0.105015,1.08450166e+03,1.37036720e-03,6.57135880e-04
0.105562,1.08604894e+03,1.35862018e-03,6.51834092e-04
0.106109,1.08758254e+03,1.34621569e-03,6.46505786e-04
0.106656,1.08910205e+03,1.33694737e-03,6.41234475e-04
0.107203,1.09060691e+03,1.32854338e-03,6.35958137e-04
0.107750,1.09209669e+03,1.31668036e-03,6.30592471e-04
0.108297,1.09357100e+03,1.30629114e-03,6.25243523e-04
0.108844,1.09502945e+03,1.29501930e-03,6.19872194e-04
0.109391,1.09647162e+03,1.28588102e-03,6.14525450e-04
0.109938,1.09789708e+03,1.27407166e-03,6.09112152e-04
0.110485,1.09930555e+03,1.26090484e-03,6.03670441e-04
0.111032,1.10069676e+03,1.24942317e-03,5.98273483e-04
0.111579,1.10207025e+03,1.24152881e-03,5.92931858e-04
0.112126,1.10342551e+03,1.23092563e-03,5.87522795e-04
0.112673,1.10476225e+03,1.21806418e-03,5.82067501e-04
0.113220,1.10608015e+03,1.20733053e-03,5.76660759e-04
0.113767,1.10737887e+03,1.19603703e-03,5.71240440e-04
0.114314,1.10865810e+03,1.18380224e-03,5.65803434e-04
0.114861,1.10991752e+03,1.17361258e-03,5.60414921e-04
0.115408,1.11115677e+03,1.16223933e-03,5.54994581e-04
0.115955,1.11237553e+03,1.15141280e-03,5.49602519e-04
0.116501,1.11357349e+03,1.13962889e-03,5.44191803e-04
0.117048,1.11475041e+03,1.12729214e-03,5.38779454e-04
0.117595,1.11590602e+03,1.11632253e-03,5.33401525e-04
0.118142,1.11704005e+03,1.10377874e-03,5.28006061e-04
0.118689,1.11815230e+03,1.09115242e-03,5.22622139e-04
0.119236,1.11924248e+03,1.08138253e-03,5.17299625e-04
0.119783,1.12031020e+03,1.07179518e-03,5.11983995e-04
0.120330,1.12135509e+03,1.06115892e-03,5.06646720e-04
0.120877,1.12237689e+03,1.04909973e-03,5.01305282e-04
0.121424,1.12337537e+03,1.03809011e-03,4.95992852e-04
0.121971,1.12435020e+03,1.02853073e-03,4.90716994e-04
0.122518,1.12530110e+03,1.01640893e-03,4.85401659e-04
