time_orbits,dist_km,u_p_norm,u_e_norm
0.247224,8.52376812e+02,4.49014975e-04,2.24593963e-04
0.248318,8.45458299e+02,4.56626279e-04,2.28152114e-04
0.249412,8.38630822e+02,4.64433500e-04,2.31697426e-04
0.250506,8.31899823e+02,4.71478761e-04,2.35259671e-04
0.251599,8.25270959e+02,4.78984057e-04,2.38824602e-04
0.252693,8.18749741e+02,4.85967189e-04,2.42413354e-04
0.253787,8.12341521e+02,4.94517694e-04,2.45971936e-04
0.254881,8.06050905e+02,5.01389123e-04,2.49573682e-04
0.255975,7.99883360e+02,5.07605524e-04,2.53214886e-04
0.257069,7.93844350e+02,5.14394393e-04,2.56834782e-04
0.258163,7.87939032e+02,5.21833788e-04,2.60488845e-04
0.259257,7.82171918e+02,5.29372627e-04,2.64132321e-04
0.260351,7.76547293e+02,5.37521176e-04,2.67765567e-04
0.261445,7.71069130e+02,5.44977395e-04,2.71420787e-04
0.262539,7.65741449e+02,5.52090376e-04,2.75083532e-04
0.263632,7.60567617e+02,5.62076992e-04,2.78630597e-04
0.264726,7.55550471e+02,5.67629308e-04,2.82278841e-04
0.265820,7.50693664e+02,5.76031888e-04,2.85852763e-04
0.266914,7.45999726e+02,5.83073419e-04,2.89398635e-04
0.268008,7.41471485e+02,5.90633095e-04,2.92927238e-04
0.269102,7.37111159e+02,5.98096587e-04,2.96392943e-04
0.270196,7.32920529e+02,6.05302262e-04,2.99775783e-04
0.271290,7.28900889e+02,6.13796365e-04,3.03063604e-04
0.272384,7.25053145e+02,6.20915818e-04,3.06273424e-04
0.273478,7.21378159e+02,6.27293308e-04,3.09405812e-04
0.274572,7.17876347e+02,6.35047283e-04,3.12386935e-04
0.275666,7.14547818e+02,6.38892585e-04,3.15310941e-04
0.276759,7.11393275e+02,6.44283049e-04,3.18101740e-04
0.277853,7.08412100e+02,6.51957067e-04,3.20661695e-04
0.278947,7.05602880e+02,6.58518818e-04,3.23057610e-04
0.280041,7.02964689e+02,6.59319845e-04,3.25397161e-04
0.281135,7.00496771e+02,6.64629498e-04,3.27452691e-04
0.282229,6.98197175e+02,6.70235472e-04,3.29283386e-04
0.283323,6.96063192e+02,6.75108044e-04,3.30866853e-04
0.284417,6.94092065e+02,6.78817189e-04,3.32223544e-04
0.285511,6.92281137e+02,6.80858212e-04,3.33374454e-04
0.286605,6.90627257e+02,6.82416696e-04,3.34229066e-04
0.287699,6.89127274e+02,6.83620784e-04,3.34801618e-04
0.288792,6.87778324e+02,6.81573101e-04,3.35182511e-04
0.289886,6.86577442e+02,6.81015701e-04,3.35285209e-04
0.290980,6.85520365e+02,6.82638571e-04,3.35017287e-04
0.292074,6.84602734e+02,6.79375384e-04,3.34486016e-04
0.293168,6.83820149e+02,6.81277548e-04,3.33560782e-04
0.294262,6.83166814e+02,6.81199059e-04,3.32273672e-04
0.295356,6.82637476e+02,6.78508708e-04,3.30690430e-04
0.296450,6.82227094e+02,6.73341478e-04,3.28805747e-04
0.297544,6.81931277e+02,6.67997571e-04,3.26613350e-04
0.298638,6.81745356e+02,6.61770242e-04,3.24137382e-04
0.299732,6.81664329e+02,6.54687385e-04,3.21319184e-04
0.300825,6.81683168e+02,6.50636922e-04,3.18170528e-04
0.301919,6.81795771e+02,6.43626429e-04,3.14706747e-04
0.303013,6.81996368e+02,6.37873582e-04,3.10939525e-04
0.304107,6.82279550e+02,6.25920945e-04,3.06883344e-04
0.305201,6.82640519e+02,6.17195612e-04,3.02572571e-04
0.306295,6.83074003e+02,6.07625054e-04,2.97967225e-04
0.307389,6.83574962e+02,5.95903307e-04,2.93112214e-04
0.308483,6.84137968e+02,5.87870086e-04,2.87990870e-04
0.309577,6.84757174e+02,5.76286435e-04,2.82603158e-04
0.310671,6.85427563e+02,5.63083922e-04,2.77007256e-04
0.311765,6.86143668e+02,5.53333050e-04,2.71202930e-04
0.312858,6.86899668e+02,5.41847564e-04,2.65152410e-04
0.313952,6.87690192e+02,5.28728359e-04,2.58906125e-04
0.315046,6.88510190e+02,5.16436559e-04,2.52507051e-04
0.316140,6.89354638e+02,5.01273506e-04,2.45921987e-04
0.317234,6.90218917e+02,4.88154032e-04,2.39231418e-04
0.318328,6.91098090e+02,4.74684449e-04,2.32417043e-04
0.319422,6.91987083e+02,4.61741698e-04,2.25484840e-04
0.320516,6.92881118e+02,4.45804435e-04,2.18444710e-04
0.321610,6.93776078e+02,4.29887949e-04,2.11339867e-04
0.322704,6.94667607e+02,4.16439696e-04,2.04203084e-04
0.323798,6.95551136e+02,4.02430268e-04,1.97035707e-04
0.324891,6.96422382e+02,3.88083748e-04,1.89841436e-04
0.325985,6.97277125e+02,3.72484261e-04,1.82613927e-04
0.327079,6.98111383e+02,3.57982598e-04,1.75427078e-04
0.328173,6.98921158e+02,3.43684212e-04,1.68277560e-04
0.329267,6.99702538e+02,3.28763983e-04,1.61155592e-04
0.330361,7.00451736e+02,3.15505836e-04,1.54148050e-04
0.331455,7.01165045e+02,3.00282010e-04,1.47170356e-04
0.332549,7.01839090e+02,2.86555433e-04,1.40342977e-04
0.333643,7.02470420e+02,2.72371956e-04,1.33621436e-04
0.334737,7.03055800e+02,2.58450814e-04,1.27048487e-04
0.335831,7.03592160e+02,2.45367101e-04,1.20666259e-04
0.336925,7.04076305e+02,2.32830868e-04,1.14479635e-04
0.338018,7.04505273e+02,2.19764768e-04,1.08471755e-04
0.339112,7.04876203e+02,2.08710238e-04,1.02757923e-04
0.340206,7.05186085e+02,1.97417343e-04,9.72769267e-05
0.341300,7.05432173e+02,1.87395328e-04,9.21090739e-05
0.342394,7.05611689e+02,1.77612359e-04,8.72427580e-05
0.343488,7.05721986e+02,1.68026766e-04,8.26994564e-05
0.344582,7.05760581e+02,1.59787019e-04,7.85484049e-05
0.345676,7.05725071e+02,1.52018500e-04,7.47858386e-05
0.346770,7.05613107e+02,1.45194309e-04,7.14621381e-05
0.347864,7.05422520e+02,1.38751820e-04,6.85716595e-05
0.348958,7.05151330e+02,1.33463792e-04,6.61640736e-05
0.350051,7.04797573e+02,1.29898522e-04,6.42545847e-05
0.351145,7.04359335e+02,1.26982558e-04,6.28313689e-05
0.352239,7.03834843e+02,1.25231941e-04,6.18955035e-05
0.353333,7.03222474e+02,1.24350174e-04,6.14334981e-05
0.354427,7.02520725e+02,1.24381231e-04,6.14183922e-05
0.355521,7.01728142e+02,1.25094417e-04,6.18359000e-05
0.356615,7.00843475e+02,1.26484049e-04,6.26366630e-05
0.357709,6.99865619e+02,1.28913442e-04,6.38104200e-05
0.358803,6.98793672e+02,1.32119825e-04,6.52832148e-05
0.359897,6.97626857e+02,1.35549069e-04,6.70475009e-05
0.360991,6.96364553e+02,1.39572517e-04,6.90639751e-05
0.362084,6.95006309e+02,1.44190670e-04,7.13155321e-05
0.363178,6.93551874e+02,1.49201287e-04,7.37601015e-05
0.364272,6.92001182e+02,1.54567423e-04,7.63870134e-05
0.365366,6.90354361e+02,1.60303479e-04,7.91883690e-05
0.366460,6.88611724e+02,1.66487864e-04,8.21575112e-05
0.367554,6.86773804e+02,1.72658438e-04,8.52608176e-05
0.368648,6.84841280e+02,1.79065360e-04,8.84973806e-05
0.369742,6.82815037e+02,1.86110171e-04,9.19121173e-05
0.370836,6.80696177e+02,1.93189131e-04,9.54214672e-05
0.371930,6.78486019e+02,2.00487072e-04,9.90646140e-05
0.373024,6.76186122e+02,2.08315810e-04,1.02868621e-04
0.374117,6.73798261e+02,2.15762102e-04,1.06774188e-04
0.375211,6.71324427e+02,2.23853765e-04,1.10813212e-04
0.376305,6.68766786e+02,2.32210822e-04,1.14982102e-04
0.377399,6.66127731e+02,2.40924260e-04,1.19292009e-04
0.378493,6.63409866e+02,2.49783058e-04,1.23728575e-04
0.379587,6.60616079e+02,2.59140432e-04,1.28337934e-04
0.380681,6.57749464e+02,2.68752961e-04,1.33069113e-04
0.381775,6.54813314e+02,2.78387862e-04,1.37932980e-04
0.382869,6.51811148e+02,2.88535934e-04,1.42949221e-04
0.383963,6.48746699e+02,2.98751546e-04,1.48082486e-04
0.385057,6.45623941e+02,3.09497071e-04,1.53389797e-04
0.386150,6.42446997e+02,3.20205022e-04,1.58811334e-04
0.387244,6.39220218e+02,3.31616032e-04,1.64442103e-04
0.388338,6.35948163e+02,3.43345663e-04,1.70198566e-04
0.389432,6.32635542e+02,3.55363611e-04,1.76148680e-04
0.390526,6.29287335e+02,3.67631909e-04,1.82245805e-04
0.391620,6.25908759e+02,3.79881696e-04,1.88523103e-04
0.392714,6.22505310e+02,3.92755909e-04,1.94988320e-04
0.393808,6.19082612e+02,4.06104707e-04,2.01625124e-04
0.394902,6.15646408e+02,4.19509135e-04,2.08483999e-04
0.395996,6.12202675e+02,4.33743099e-04,2.15468700e-04
0.397090,6.08757408e+02,4.48098349e-04,2.22708315e-04
0.398184,6.05316858e+02,4.62771065e-04,2.30114994e-04
0.399277,6.01887288e+02,4.78471992e-04,2.37774974e-04
0.400371,5.98475025e+02,4.94754524e-04,2.45646267e-04
0.401465,5.95086629e+02,5.10588547e-04,2.53779520e-04
0.402559,5.91728912e+02,5.27513301e-04,2.62068945e-04
0.403653,5.88408420e+02,5.44525871e-04,2.70706199e-04
0.404747,5.85132143e+02,5.61668642e-04,2.79568232e-04
0.405841,5.81906858e+02,5.81119158e-04,2.88601065e-04
0.406935,5.78738895e+02,6.00516183e-04,2.97910670e-04
0.408029,5.75634817e+02,6.19744561e-04,3.07439183e-04
0.409123,5.72601257e+02,6.38579856e-04,3.17252118e-04
0.410217,5.69645007e+02,6.58617587e-04,3.27321912e-04
0.411310,5.66772638e+02,6.80095224e-04,3.37621055e-04
0.412404,5.63990270e+02,7.01640543e-04,3.48147776e-04
0.413498,5.61303917e+02,7.24403745e-04,3.58884154e-04
0.414592,5.58719436e+02,7.46019076e-04,3.69900394e-04
0.415686,5.56242387e+02,7.70050276e-04,3.81037596e-04
0.416780,5.53877844e+02,7.91839121e-04,3.92403810e-04
0.417874,5.51630617e+02,8.18445342e-04,4.03949389e-04
0.418968,5.49505101e+02,8.40074829e-04,4.15592085e-04
0.420062,5.47506050e+02,8.63863192e-04,4.27377610e-04
0.421156,5.45636984e+02,8.91123897e-04,4.39273975e-04
0.422250,5.43899428e+02,9.22650018e-04,4.51057959e-04
0.423343,5.42294951e+02,9.47146116e-04,4.62837645e-04
0.424437,5.40826198e+02,9.72971596e-04,4.74617555e-04
0.425531,5.39494927e+02,9.97325913e-04,4.86287262e-04
0.426625,5.38302662e+02,1.02203057e-03,4.97853075e-04
0.427719,5.37249463e+02,1.04986239e-03,5.09227852e-04
0.428813,5.36334634e+02,1.07374329e-03,5.20269337e-04
0.429907,5.35555256e+02,1.10542158e-03,5.30830575e-04
0.431001,5.34908441e+02,1.13243289e-03,5.41048417e-04
0.432095,5.34391461e+02,1.16055959e-03,5.50831094e-04
0.433189,5.34000219e+02,1.17796137e-03,5.59808736e-04
0.434283,5.33733211e+02,1.18873188e-03,5.68212789e-04
0.435376,5.33589636e+02,1.20894625e-03,5.76374494e-04
0.436470,5.33564659e+02,1.22857262e-03,5.83688819e-04
0.437564,5.33654250e+02,1.24108949e-03,5.90197528e-04
0.438658,5.33854786e+02,1.25490657e-03,5.96058032e-04
0.439752,5.34161138e+02,1.26528685e-03,6.00976436e-04
0.440846,5.34567996e+02,1.27367387e-03,6.05028885e-04
0.441940,5.35069184e+02,1.28765696e-03,6.08245800e-04
0.443034,5.35656244e+02,1.29074397e-03,6.10073446e-04
0.444128,5.36324322e+02,1.29747473e-03,6.11162554e-04
0.445222,5.37067251e+02,1.28711870e-03,6.10822777e-04
0.446316,5.37879520e+02,1.28703749e-03,6.09705870e-04
0.447409,5.38754174e+02,1.28223541e-03,6.07452191e-04
