seed,geometry,sigma_theta_deg,T_FP,v_FP,radial_closure_rate_FP,T_soft,v_at_soft,T_sustain,sustained,max_dist_after_FP,min_dist_after_FP,exit_count,time_in_sphere_frac,total_delta_v,peak_accel,control_energy,rmse_pos_x,rmse_pos_y,rmse_pos_z,rmse_dist,final_pos_err,final_vel_err,est_dist_bias,est_radial_vel_bias,nis_mean,nees_mean,are_fallback_count,controller_mean_step_ms
7,alongtrack,0.001,17580.0,7.340495582569828e-05,3.999812711549734e-05,17580.0,7.340495582569828e-05,17580.0,True,0.09962368981806208,1.9818178840854333e-06,0,1.0,0.029556344357130226,1.2559551155366254e-05,1.659495079155332e-07,4.442186689864303,88.84554658971608,2.862807924609838,89.00258333681234,5.9716607437222425e-09,9.234799435724018e-12,0.008675995022681163,1.8123910217324166e-06,2.0474087826012686,6.831507610929859,0,4.310039022592162
8,alongtrack,0.008,17610.0,7.410252911603299e-05,4.300948984114593e-05,17610.0,7.410252911603299e-05,17610.0,True,0.09964680139482943,1.922356113095107e-06,0,1.0,0.029695822393861378,1.2816605810573722e-05,1.6994603765963957e-07,20.936526684150675,169.10167582816277,9.292730057907443,170.6460364304379,2.563895666881131e-07,3.4917549698733877e-10,0.023649807906898346,2.3446778779013276e-06,2.009080711046055,7.720945456425695,0,4.349343179919603
8,alongtrack,0.001,17580.0,7.356395598429151e-05,4.034123928071219e-05,17580.0,7.356395598429151e-05,17580.0,True,0.09982978938983467,1.9723285280683944e-06,0,1.0,0.029574014377055497,1.2398422193607286e-05,1.6638669411794894e-07,5.148241579204619,137.10346278861743,3.562383512203875,137.2463277332974,3.001434437232066e-08,4.0896018722042006e-11,0.013031647849183812,2.008287597418253e-06,2.0098125840350356,7.840575984311972,1,4.379947392388974
9,alongtrack,0.008,17550.0,7.341620650756742e-05,3.720707307055743e-05,17550.0,7.341620650756742e-05,17550.0,True,0.09989669581401603,2.017868029426946e-06,0,1.0,0.02952678631304265,1.1979214684228031e-05,1.6142721891298153e-07,12.505339886918986,164.13433315306082,7.052531798240655,164.76104227047279,2.690255278559261e-07,1.919926766695869e-10,-0.016623142250023107,-4.5306711687826425e-06,2.009334686651381,4.214791440632044,0,4.365673942270766
8,alongtrack,0.1,17660.0,7.686141273183715e-05,4.8781984439699056e-05,17660.0,7.686141273183715e-05,17660.0,True,0.09979040823109882,1.7561569192641473e-06,0,1.0,0.030250416041567023,1.2699708846078776e-05,1.7427447325875002e-07,51.76903882432397,203.38911302938828,19.65135742957381,210.79217378380181,3.28979542991872e-06,4.523881504435026e-09,0.036039308399306566,-3.508494825960034e-06,2.008831030313032,7.290743863700825,0,4.393448376907574
9,alongtrack,0.001,17570.0,7.330578368236648e-05,3.858182706463158e-05,17570.0,7.330578368236648e-05,17570.0,True,0.09971495211477813,2.0057640657362964e-06,0,1.0,0.029561513758480304,1.2343302937347442e-05,1.6341444222394228e-07,4.173443760675471,107.90250994903995,2.9477603364778258,108.02341679991194,3.517882746219812e-08,2.6051882943489225e-11,-0.009931554809308804,-2.8442442379010212e-06,2.0096128927685197,4.244097667884659,0,4.421587436103367
9,alongtrack,0.1,17440.0,7.488313311800937e-05,3.171576479711275e-05,17440.0,7.488313311800937e-05,17440.0,True,0.09998129614533949,2.0253018222313488e-06,0,1.0,0.029418270052515277,1.1790867708914004e-05,1.5762445351070394e-07,39.86520539930608,220.11313342187202,14.008087950748411,224.13222132116482,3.404477101140064e-06,2.4411397701098795e-09,-0.0286762041887184,-4.9145009810559535e-06,2.0094096811029942,4.297245146882344,0,4.370149635655648
0,crosstrack,0.001,17510.0,0.0002156867285927399,0.00018152783443476454,18590.0,9.987182422239259e-05,20470.0,True,0.12251089804742268,3.998570471299895e-06,1,0.9523299410819497,0.05898892274009737,1.831416240693822e-05,6.93325305256049e-07,2.00154480064671,3.6249116360029263,69.45138216383995,69.57471272255152,3.752946339433178e-08,3.254690756879852e-11,0.004812450073163638,9.17005740802186e-06,2.126616496670838,54.66644559725673,0,4.802108406328955
0,crosstrack,0.1,17490.0,0.00021685069306299397,0.00018310161760593682,18590.0,9.937793364566618e-05,20500.0,True,0.12510016854135822,3.973835633110417e-06,1,0.9504817987152034,0.058583481846734786,1.855994905676512e-05,6.874164132791512e-07,40.53065606553013,20.362077618413647,160.8619090042873,167.13438322064135,3.590720979511662e-06,3.089558839265291e-09,0.024857315242028423,1.9141119570578443e-05,2.0219719043760613,6.600188619411391,0,4.863119584084823
0,crosstrack,0.008,17510.0,0.00021563776736393975,0.00018141404989263993,18590.0,9.982696947947176e-05,20470.0,True,0.12258443467483739,3.99561349895222e-06,1,0.9523299410819497,0.05897483421777486,1.833470941305657e-05,6.930735964014586e-07,3.849485283541249,4.420594931166145,55.87523907426534,56.181870190480126,2.836051382920222e-07,2.417831653719285e-10,0.005265068983550328,9.372546920954864e-06,2.023649120787655,7.403224641689914,0,4.7787919401384436
1,crosstrack,0.001,17650.0,0.00021138148177145835,0.0001734870555615159,18620.0,9.986702453355086e-05,20350.0,True,0.11204260809040076,3.912136586967423e-06,1,0.9626344086021505,0.06416665255283772,2.528453878175276e-05,8.654769178857498e-07,224.27481973890085,132.73293091656473,1146.4986366414487,1175.7450189302606,9.773862112907592e-09,5.143133410163744e-12,-0.15501387839777198,-8.186627230930255e-05,739.7824271091129,1099964.9121979729,0,4.869539952534599
1,crosstrack,0.008,17510.0,0.00021682519795445982,0.00018296593367423333,18600.0,9.93191693864339e-05,20510.0,True,0.1239739359750386,3.9712556788737746e-06,1,0.950990894483128,0.05887780062018423,1.8601519500564823e-05,6.913399540847583e-07,15.591199281635115,5.887148328108136,60.33850306517961,62.59775525227318,1.1028799582006175e-07,6.731409368407379e-11,0.004707265854236313,1.1882786935487652e-05,3.161253478803416,1545.0142976502354,0,4.709379886894165
1,crosstrack,0.1,17500.0,0.00021667227020886196,0.0001845265063291338,18590.0,9.933261815874306e-05,20510.0,True,0.12430572952833986,3.993393398986801e-06,1,0.951004016064257,0.05872170020844145,1.8972072952373354e-05,6.897313477068371e-07,28.63248973791614,9.94075861517178,121.56342407908309,125.28489224271209,1.4622343059256763e-06,8.985446516710614e-10,0.01639683268759635,-1.3745143039180472e-06,2.0245307445405873,24.21637721123989,0,4.840589806658987
3,crosstrack,0.001,17500.0,0.00021602774995874865,0.0001835613533525127,18590.0,9.976365398819368e-05,20500.0,True,0.12338075251251722,3.980458365090278e-06,1,0.9515394912985274,0.058574691643249056,1.8078504233777872e-05,6.817540532478088e-07,9.856942497498295,14.102550599560733,224.67277672949575,225.33064117459475,3.8952479006662147e-08,4.138549943044685e-11,0.018619566281877654,-6.4987111489125115e-06,5.095208118929711,3234.381181483091,1,4.756733442774597
2,crosstrack,0.001,17500.0,0.00021498980656379816,0.00018257222581527578,18590.0,9.906275307354181e-05,20470.0,True,0.12215838949496578,3.9493790072228396e-06,1,0.9526104417670683,0.058554043251177995,1.8340943871320096e-05,6.795920602019512e-07,27.339083123977534,24.64205529770122,284.71691897958556,287.08601552249564,8.626732184609025e-09,6.5447806728254515e-12,0.02298874094185498,-6.895650159548228e-08,72.70074117090486,99753.97261926382,0,4.774381801682843
2,crosstrack,0.1,17500.0,0.00021742848194905825,0.00018340970785524124,18600.0,9.998707539637337e-05,20530.0,True,0.12561632351501456,4.015650001592262e-06,1,0.9496653279785809,0.058565980690544785,1.9425651989810117e-05,6.866573182648072e-07,45.47582783432636,17.202752033316433,149.07904133875596,156.80735365798242,8.386240851369894e-07,7.431437598533628e-10,0.023626564863525056,1.1768484173563286e-05,2.025140145815599,14.14847631452622,1,4.826661816174339
2,crosstrack,0.008,17510.0,0.0002143390870351998,0.00018087319158514005,18590.0,9.920269871168771e-05,20460.0,True,0.12205465750896263,3.957702153663004e-06,1,0.9528655597214784,0.058648783332531214,1.8513363868684048e-05,6.823815589628859e-07,27.873125819056803,22.24189579928139,246.91141874297878,249.47316845172287,6.210359983532123e-08,6.050475433983316e-11,0.01980245815510271,1.0877778802267495e-06,3.076941989189632,1503.985708734345,0,4.718896170649192
3,crosstrack,0.008,17510.0,0.0002152394890473016,0.0001816254082845878,18590.0,9.97119681106761e-05,20480.0,True,0.12290661282571355,3.985959748630011e-06,1,0.9520621317621853,0.05875707186576042,1.8272917270324933e-05,6.869233485102113e-07,8.740490608084787,12.041112459045335,142.20719850125988,142.98346712434318,3.1692838263682195e-07,3.378888082066639e-10,0.012763312707064952,-3.893494099670292e-06,2.0536062488497,51.542498962819195,0,2.438654485627128
4,crosstrack,0.1,17510.0,0.00021536217020310164,0.0001811450748469929,18600.0,9.904982316516634e-05,20470.0,True,0.12252539975095884,4.036795619979602e-06,1,0.9523299410819497,0.05896675476919152,1.8698863537672842e-05,6.945724267467322e-07,13.813307371832376,6.453022608046849,54.321295007361904,56.42031595627167,1.4808810472443072e-06,1.6485057069855384e-09,0.005681869512201041,-2.156847090184287e-06,1.9733253811521683,5.984274871593494,0,2.419300237162126
3,crosstrack,0.1,17510.0,0.00021502360912560518,0.00018124027497020242,18580.0,9.995789829238772e-05,20460.0,True,0.1220602183039487,3.929129548071239e-06,1,0.9528655597214784,0.05901702199098103,1.850457705910336e-05,6.933157025114642e-07,11.043661734101876,6.407032778981047,43.36350032899324,45.20404511004297,3.905176457674805e-06,4.141818505803791e-09,0.0018017875640832163,-1.4780930415375342e-06,2.009150245748675,6.973396883560238,0,2.4527977570395234
4,crosstrack,0.001,17520.0,0.00021511035541039617,0.0001803036413604866,18600.0,9.909495367464232e-05,20470.0,True,0.12231296445481286,4.0030765819866345e-06,1,0.9525850522368069,0.05912294005989793,1.8475532818294783e-05,6.9750436528198e-07,2.275764709410833,1.2902791127042927,24.462330744131602,24.60182006755937,1.4792426305628686e-08,1.6434018844163585e-11,-0.0007052217953019767,8.821150555681225e-07,2.1739032082565672,294.9271542765124,0,2.4534345916459217
4,crosstrack,0.008,17520.0,0.00021517949364093045,0.00018040337248921803,18600.0,9.915874894131172e-05,20470.0,True,0.12223492545231082,4.008379581138672e-06,1,0.9525850522368069,0.05917718176779212,1.8597325713779785e-05,6.994061252540401e-07,3.10856113922751,2.89372360529265,38.58098108621258,38.81402955420677,1.1786470788480432e-07,1.3121994488817056e-10,-0.002688666110257963,-9.890822922073532e-07,1.9737051799765755,6.76202928271581,0,2.4489528810494
5,crosstrack,0.008,17510.0,0.00021533275637254193,0.00018196451327241666,18590.0,9.987568497631763e-05,20480.0,True,0.12263291310286681,3.99135593360697e-06,1,0.9523299410819497,0.05874577742887654,1.8294888893751894e-05,6.8561084110812e-07,14.095386312577885,14.202341976984027,163.33871576879486,164.55978397509872,1.0279918001676173e-07,1.8949485834849932e-10,0.012808732647069684,-3.0381698546872636e-06,2.106903407450118,116.81741606474733,0,2.4281163565136636
5,crosstrack,0.001,17510.0,0.00021527471776185323,0.00018195830589062145,18590.0,9.97955037680603e-05,20480.0,True,0.12251503313040232,3.978442262480904e-06,1,0.9523299410819497,0.05873058942375883,1.8244359108242102e-05,6.846123673234564e-07,15.251615781521757,15.415237154569441,191.38323425262112,192.60784945965318,1.3638413522270596e-08,2.4795099332241015e-11,0.012904862371443178,-1.3415488056291472e-06,7.7479871195640015,7268.639071184259,1,2.4405315097350164
5,crosstrack,0.1,17500.0,0.00021646917895541768,0.0001827236263623889,18600.0,9.937690649864707e-05,20490.0,True,0.12374853121457004,4.134121970372774e-06,1,0.9512717536813923,0.05880109080059401,1.888907810413557e-05,6.921307832632343e-07,29.693327226893434,11.43585796877684,88.07716002904178,93.64859127646737,1.3441582506506815e-06,2.461559067386565e-09,0.01577929737536,7.558761460251933e-07,2.0191128090722428,7.6646611095902095,0,2.4518508567564115
6,crosstrack,0.001,17520.0,0.00021612976533613883,0.00018117714901316008,18600.0,9.95535210588846e-05,20480.0,True,0.12244080485641429,4.00545141337437e-06,1,0.9523171711759979,0.059379295579732067,1.8792709558682073e-05,7.057660380612842e-07,8.77279163013237,9.008060940527077,116.07233001080277,116.7514146767853,4.477759213531422e-08,4.2406600495085756e-11,-0.011330267884063324,7.870134039767778e-06,28.348487318867004,36059.31229287734,0,2.462757220699591
6,crosstrack,0.008,17520.0,0.00021641423369470793,0.0001818324976378199,18600.0,9.979742802911615e-05,20490.0,True,0.12255691678447958,4.009474146918072e-06,1,0.9520492901151889,0.0594397589900872,1.8982690821187404e-05,7.084208503785188e-07,11.480716473537454,12.847015566313692,140.9145387570913,141.96393870568204,3.6196469858785727e-07,3.4270234061828633e-10,-0.014071364261073799,-9.499859378693791e-07,2.4418890041150494,601.061865285859,1,2.4476878010010807
6,crosstrack,0.1,17530.0,0.00021622059215469638,0.00018146438766044066,18610.0,9.957435914000823e-05,20500.0,True,0.12227701029372097,4.0282787274969784e-06,1,0.9520364415862809,0.05957706455896557,1.9726696194700302e-05,7.118864641301273e-07,23.799081516598953,17.020713167418265,143.96799170142825,146.9111418249268,4.588597211600983e-06,4.341145842539012e-09,-0.018606458053612985,-4.961545038210836e-06,2.0172451893186185,11.551956711471844,1,2.437747501884332
7,crosstrack,0.1,17510.0,0.00021628850800524006,0.00018137988515163245,18600.0,9.96071941619577e-05,20500.0,True,0.12426431860870793,4.002356243337039e-06,1,0.950990894483128,0.05886043812287601,1.946861446710428e-05,6.942495388574357e-07,29.446119748309002,11.911641722419144,95.20323170531576,100.36242575730755,1.6670946932285435e-06,1.085351650025162e-09,0.013979770716283568,2.1989620485049735e-06,2.046819796912579,6.4476510963649085,0,2.414247665964541
7,crosstrack,0.001,17510.0,0.00021553835831597794,0.00018144707763036134,18590.0,9.98404249579984e-05,20480.0,True,0.12304472721179922,3.991918380871609e-06,1,0.9520621317621853,0.058791585454310166,1.8178950598988954e-05,6.878629451766381e-07,6.338178304487227,8.621710376645645,132.55323321144476,132.98445784694502,1.692085313215122e-08,1.1196715985321656e-11,0.011616237346487531,6.436238019669735e-06,2.3052411607919794,269.0695397609254,0,2.4127006383501857
7,crosstrack,0.008,17510.0,0.00021572340878720585,0.0001816643224239119,18590.0,9.997947944706418e-05,20490.0,True,0.1231560706456849,3.994694103950396e-06,1,0.951794322442421,0.05884524208780737,1.8280028966199686e-05,6.901036708162477e-07,9.046541122676249,9.202250611395193,84.63135487615546,85.60950619395581,1.332393788222546e-07,8.658083874319149e-11,0.009264275209716066,2.564948502259012e-06,2.0505718373104433,9.345693522299314,1,2.434440062056833
8,crosstrack,0.1,17570.0,0.0002124291669603135,0.00017685248378714947,18610.0,9.908574347850725e-05,20400.0,True,0.11646023086802312,4.070352134929719e-06,1,0.9578862660944206,0.06042866797758132,2.0910523919958837e-05,7.265705451383813e-07,109.83144370485327,32.74300759971086,296.32355949555455,317.71481313448777,2.713897475913422e-06,3.4413525643684328e-09,-0.049140575932822256,-2.390709637101548e-05,2.0110417163436174,7.97295784669856,1,2.4268454955869974
8,crosstrack,0.001,17520.0,0.00021559558317002538,0.00018098023492717932,18600.0,9.940412685126593e-05,20480.0,True,0.12236236131162802,4.014747045573628e-06,1,0.9523171711759979,0.05926684118509202,1.8695999841299038e-05,7.025700694765331e-07,5.064013780021029,5.877387183415389,68.08537759118506,68.52595535563341,2.5096797419649654e-08,3.172631751692294e-11,-0.0068745810367502845,-5.2006407033407586e-06,4.432011315263795,3229.815641692824,0,2.430035922779536
8,crosstrack,0.008,17530.0,0.00021496491847562685,0.00017970908807115696,18600.0,9.9568572288505e-05,20470.0,True,0.12173933093105734,4.0254176954713204e-06,1,0.9528403001071811,0.05945842166249862,1.8776525837469732e-05,7.076281841878917e-07,12.008360959908874,11.263248680122695,112.55395158498773,113.75171876138623,2.0037131812185067e-07,2.5275925191652214e-10,-0.013686353989229865,-8.775487585414489e-06,2.0527436286172867,61.383837516901245,0,2.4321949852092235
9,crosstrack,0.001,17520.0,0.00021510296112096328,0.00018024742725945364,18600.0,9.908772082722049e-05,20470.0,True,0.122376849063726,4.005182608708911e-06,1,0.9525850522368069,0.05914328133824595,1.8493074479056166e-05,6.985997771471975e-07,1.2725596290155772,1.725943257747588,23.67435088180163,23.771267905036662,4.888919139404507e-08,3.260727374064995e-11,-0.0020565310062483615,1.1717881143786379e-07,2.0199971633153315,6.431605289053261,0,2.435927406975714
9,crosstrack,0.1,17510.0,0.00021613336197885485,0.0001816203164436192,18590.0,9.997758759419834e-05,20490.0,True,0.12344892583709405,3.9605455450405855e-06,1,0.9515265131226567,0.05901272436396028,1.9008819643354526e-05,6.958367670259575e-07,18.33352346632575,5.785447371808169,43.066319231891804,47.16245685039631,4.598256452206718e-06,3.0014425266146023e-09,0.003093968823056826,7.129402459288469e-06,2.0096923883516387,3.8083224159441227,0,2.430679193880602
9,crosstrack,0.008,17510.0,0.00021587473710233526,0.0001819564008823502,18590.0,9.99944054759365e-05,20480.0,True,0.12251232340535927,3.9984634910577335e-06,1,0.9523299410819497,0.05907312693356262,1.847348214571942e-05,6.964251741121572e-07,2.211538407281754,1.1154616454027462,17.364029850459097,17.539803005076244,3.7455078303944035e-07,2.439912374449786e-10,0.0007473061450828509,1.8501070114112843e-06,2.0098096735509734,3.8039154897236025,0,2.424246936611611
