trial_idx,seed,captured,capture_time,final_distance,ekf_err_pos_rmse,ekf_err_vel_rmse,total_dV_p,total_dV_e,initial_distance,wall_time
0,42,True,31500.0,0.09859715788371258,19.442647028624247,0.009451378169414291,4.0991086744941985,1.9624951743441466,1392.348757651094,13.557148291991325
1,43,True,128860.0,0.09966767155038941,6.12619736347364,0.007782977130162993,33.228965505691605,15.934186034291983,848.0986834929943,54.81466800000635
2,44,True,110830.0,0.09991756589872802,11.235399131176822,0.014093586546922204,47.7473157355275,22.95764076228982,1412.4492473207156,46.75884004100226
3,45,True,133210.0,0.09995893065329474,7.890303545663535,0.010009658747576408,42.69927538870342,20.503445522340222,1091.6190628261177,56.481461916002445
4,46,True,24730.0,0.08601328555594717,17.403756292883887,0.010923838170526648,3.6323041332220383,1.711944598318239,650.4924992839703,10.84984541599988
5,47,True,92970.0,0.09998025412350019,30.220578944904716,0.04204689988073265,111.46973779559514,53.515455468712034,1400.0528710589135,39.49075633400935
6,48,True,25830.0,0.07345262328590647,21.013262005443114,0.010291959437534309,2.4677828671241873,1.1559380872803418,286.21058040656294,11.206355249974877
7,49,True,34640.0,0.09460018116313318,13.454158453036804,0.009128193812536135,3.55834381334473,1.6609431550306837,607.5016703939937,14.745733249990735
8,50,True,40660.0,0.08926796408373908,11.146061876648968,0.008466106163182083,9.144099787784484,4.413157427341575,1283.409214807433,17.20506608398864
9,51,True,28300.0,0.012906702817315882,30.31613551376067,0.010664034059473937,2.117268897333333,0.9880723219766727,588.9576812319954,12.01155862500309
10,52,True,24580.0,0.09662512105999586,17.936053837103795,0.008209617400015246,1.9499230537543957,0.9175845025808593,404.88345024016496,10.618415999982972
11,53,True,52590.0,0.0999541970009199,9.405426241501887,0.0066998938455514615,11.40064474955767,5.507844527700427,1400.9929119817925,22.33853654100676
12,54,True,31740.0,0.09990013261877849,17.478989091869703,0.009124748483117211,1.8006511705065498,0.8434255705030447,921.7979425370943,13.017297542013694
13,55,True,129580.0,0.09994087327962058,9.869048359483866,0.012240940783497212,51.926635332507516,24.951350174879217,1271.4766483866326,55.97144854199723
14,56,True,35850.0,0.09981642315520547,11.646917014338166,0.00816708903682441,2.63553588426536,1.2157572098454077,567.0109991609208,14.948600292002084
15,57,True,74490.0,0.09942632703282508,9.288474941245537,0.009098980597718286,23.355274162438995,11.29584193590739,1459.0521967334269,31.165052041993476
16,58,True,72750.0,0.09901851697173375,6.291147463812851,0.006441498540895744,10.778850924544544,5.123777362614232,540.5963056065358,30.44716779200826
17,59,True,55530.0,0.09968497542825491,9.259885447237385,0.008242267285661155,14.238995721839135,6.847345124239197,1150.1320027732454,23.059025624999776
18,60,True,51220.0,0.09931472939446424,9.433566532120862,0.006798991034328358,11.751928831040969,5.687935296201949,1273.3692459769732,21.579143249982735
19,61,True,53650.0,0.0999478040742158,8.354330747897983,0.005360223528980744,7.090947270761947,3.4173800812397426,834.5062765528147,22.710171042010188
20,62,True,23420.0,0.09690720101009322,16.154055494938106,0.007697284266638041,2.3215808077719693,1.107190494319842,590.5297288215746,9.917645582987461
21,63,True,114120.0,0.09984462708722341,21.404029577754116,0.028514751428083556,91.77908377642781,44.01612935915759,1438.304848479824,41.56626370799495
22,64,True,145680.0,0.09965808038119846,11.70354399252866,0.016576897429224535,74.1506904557776,35.52209152472978,1068.9699094689167,44.327903999976115
23,65,False,nan,5439271.847109278,1594230.899748316,659.9921464108245,77502.21620642359,77446.67558739132,2509.9221775805404,50.29034050001064
24,66,True,38380.0,0.09635790613164905,10.474309125400799,0.0062900358849258394,3.880465113752558,1.825444767710144,405.71651866184084,18.078327582974453
25,67,True,71690.0,0.09982262800201266,7.614394071488964,0.00732908794287536,15.63521127038879,7.500094726205046,827.060374312042,27.16209762499784
26,68,True,64680.0,0.09944370593681626,45.36872143879875,0.047346330073778364,80.58101561769334,38.67394664231931,1516.064117535906,25.83327550001559
27,69,True,109580.0,0.0999000394266051,23.08675474786695,0.030577230921619288,86.69884429420325,41.58170099549703,1546.5143073368963,33.4536156670074
28,70,True,45140.0,0.09668730015259978,11.749856256798422,0.008748279287134113,4.991378631659849,2.36721703098846,970.6488204749168,14.533713375014486
29,71,True,27210.0,0.09826764169703793,16.115428678139686,0.008699115778507262,2.658991974624566,1.2666769229885138,1066.8727891084102,9.45006345800357
30,72,True,45080.0,0.09810212750826153,12.316191080301682,0.009186859659064205,6.368670864926032,3.0080615988660053,715.3276238683432,8.822666833002586
31,73,True,27700.0,0.04664940724284305,26.70515264722112,0.010755219367059385,1.4306348644350901,0.6508553886764872,414.63649826934704,5.2305381250043865
32,74,True,127500.0,0.09957375408512201,8.104048785526627,0.01030921274807518,45.25447024250826,21.759193346503736,1031.8117316605758,25.01413408300141
33,75,True,27870.0,0.07662146916880755,22.073561027411074,0.010743595576032196,1.5455078650373255,0.7053862109538623,593.2509829740983,5.423350583005231
34,76,True,71610.0,0.09988908206668053,6.303731053330758,0.0058391220528486235,13.145192191662392,6.320771684838301,862.6344401288871,14.128179791005095
35,77,True,125850.0,0.09985732137078378,7.146753661762782,0.008945106830796518,38.65952552647263,18.58796713712579,964.369373517579,24.580591667006956
36,78,True,125090.0,0.09994460139768653,12.47033966925619,0.016950989304332795,64.92679398925436,31.289515358539642,1356.509033474951,25.063275333988713
37,79,True,37250.0,0.09984637494622574,10.502550623279301,0.00629958053340698,5.151253449358997,2.4730777150174883,757.0213002852173,7.213900500006275
38,80,True,60610.0,0.09996729129615625,7.213583737825798,0.00630207330130122,10.621223040262166,5.070127615679101,608.0651694385816,11.827447582996683
39,81,True,46230.0,0.09396290904510547,12.678238698360326,0.007270973294552821,7.748954883750218,3.7014898319004077,704.7308531142985,8.770080000016605
40,82,True,128960.0,0.09958022188578763,4.699143779305012,0.005963931543438056,25.553960551015724,12.220477753311929,784.2995230990581,26.71860637498321
41,83,True,105080.0,0.09983391164540648,13.412676077263386,0.016294103462870368,49.666994138357715,23.854924337418527,1797.9515707851501,21.65746499999659
42,84,True,37970.0,0.09928890942178661,9.345891910315821,0.006466665529016558,10.166781307570837,4.941857931313119,955.5495880757501,7.595546541997464
43,85,True,57560.0,0.09934596710032538,7.598661306145362,0.00661084312727579,9.638978720835176,4.606900020085696,803.6600500805118,11.875571665994357
44,86,True,53120.0,0.09537395839723233,9.712815391773656,0.006964477573629091,12.045827044360806,5.80890710182789,1098.5160466079653,10.934590624994598
45,87,True,27390.0,0.09783052239118505,19.22634159050383,0.009111172576886395,2.8872967815500017,1.3734623665381511,509.71170505917803,5.489280832989607
46,88,True,25410.0,0.07600607429149105,24.5210720255505,0.010715829235102019,3.985848619426651,1.9170883063982838,1394.217190529123,5.268126082984963
47,89,True,127070.0,0.09995273316385962,9.354615393026279,0.012297775223489725,51.57770190151062,24.79025660196734,1085.8878253533774,26.153626875020564
48,90,True,32140.0,0.0793849748901976,16.43122827320246,0.009083129765968034,5.668669781732614,2.728551488258129,1249.6955905660045,6.442294332984602
49,91,True,69250.0,0.09996868713886056,9.990349181829599,0.008969023878772488,20.2006633531705,9.754188830836668,1303.4525667211146,14.344056542002363
50,92,True,106070.0,0.09990535087380618,12.497626080727748,0.013751825890747237,45.71400893936902,21.995310770641392,1551.1976503283202,21.882478165993234
51,93,True,27020.0,0.08109204474957313,20.211944644004063,0.008472115932374203,1.9582836584567969,0.9220056939229793,772.9658632216997,5.584554458997445
52,94,True,99510.0,0.09987433239259418,18.47298042932526,0.021621400476297504,64.12770143925243,30.799192320164835,1590.0135135713758,20.617990333994385
53,95,True,86320.0,0.09979294217976581,5.9272588764454115,0.005921424694795747,18.12940553443012,8.754182071157242,1015.3520444364054,17.860311500000535
54,96,True,92860.0,0.09956262992685884,18.254433347920337,0.024452501894499806,68.74360685477491,33.104511540816205,1522.3167025126052,19.41964704199927
55,97,True,73580.0,0.09991442677256425,82.2584176326346,0.12069565363741695,103.72664846038089,49.41436896342606,1573.2163401598036,15.155623292026576
56,98,True,29390.0,0.09319167281066534,15.392497347321683,0.009511605509677683,2.747413227316622,1.3223532924439532,1491.593356070707,5.959827417013003
57,99,False,nan,47.137004453502925,138815.5809624467,62.752773321257216,6517.308746246428,6242.652373304909,1611.064475647847,38.324883541994495
58,100,True,28290.0,0.021721376354255032,26.96359639509312,0.010042403330415185,3.9585036509045426,1.9069604716354243,1194.8099635871645,5.740031375025865
59,101,True,42330.0,0.09781029872381897,12.552527792536461,0.010828388527173854,19.941432091964153,9.649588749826236,1269.4475007891276,9.117551958013792
60,102,True,144980.0,0.09998619348551598,9.530427575558106,0.013122511238646424,60.88011687500243,29.22485358685029,1071.3789207810273,30.39539841597434
61,103,True,26470.0,0.09754966959898496,19.373932924483615,0.009180638809732529,0.7335731918053896,0.30993625881140685,298.74927373983536,5.619556374993408
62,104,True,26350.0,0.05266084992958348,24.274566293245755,0.01112880608359603,3.0743507681553526,1.4694495646289627,1507.39133866855,5.5908852919819765
63,105,True,35680.0,0.09723411684511941,13.3373166755313,0.009372377439230941,6.7424211269261285,3.251526406132798,1371.7521473177212,7.433850750006968
64,106,True,31610.0,0.09426662300012578,40.58643497164642,0.011624704981069527,3.297765907976767,1.5513342734904942,1079.5776594177044,6.58986024998012
65,107,True,27350.0,0.08464975839048555,18.30417423909739,0.008108405621765223,3.2518547046202766,1.5605811702203056,550.8266235596121,5.611588416999439
66,108,True,127460.0,0.09951386600353773,12.33615362083944,0.01622312318435044,59.36812998665823,28.486613920175667,1276.8022846706576,27.48866524998448
67,109,True,101970.0,0.0999085363512977,7.986518220968164,0.00919921417867752,31.46450722232002,15.138436643897068,1011.0318455412672,21.61658612501924
68,110,False,nan,1.3326799959507152,7.918035059842091,0.01246184335530385,81.08293238277697,38.59471279576878,700.188631692639,39.66706000000704
69,111,True,27400.0,0.0849745323902343,19.121489545939248,0.00928469446324468,1.432323304964882,0.6609097555738522,716.7523804213893,5.83249120900291
70,112,True,129990.0,0.09945644258801575,18.56116797332823,0.027241472682461926,105.84413637718794,50.66542279463757,1180.660582959577,27.70144295899081
71,113,True,59300.0,0.0959892799303014,9.861464190624037,0.008343918594998875,16.965811278805262,8.201716350757282,1468.4343513023307,12.435303833015496
72,114,True,72760.0,0.0991909615682213,9.120530909538962,0.008512271646301217,18.415389462219448,8.842094700611122,1278.0450358318596,15.520481874991674
73,115,True,35400.0,0.09487487909721462,15.101172054773105,0.010423287737513848,3.007445951840568,1.3897430853818942,560.7732508455227,7.563430459005758
74,116,True,48690.0,0.09986234442036743,7.108163354240315,0.005542601609280186,7.395298681767211,3.5832373369569495,905.9988432800371,10.532288291986333
75,117,True,26460.0,0.09745282104325177,26.08056918693621,0.009593066834909118,2.942635474703125,1.4009941391110436,1201.295013722934,5.670500124979299
76,118,True,73600.0,0.09840373686878418,8.970243061574903,0.00848522901417376,20.643412630438576,9.948839013809017,1198.113092362095,15.785588041995652
77,119,True,29010.0,0.08916673772695824,11.958843870909808,0.007288757047787012,2.5036260401541437,1.1698401124668731,447.61899265906123,6.2925475829979405
78,120,True,118970.0,0.09995027423436123,8.399041070466769,0.010164614478492378,42.99348174142248,20.68393607758815,1139.7693935485302,25.761461082991445
79,121,True,147670.0,0.09950402590788153,13.41423822784396,0.019282876469460062,85.81705194103789,41.0819952652712,1102.7813783032143,31.68621887502377
80,122,True,42870.0,0.09619809470144387,11.994291843070112,0.008752145947505265,7.473586927689787,3.571433212204,1177.1858965132901,9.123734791006427
81,123,True,28790.0,0.08773449365100536,21.55349068821805,0.010129347659948554,1.2362495246983753,0.5485823313345648,338.5942061006306,6.159915333002573
82,124,True,31460.0,0.09939806863551012,15.32650337071235,0.009574025038010189,2.456751818859704,1.176846029630052,1296.7775887985688,6.586000457988121
83,125,True,27310.0,0.021005232612430844,29.856387935678153,0.009781229023246041,5.26146449155505,2.533381891365004,1433.3968323089916,5.735543374990812
84,126,True,26490.0,0.08885392326183547,24.62897119844554,0.008978349507487817,6.100465866624364,2.9572651011866706,1306.048901913201,5.758562458999222
85,127,True,23460.0,0.095131990183828,15.669250211628128,0.00838963684398054,1.4436425611159502,0.6630283004167411,463.9978017519939,5.114852042024722
86,128,True,28310.0,0.09894326468175077,23.113094428410268,0.010745885770400419,3.0922831116478866,1.471696298933516,1207.941699449181,6.104161083989311
87,129,True,92610.0,0.09984047429742117,9.661794341330662,0.01073720240882615,32.40538063890895,15.602861951719404,1358.5091432970155,20.273726792016532
88,130,True,90650.0,0.0996982448076315,18.871123038652545,0.02601282867662841,71.59556376075693,34.51074086440538,1422.485456795644,19.63686208301806
89,131,True,28200.0,0.029532579707035867,23.253092350143557,0.010199189710274675,5.768524505898802,2.8117277653554087,1554.1075502769431,6.0415626670001075
90,132,True,34570.0,0.09614023351636804,12.998088687932858,0.007302045581133607,1.9632074525137102,0.9116294192446124,704.9247850595946,7.2848878749937285
91,133,True,35310.0,0.09844034804347418,14.984090047850044,0.00895153597479026,4.2198781739197235,1.9959593643775986,659.5767546343085,7.592825999978231
92,134,True,86150.0,0.09977734651028664,12.715366516789112,0.014231029828648125,41.02454658147494,19.79997212720939,1692.4029867179568,18.517612791998545
93,135,True,32770.0,0.08827161898277501,25.546513264646485,0.00936787630149606,1.853967774631291,0.8535136574337023,741.7127958618015,6.985268290998647
94,136,True,128760.0,0.09982070999404986,11.868010732690392,0.01597335774475071,64.71390526886316,31.102544398360493,1183.2956041214245,28.196831208013464
95,137,True,56670.0,0.0988793325680577,9.490512732976551,0.007846409934872801,12.235217020881135,5.850860741205716,1149.572737528306,12.37036316699232
96,138,True,72510.0,0.09988154731613198,11.336656831299953,0.011410251148079486,27.37392737671709,13.220102206208024,1942.4760310058377,15.800742833002005
97,139,True,25360.0,0.04370793158511078,19.280206240629553,0.00831156936706379,3.14390354826102,1.508767994147969,1117.9082892122092,5.406319417001214
98,140,True,55770.0,0.09840422571461982,11.031347662293687,0.006791297529339194,9.64684178340356,4.630243008969789,912.2884739612448,12.114309917000355
99,141,True,26570.0,0.019397044064150902,32.494535537353656,0.009975619595126889,2.799588560532369,1.3259231318440041,935.1925085912025,5.656975374993635
100,142,True,121930.0,0.09990205481368447,8.655546628317621,0.01065424481700987,43.78959666740949,21.070559872655046,1223.482214947344,26.75226558302529
101,143,True,56390.0,0.09868678321690263,10.361815444048554,0.00662854665247941,12.766073869902549,6.1774935994318385,1104.6879515590088,12.32634495801176
102,144,True,110650.0,0.09971514268210303,5.255550975264944,0.006366744379329457,23.797735353592206,11.407359979629048,648.1301677154446,24.109524542000145
103,145,True,54540.0,0.09953301771670786,11.982457255579265,0.007613345019222505,8.711446707105695,4.185515010300084,1063.3947308120894,11.60321225001826
