time_orbits,dist,err_x,err_y,err_z,err_vx,err_vy,err_vz,P_trace,u_p_norm
0.731826,2.53639438e+02,-7.04547503e-01,-6.23938120e-02,2.24498140e-01,4.20607475e-04,7.98209156e-04,2.40628938e-05,1.36567311e-03,1.45742598e-04
0.733467,2.53735923e+02,-6.49254735e-01,-6.26009916e-02,2.26758418e-01,7.83344394e-04,7.95280676e-04,9.13554451e-05,1.36672831e-03,1.42587203e-04
0.735108,2.53792481e+02,-6.71923688e-01,-3.03314760e-02,2.15340944e-01,4.78674363e-04,9.37157191e-04,-1.72976534e-05,1.36723475e-03,1.38982055e-04
0.736749,2.53808517e+02,-6.45996879e-01,-3.30907142e-03,1.54218361e-01,6.41386105e-04,9.58776802e-04,-5.24836799e-04,1.36749926e-03,1.35580259e-04
0.738390,2.53783292e+02,-6.49938752e-01,6.07955610e-03,2.14063868e-01,4.87640925e-04,7.64057118e-04,6.92114527e-05,1.36765996e-03,1.32943391e-04
0.740031,2.53715928e+02,-6.24147631e-01,4.06046558e-02,2.02627714e-01,6.41743004e-04,1.06853748e-03,-1.65294911e-05,1.36751310e-03,1.29844559e-04
0.741671,2.53605785e+02,-6.14024880e-01,5.30474939e-02,2.26250882e-01,6.30277861e-04,1.17709008e-03,1.90961970e-04,1.36684164e-03,1.26693546e-04
0.743312,2.53452297e+02,-5.81278553e-01,6.71041185e-02,2.13848964e-01,8.32538093e-04,9.78676609e-04,6.81909345e-05,1.36586837e-03,1.23288282e-04
0.744953,2.53254806e+02,-6.18199964e-01,9.36158212e-02,2.09179588e-01,4.11378578e-04,8.85156176e-04,-2.91472668e-05,1.36459570e-03,1.20297481e-04
0.746594,2.53012606e+02,-6.11066786e-01,1.24028852e-01,1.95192561e-01,3.81341997e-04,9.64593542e-04,-1.08268794e-04,1.36315525e-03,1.17676841e-04
0.748235,2.52725013e+02,-5.40813566e-01,1.23948422e-01,2.40795119e-01,8.69161605e-04,6.29713380e-04,2.28977469e-04,1.36125239e-03,1.15059644e-04
0.749876,2.52391313e+02,-5.63730622e-01,1.56111028e-01,1.76696874e-01,5.30280873e-04,7.44438863e-04,-3.45936927e-04,1.35918749e-03,1.12166108e-04
0.751517,2.52010905e+02,-5.25179995e-01,1.63082362e-01,1.94122750e-01,7.81552482e-04,6.49262347e-04,-1.38456146e-04,1.35654667e-03,1.09012656e-04
0.753158,2.51583290e+02,-4.55908991e-01,1.78318014e-01,1.98524964e-01,1.20362122e-03,6.81080145e-04,-7.48620633e-05,1.35370781e-03,1.06657785e-04
0.754798,2.51107935e+02,-4.91399723e-01,1.98653040e-01,2.48737254e-01,7.25522415e-04,6.07638238e-04,3.23175377e-04,1.35047941e-03,1.03449684e-04
0.756439,2.50584413e+02,-4.79034328e-01,2.25993881e-01,2.31012092e-01,7.00173950e-04,7.68853932e-04,1.16444722e-04,1.34697969e-03,1.01096274e-04
0.758080,2.50012275e+02,-5.12711404e-01,2.41021478e-01,2.42945987e-01,3.50044004e-04,8.00583175e-04,1.85235347e-04,1.34312104e-03,9.80462365e-05
0.759721,2.49391151e+02,-4.45842546e-01,2.48633664e-01,2.32075065e-01,8.80601437e-04,8.91647183e-04,1.11919224e-04,1.33883122e-03,9.53679750e-05
0.761362,2.48720674e+02,-4.66005272e-01,2.70192654e-01,2.42079186e-01,5.81524404e-04,9.16998026e-04,1.43751176e-04,1.33413454e-03,9.28363807e-05
0.763003,2.48000513e+02,-4.04499889e-01,2.83810926e-01,2.29382954e-01,1.00121811e-03,8.12929413e-04,7.97550603e-06,1.32908851e-03,9.03032495e-05
0.764644,2.47230266e+02,-3.97366249e-01,3.09399014e-01,2.18537344e-01,8.48358440e-04,7.99909569e-04,-1.17875562e-04,1.32383519e-03,8.81395882e-05
0.766284,2.46409528e+02,-3.83187394e-01,3.35291029e-01,1.77786546e-01,7.95046889e-04,9.28087593e-04,-4.14903619e-04,1.31812846e-03,8.55824592e-05
0.767925,2.45538038e+02,-3.56820624e-01,3.48913618e-01,1.76094926e-01,9.00295339e-04,7.67643189e-04,-3.61954073e-04,1.31211150e-03,8.29568515e-05
0.769566,2.44615485e+02,-3.43424505e-01,3.66557106e-01,1.74608475e-01,8.89389522e-04,9.43198438e-04,-2.66093689e-04,1.30558625e-03,8.06961794e-05
0.771207,2.43641685e+02,-3.59891459e-01,3.86801537e-01,2.18595997e-01,5.88651478e-04,1.09328440e-03,1.55014903e-04,1.29880190e-03,7.84994305e-05
0.772848,2.42616502e+02,-3.42801201e-01,4.09021288e-01,2.21641356e-01,6.57535324e-04,1.06366528e-03,1.80179300e-04,1.29164201e-03,7.57892239e-05
0.774489,2.41539759e+02,-3.32586039e-01,4.26601184e-01,2.63888783e-01,6.47706680e-04,1.03987400e-03,4.52089727e-04,1.28403996e-03,7.35709777e-05
0.776130,2.40411286e+02,-2.82551134e-01,4.17365159e-01,1.99880490e-01,9.69836888e-04,8.25903100e-04,-1.25628699e-04,1.27625912e-03,7.14657409e-05
0.777771,2.39230866e+02,-2.66456844e-01,4.58290339e-01,1.96400958e-01,9.51050542e-04,1.01328616e-03,-1.31700556e-04,1.26806428e-03,6.96865370e-05
0.779411,2.37998390e+02,-2.66191721e-01,4.63039834e-01,2.15485204e-01,7.84948331e-04,8.82602122e-04,6.07817796e-05,1.25947101e-03,6.77860318e-05
0.781052,2.36713762e+02,-2.55426394e-01,4.90587488e-01,2.28445243e-01,7.90878978e-04,9.98322171e-04,1.64677528e-04,1.25041161e-03,6.55142032e-05
0.782693,2.35376959e+02,-2.51052739e-01,4.99619681e-01,1.84897575e-01,7.39618057e-04,9.20635613e-04,-2.43121043e-04,1.24111128e-03,6.34982197e-05
0.784334,2.33987942e+02,-2.16431833e-01,5.19216412e-01,2.09022660e-01,8.93873428e-04,1.04422672e-03,1.65042588e-05,1.23141998e-03,6.19611077e-05
0.785975,2.32546686e+02,-2.41233581e-01,5.43699889e-01,2.02964700e-01,5.90777649e-04,1.16834733e-03,-1.21867774e-05,1.22158247e-03,5.98025754e-05
0.787616,2.31053221e+02,-2.26244015e-01,5.44654499e-01,1.81566708e-01,5.89266091e-04,9.48491921e-04,-2.22737781e-04,1.21105231e-03,5.82971658e-05
0.789257,2.29507586e+02,-2.00949112e-01,5.83459790e-01,1.73222005e-01,6.87219120e-04,1.04969184e-03,-2.64886051e-04,1.20029377e-03,5.64691838e-05
0.790897,2.27909837e+02,-1.28007691e-01,5.66791300e-01,1.61305869e-01,1.19151972e-03,7.93499981e-04,-3.27172555e-04,1.18936235e-03,5.51608795e-05
0.792538,2.26260011e+02,-1.21129026e-01,6.05920808e-01,1.67325266e-01,1.00683486e-03,8.91319375e-04,-2.58001411e-04,1.17786072e-03,5.36713819e-05
0.794179,2.24558240e+02,-1.26054873e-01,6.14585191e-01,1.47615959e-01,8.06850202e-04,7.65501861e-04,-3.72173770e-04,1.16627854e-03,5.17538933e-05
0.795820,2.22804616e+02,-1.20914443e-01,6.21257121e-01,1.91009353e-01,7.30233395e-04,7.66790273e-04,4.61348592e-05,1.15421656e-03,5.06186149e-05
0.797461,2.20999354e+02,-6.66599602e-02,6.35612653e-01,1.69582166e-01,1.08283239e-03,7.74566356e-04,-1.21294125e-04,1.14160824e-03,4.91222951e-05
0.799102,2.19142737e+02,-8.62402201e-02,6.63232116e-01,1.80245327e-01,7.08629022e-04,7.81245994e-04,-2.77294549e-05,1.12889353e-03,4.79853376e-05
0.800743,2.17235001e+02,-5.29245160e-02,6.77785277e-01,1.71932231e-01,8.57977362e-04,7.45899449e-04,-9.87373250e-05,1.11578501e-03,4.68249788e-05
0.802384,2.15276440e+02,-6.46390916e-02,6.79780758e-01,1.56760596e-01,6.02668234e-04,5.88564131e-04,-2.30804544e-04,1.10247690e-03,4.56112479e-05
0.804024,2.13267337e+02,-3.40506400e-02,6.91225135e-01,1.57137876e-01,7.37289804e-04,5.76219448e-04,-1.50832054e-04,1.08885982e-03,4.47460395e-05
0.805665,2.11208038e+02,-2.27765507e-02,7.25292268e-01,1.83775662e-01,7.17478790e-04,7.44118659e-04,5.86960055e-05,1.07474940e-03,4.36029478e-05
0.807306,2.09098981e+02,-9.42968557e-03,7.55260590e-01,1.54731669e-01,7.28602935e-04,8.63377080e-04,-2.31968410e-04,1.06036850e-03,4.27544354e-05
0.808947,2.06940648e+02,-7.12915581e-03,7.68720105e-01,1.52854478e-01,6.72350235e-04,8.80630175e-04,-2.01225256e-04,1.04581694e-03,4.18608759e-05
0.810588,2.04733521e+02,1.54404549e-02,7.58641412e-01,1.54268700e-01,8.03566060e-04,7.38610728e-04,-1.69527411e-04,1.03096987e-03,4.12230726e-05
0.812229,2.02478137e+02,1.40473258e-02,7.87085596e-01,1.50690120e-01,6.26583456e-04,7.78623176e-04,-1.77585118e-04,1.01584213e-03,4.07406178e-05
0.813870,2.00175070e+02,-2.01347658e-03,8.23560872e-01,1.74257510e-01,4.07233944e-04,1.10812584e-03,4.90067336e-05,1.00027419e-03,4.03740659e-05
0.815510,1.97824991e+02,6.89534996e-02,7.98888695e-01,1.30440810e-01,9.24022056e-04,6.28314152e-04,-3.39885232e-04,9.84513225e-04,3.99906184e-05
0.817151,1.95428544e+02,5.08067764e-02,8.31294698e-01,1.62450866e-01,5.95966233e-04,7.09173289e-04,2.69441322e-05,9.68635788e-04,3.93877246e-05
0.818792,1.92986380e+02,4.55613805e-02,8.53413041e-01,1.60791167e-01,4.27092197e-04,7.26660750e-04,7.49519265e-06,9.52475827e-04,3.92991421e-05
0.820433,1.90499224e+02,5.76480652e-02,8.47501990e-01,1.45052212e-01,4.44699340e-04,4.35724795e-04,-1.35745284e-04,9.35864707e-04,3.92060462e-05
0.822074,1.87967864e+02,9.91351459e-02,8.66725310e-01,1.22362282e-01,7.24045473e-04,4.82397420e-04,-2.92276840e-04,9.19235668e-04,3.92747065e-05
0.823715,1.85393173e+02,1.00798141e-01,8.64019014e-01,1.54515761e-01,5.68546963e-04,3.50420422e-04,5.77153054e-05,9.02392469e-04,3.94733939e-05
0.825356,1.82776027e+02,1.26359827e-01,8.84982592e-01,1.89859869e-01,6.83351010e-04,5.18133655e-04,3.26568402e-04,8.85377189e-04,3.97430415e-05
0.826997,1.80117408e+02,1.13088037e-01,8.95061628e-01,1.15566092e-01,4.72262575e-04,5.27672141e-04,-3.33323191e-04,8.68069228e-04,3.97769527e-05
0.828637,1.77418357e+02,1.38786352e-01,9.10116974e-01,1.42607738e-01,6.27100619e-04,6.63451060e-04,-7.38493159e-05,8.50525460e-04,4.04557459e-05
0.830278,1.74680031e+02,1.54758956e-01,9.28026883e-01,1.27725565e-01,7.09665219e-04,7.88548932e-04,-1.87192420e-04,8.32869393e-04,4.08717701e-05
0.831919,1.71903621e+02,1.78331802e-01,9.32576801e-01,1.15106148e-01,7.70679408e-04,6.77521046e-04,-2.44174674e-04,8.15117643e-04,4.14320144e-05
0.833560,1.69090310e+02,1.67318038e-01,9.39047743e-01,1.05646118e-01,5.74362126e-04,6.44956566e-04,-2.93292428e-04,7.97162322e-04,4.20259937e-05
0.835201,1.66241339e+02,1.77760173e-01,9.68587945e-01,1.26428886e-01,5.47764247e-04,7.55324461e-04,-4.25097455e-05,7.78965094e-04,4.28855742e-05
0.836842,1.63358058e+02,1.94729419e-01,9.78708713e-01,1.17616428e-01,6.01637699e-04,6.96867836e-04,-1.26433621e-04,7.60724299e-04,4.36884298e-05
0.838483,1.60441856e+02,1.70345633e-01,9.83179073e-01,1.04271228e-01,2.82719142e-04,6.41553444e-04,-2.21222814e-04,7.42543391e-04,4.44380354e-05
0.840123,1.57494126e+02,1.94286733e-01,9.90190219e-01,8.14696342e-02,4.09215852e-04,5.63657908e-04,-4.04004673e-04,7.24092398e-04,4.54351973e-05
0.841764,1.54516355e+02,2.11874219e-01,9.74016669e-01,1.00760305e-01,4.93504220e-04,3.05716280e-04,-1.58319014e-04,7.05713052e-04,4.62688096e-05
0.843405,1.51510069e+02,2.08152014e-01,1.01026947e+00,1.17012316e-01,3.67121346e-04,5.87341115e-04,2.14844077e-05,6.87191135e-04,4.73784555e-05
0.845046,1.48476950e+02,2.30738388e-01,1.00423635e+00,7.68347571e-02,5.17130477e-04,3.94129238e-04,-2.88691867e-04,6.68577491e-04,4.84323278e-05
0.846687,1.45418708e+02,2.34826485e-01,9.83440029e-01,6.39127535e-02,4.13007443e-04,7.42070689e-05,-3.45127298e-04,6.50081263e-04,4.95170191e-05
0.848328,1.42337039e+02,2.54223882e-01,1.01076760e+00,8.61690600e-02,5.63796030e-04,4.36257114e-04,-9.69120387e-05,6.31511549e-04,5.07619328e-05
0.849969,1.39233904e+02,2.81495190e-01,1.00666554e+00,8.60349799e-02,7.04897790e-04,3.16815622e-04,-1.20284193e-04,6.12814211e-04,5.21658800e-05
0.851610,1.36111277e+02,2.73991023e-01,1.03279279e+00,4.66074186e-02,5.33483729e-04,5.99219276e-04,-4.77285981e-04,5.94515392e-04,5.31999030e-05
0.853250,1.32971142e+02,2.89211911e-01,1.02935417e+00,9.28701989e-02,5.49829524e-04,3.16986549e-04,-1.91395283e-05,5.75847072e-04,5.45599661e-05
0.854891,1.29815478e+02,2.92584326e-01,1.01929400e+00,8.46660131e-02,4.67196812e-04,7.53772079e-05,-8.16819490e-05,5.57661220e-04,5.55301800e-05
0.856532,1.26646250e+02,2.97008590e-01,1.01236267e+00,6.95692145e-02,4.36956097e-04,2.00851471e-05,-1.83042950e-04,5.39284231e-04,5.68700795e-05
0.858173,1.23465657e+02,2.92942590e-01,1.02428018e+00,4.39099636e-02,3.26148738e-04,1.05236565e-04,-3.55304833e-04,5.21051365e-04,5.82008426e-05
0.859814,1.20275972e+02,3.34778876e-01,1.04348516e+00,4.70355446e-02,5.89323407e-04,9.53606166e-05,-2.49457445e-04,5.02997359e-04,5.94965747e-05
0.861455,1.17079526e+02,3.22693269e-01,1.03332624e+00,7.61808046e-02,3.82402661e-04,1.46411816e-06,4.17221016e-05,4.85159970e-04,6.06218698e-05
0.863096,1.13878613e+02,3.28484951e-01,1.00913891e+00,5.39470491e-02,2.99180216e-04,-4.11329037e-04,-1.27945393e-04,4.67484887e-04,6.17831287e-05
0.864736,1.10675566e+02,3.39407191e-01,1.03058409e+00,2.79206747e-02,3.36701440e-04,-1.15667648e-04,-3.08891827e-04,4.49938153e-04,6.29886281e-05
0.866377,1.07472976e+02,3.58195609e-01,1.03096711e+00,3.35007198e-02,5.10795324e-04,5.08317262e-05,-2.41007479e-04,4.32690586e-04,6.43106483e-05
0.868018,1.04273575e+02,3.34798566e-01,1.04650088e+00,4.51876758e-02,2.26941808e-04,1.49867171e-04,-8.34930106e-05,4.15552987e-04,6.57012370e-05
0.869659,1.01080080e+02,3.51592101e-01,1.02708119e+00,1.48994894e-02,2.86054506e-04,-2.11721239e-04,-3.17754310e-04,3.98936291e-04,6.64284663e-05
0.871300,9.78950252e+01,3.60284657e-01,1.02640354e+00,2.51202107e-02,3.28896112e-04,-1.83989182e-04,-1.41176296e-04,3.82429076e-04,6.76201477e-05
0.872941,9.47212789e+01,3.34566728e-01,1.00664338e+00,2.01268016e-02,5.69098410e-05,-3.07670262e-04,-1.79457770e-04,3.66200596e-04,6.88795106e-05
0.874582,9.15617653e+01,3.72254540e-01,1.02953404e+00,2.77471257e-02,3.76267709e-04,-4.41661406e-06,-9.53805737e-05,3.50391064e-04,7.00062326e-05
0.876223,8.84196108e+01,3.84271816e-01,1.00289369e+00,1.62356490e-02,3.96963237e-04,-2.19104949e-04,-1.78112495e-04,3.34969220e-04,7.08149842e-05
0.877863,8.52978685e+01,4.02801579e-01,9.92300752e-01,3.81222366e-02,4.58412638e-04,-3.88160334e-04,9.45080023e-05,3.19884874e-04,7.17596298e-05
0.879504,8.21996639e+01,3.90706935e-01,9.86134350e-01,-3.10793005e-03,3.23744390e-04,-2.90613082e-04,-2.95983601e-04,3.05269505e-04,7.25837487e-05
0.881145,7.91282743e+01,3.87312388e-01,9.68107006e-01,-6.45290729e-03,1.92312652e-04,-5.08720544e-04,-2.56335445e-04,2.90929876e-04,7.35850544e-05
0.882786,7.60870904e+01,4.08129222e-01,9.79808844e-01,2.27259933e-03,3.34799246e-04,-3.73085243e-04,-1.05160337e-04,2.77158492e-04,7.41980657e-05
0.884427,7.30796548e+01,4.26116519e-01,9.70808613e-01,-3.22820250e-03,4.41127796e-04,-4.49901675e-04,-1.43475092e-04,2.63851889e-04,7.47188078e-05
0.886068,7.01096274e+01,4.12961443e-01,9.41957150e-01,-5.17247427e-03,2.46945743e-04,-6.59339339e-04,-1.46954698e-04,2.51023678e-04,7.52016539e-05
0.887709,6.71808181e+01,4.28175254e-01,9.34161915e-01,-9.59074410e-03,3.14706311e-04,-6.93334453e-04,-1.45078955e-04,2.38700180e-04,7.56813928e-05
0.889349,6.42973595e+01,4.27052291e-01,9.21881585e-01,-2.99411487e-02,2.58054995e-04,-6.53680091e-04,-3.01264855e-04,2.26912915e-04,7.59809007e-05
0.890990,6.14636726e+01,4.23503825e-01,8.94066104e-01,-1.33260820e-02,1.82820223e-04,-8.00422494e-04,-8.79717642e-05,2.15649372e-04,7.61855636e-05
0.892631,5.86844294e+01,4.36422784e-01,8.80483645e-01,-2.41522740e-02,2.81729328e-04,-6.79779527e-04,-2.15318853e-04,2.04964060e-04,7.64621111e-05
0.894272,5.59648468e+01,4.43009832e-01,8.70302796e-01,-1.57716995e-02,2.85276198e-04,-7.24766203e-04,-7.89138074e-05,1.94827306e-04,7.64180938e-05
0.895913,5.33104922e+01,4.49903052e-01,8.45372342e-01,-2.04102264e-02,2.71834972e-04,-9.98768917e-04,-4.95545931e-05,1.85255799e-04,7.61597766e-05
0.897554,5.07273920e+01,4.61167785e-01,8.30781841e-01,-2.15910757e-02,3.06855979e-04,-1.03616144e-03,-1.43661119e-05,1.76298918e-04,7.56971495e-05
0.899195,4.82222789e+01,4.64039580e-01,8.17577665e-01,-3.60678039e-02,2.77456181e-04,-9.88622339e-04,-1.24887699e-04,1.68004670e-04,7.49886165e-05
0.900835,4.58027803e+01,4.72089947e-01,8.07135312e-01,-4.41650707e-02,2.92820784e-04,-9.02771633e-04,-1.58871031e-04,1.60201359e-04,7.44010942e-05
0.902476,4.34776523e+01,4.71882664e-01,7.61950040e-01,-3.60958260e-02,2.53083444e-04,-1.07728947e-03,-8.49412524e-05,1.53081257e-04,7.35330430e-05
0.904117,4.12566566e+01,4.85360029e-01,7.56858513e-01,-4.67640413e-02,3.28625940e-04,-9.58536970e-04,-1.65038864e-04,1.46529225e-04,7.25610442e-05
0.905758,3.91509596e+01,4.83841919e-01,7.29846552e-01,-5.40659061e-02,2.38906313e-04,-1.01143278e-03,-2.15573460e-04,1.40571569e-04,7.14636128e-05
0.907399,3.71732306e+01,5.07490411e-01,7.21869965e-01,-5.60099389e-02,4.02354704e-04,-8.59458969e-04,-2.20482661e-04,1.35242160e-04,7.02822632e-05
0.909040,3.53377827e+01,5.14552134e-01,6.89388229e-01,-5.51466251e-02,4.08808815e-04,-1.08891782e-03,-1.28369923e-04,1.30512118e-04,6.89527421e-05
0.910681,3.36603641e+01,5.18083815e-01,6.70238491e-01,-6.98691108e-02,3.70664650e-04,-1.07453406e-03,-2.37769849e-04,1.26418069e-04,6.78255863e-05
0.912322,3.21581959e+01,5.27365860e-01,6.43443634e-01,-6.02206082e-02,3.94056784e-04,-1.13383850e-03,-1.32403222e-04,1.22895404e-04,6.72050137e-05
0.913962,3.08494873e+01,5.44184911e-01,6.07410106e-01,-6.09599215e-02,4.77097269e-04,-1.29756856e-03,-1.06846016e-04,1.19969089e-04,6.73368049e-05
0.915603,2.97525661e+01,5.55223690e-01,5.81891908e-01,-5.79030219e-02,4.94275637e-04,-1.34570353e-03,-4.98919038e-05,1.17621524e-04,6.86919723e-05
0.917244,2.88846682e+01,5.65702008e-01,5.68541186e-01,-6.14555900e-02,4.40065498e-04,-1.13660571e-03,-1.56220201e-04,1.15838579e-04,7.18209048e-05
0.918885,2.82603617e+01,5.58345071e-01,5.51992935e-01,-7.76369226e-02,3.17651800e-04,-1.17723289e-03,-2.43798818e-04,1.14606120e-04,7.69791123e-05
0.920526,2.78896431e+01,5.79685554e-01,5.13999342e-01,-7.74137130e-02,3.75126719e-04,-1.26956356e-03,-2.76073587e-04,1.13959217e-04,8.46945695e-05
0.922167,2.77762956e+01,5.89807682e-01,4.89261753e-01,-7.50357707e-02,3.80118319e-04,-1.33038812e-03,-1.92859339e-04,1.13885060e-04,9.49124760e-05
0.923808,2.79168537e+01,5.91067604e-01,4.56298062e-01,-8.71609808e-02,2.69134295e-04,-1.42509773e-03,-2.90737267e-04,1.14270261e-04,1.06741203e-04
0.925448,2.83006826e+01,5.96565604e-01,4.32570919e-01,-1.00295256e-01,2.65102863e-04,-1.47769499e-03,-3.33277277e-04,1.15244112e-04,1.19632911e-04
0.927089,2.89110127e+01,6.03296455e-01,3.92312780e-01,-9.99288876e-02,2.85367159e-04,-1.65895524e-03,-2.60226498e-04,1.16608561e-04,1.32001260e-04
0.928730,2.97268174e+01,6.27887826e-01,3.60761869e-01,-1.10559076e-01,4.75467093e-04,-1.73610371e-03,-2.76968854e-04,1.18577429e-04,1.43514511e-04
0.930371,3.07248239e+01,6.31657325e-01,3.12630234e-01,-1.03402532e-01,3.86013865e-04,-1.92592685e-03,-1.59900544e-04,1.20944276e-04,1.53564416e-04
0.932012,3.18815313e+01,6.25283970e-01,2.80660438e-01,-1.13703180e-01,1.75420868e-04,-1.89168053e-03,-2.32641139e-04,1.23780041e-04,1.61413590e-04
0.933653,3.31746757e+01,6.35012632e-01,2.32054845e-01,-1.20295394e-01,1.89152607e-04,-2.03267891e-03,-2.41026490e-04,1.27036377e-04,1.67697743e-04
0.935294,3.45840868e+01,6.47746173e-01,2.04959382e-01,-1.24994419e-01,2.12692408e-04,-1.93071175e-03,-2.28020084e-04,1.30610751e-04,1.72139930e-04
0.936935,3.60921434e+01,6.42582383e-01,1.61892911e-01,-1.30047509e-01,1.38167659e-04,-1.99892854e-03,-1.98276334e-04,1.34652239e-04,1.75088705e-04
0.938575,3.76838612e+01,6.53825515e-01,1.23547290e-01,-1.35154079e-01,1.95785845e-04,-1.99224206e-03,-2.02217095e-04,1.39007740e-04,1.76434953e-04
0.940216,3.93467612e+01,6.61308528e-01,7.70907844e-02,-1.25947226e-01,2.20780244e-04,-2.05537042e-03,-5.89877971e-05,1.43733653e-04,1.76395038e-04
0.941857,4.10706142e+01,6.55944231e-01,3.29920538e-02,-1.37860450e-01,1.59204247e-04,-2.09583922e-03,-1.24364952e-04,1.48849339e-04,1.75401468e-04
0.943498,4.28471940e+01,6.53652704e-01,1.51712829e-03,-1.38675825e-01,2.21759403e-05,-1.98177552e-03,-1.13369216e-04,1.54178920e-04,1.72969648e-04
0.945139,4.46699665e+01,6.67720097e-01,-4.22892611e-02,-1.34192645e-01,1.75692832e-05,-1.99879656e-03,-6.34598384e-05,1.59843903e-04,1.69944764e-04
0.946780,4.65337342e+01,6.52977863e-01,-9.38014319e-02,-1.50744110e-01,-9.80821890e-05,-2.09151279e-03,-1.78263138e-04,1.65795135e-04,1.65712331e-04
0.948421,4.84343634e+01,6.58947810e-01,-1.33579365e-01,-1.45963769e-01,4.86991798e-05,-2.08323272e-03,-7.27324398e-05,1.72148781e-04,1.61184477e-04
0.950061,5.03684313e+01,6.56075129e-01,-1.68219054e-01,-1.45969943e-01,2.45996916e-05,-2.01383293e-03,-4.85427010e-05,1.78644225e-04,1.55689684e-04
0.951702,5.23331761e+01,6.55132271e-01,-1.99738645e-01,-1.62970895e-01,-1.41920821e-05,-1.92619812e-03,-1.79379412e-04,1.85569408e-04,1.49947566e-04
0.953343,5.43261659e+01,6.68154297e-01,-2.48047018e-01,-1.52743801e-01,1.02120903e-04,-2.00596177e-03,-5.71550187e-05,1.92682959e-04,1.43661873e-04
0.954984,5.63452614e+01,6.53199104e-01,-2.83072736e-01,-1.53386771e-01,-1.45648151e-04,-1.91680814e-03,-4.52457987e-05,2.00071729e-04,1.36868733e-04
0.956625,5.83884684e+01,6.62067022e-01,-3.09996853e-01,-1.52747128e-01,-2.93078272e-05,-1.79760644e-03,-1.94773568e-05,2.07879420e-04,1.30146810e-04
0.958266,6.04537237e+01,6.50111101e-01,-3.65552483e-01,-1.46006679e-01,-1.97587279e-04,-1.94875836e-03,4.78667533e-05,2.15782375e-04,1.23412969e-04
0.959907,6.25389657e+01,6.24973234e-01,-3.94313805e-01,-1.76227660e-01,-4.72704246e-04,-1.81064151e-03,-2.36806205e-04,2.23921702e-04,1.16337904e-04
0.961548,6.46420174e+01,6.41674365e-01,-4.15873163e-01,-1.59511660e-01,-2.47623128e-04,-1.67260787e-03,-2.80808292e-05,2.32401202e-04,1.09846170e-04
0.963188,6.67604380e+01,6.32918908e-01,-4.71369742e-01,-1.36043980e-01,-4.39800849e-04,-1.79880778e-03,1.77329907e-04,2.41122076e-04,1.02697791e-04
0.964829,6.88916318e+01,6.17890556e-01,-4.89295818e-01,-1.54914398e-01,-5.19033561e-04,-1.61123576e-03,-3.86965425e-05,2.50022850e-04,9.66099904e-05
0.966470,7.10328338e+01,5.97378068e-01,-5.17035242e-01,-1.55464586e-01,-7.40610280e-04,-1.51922363e-03,-1.38032130e-05,2.59213415e-04,9.03633324e-05
0.968111,7.31810344e+01,5.96204161e-01,-5.53810412e-01,-1.54197610e-01,-7.37571690e-04,-1.49439035e-03,-8.61273698e-06,2.68441288e-04,8.44068393e-05
0.969752,7.53330573e+01,5.81203879e-01,-5.80480279e-01,-1.43691596e-01,-8.71661846e-04,-1.38592682e-03,7.98191115e-05,2.77905128e-04,7.90330049e-05
0.971393,7.74855851e+01,5.45182527e-01,-6.09944380e-01,-1.39004688e-01,-1.10947576e-03,-1.34119096e-03,1.19783320e-04,2.87562910e-04,7.41044403e-05
0.973034,7.96351504e+01,5.21176249e-01,-6.13310899e-01,-1.58396898e-01,-1.26203642e-03,-1.04193389e-03,-7.13297640e-05,2.97288894e-04,6.95326819e-05
0.974674,8.17781908e+01,5.13987083e-01,-6.66786274e-01,-1.49292408e-01,-1.18622451e-03,-1.25374293e-03,2.29857384e-05,3.07232038e-04,6.53096073e-05
0.976315,8.39110009e+01,5.04292202e-01,-6.97164838e-01,-1.48468785e-01,-1.28034695e-03,-1.19277579e-03,1.16724641e-05,3.17162877e-04,6.19545801e-05
0.977956,8.60299376e+01,4.52203412e-01,-7.11038370e-01,-1.39509069e-01,-1.60383626e-03,-1.02902755e-03,7.92597536e-05,3.27166344e-04,5.88282317e-05
0.979597,8.81313688e+01,4.48667161e-01,-7.45306505e-01,-1.32853508e-01,-1.44219301e-03,-1.10020829e-03,1.46359615e-04,3.37315966e-04,5.61834287e-05
0.981238,9.02116060e+01,4.00060058e-01,-7.74259081e-01,-1.36409328e-01,-1.67025665e-03,-1.12588822e-03,8.96701403e-05,3.47462586e-04,5.38983492e-05
0.982879,9.22670336e+01,3.89196349e-01,-7.71423919e-01,-1.32547848e-01,-1.58397115e-03,-8.12207061e-04,1.13454183e-04,3.57463536e-04,5.21109046e-05
0.984520,9.42941747e+01,3.61426465e-01,-8.07896321e-01,-1.34076652e-01,-1.62437846e-03,-8.90902080e-04,9.78144185e-05,3.67543879e-04,5.06174541e-05
0.986161,9.62896189e+01,3.44864725e-01,-8.00571875e-01,-1.52091678e-01,-1.53218818e-03,-5.82001844e-04,-7.11651349e-05,3.77524040e-04,4.97013790e-05
0.987801,9.82501682e+01,2.90262836e-01,-8.26161894e-01,-1.33346488e-01,-1.79704175e-03,-6.26562832e-04,1.02901866e-04,3.87426499e-04,4.91190911e-05
