time_orbits,dist,err_x,err_y,err_z,err_vx,err_vy,err_vz,P_trace,u_p_norm
0.030630,9.00893885e+02,3.90788920e+00,-5.18598441e+00,-2.93922181e+00,4.82136422e-03,-1.47698683e-02,-3.32097215e-03,1.01488944e+01,1.34213076e-03
0.031176,9.01598327e+02,3.92987637e+00,-5.34404814e+00,-2.96991021e+00,4.63601863e-03,-1.51167438e-02,-3.19516914e-03,1.02383354e+01,1.35387607e-03
0.031723,9.02304107e+02,3.99134349e+00,-5.40581044e+00,-2.97677132e+00,4.31250005e-03,-1.50520040e-02,-3.24417355e-03,1.03301432e+01,1.36556362e-03
0.032270,9.03011553e+02,4.08078933e+00,-5.42080178e+00,-2.97612333e+00,3.97409835e-03,-1.48257670e-02,-3.41234136e-03,1.04249053e+01,1.37752163e-03
0.032817,9.03721002e+02,4.11820024e+00,-5.54862549e+00,-3.00542295e+00,3.77982556e-03,-1.50583141e-02,-3.38838148e-03,1.05228448e+01,1.38965805e-03
0.033364,9.04432805e+02,4.19341710e+00,-5.59837063e+00,-3.01769274e+00,3.49715865e-03,-1.49599789e-02,-3.52025768e-03,1.06232825e+01,1.40161252e-03
0.033911,9.05147327e+02,4.21938001e+00,-5.71019929e+00,-3.03979780e+00,3.22199719e-03,-1.50669614e-02,-3.45504305e-03,1.07267135e+01,1.41377757e-03
0.034458,9.05864944e+02,4.25366136e+00,-5.77637047e+00,-3.04074011e+00,2.84770977e-03,-1.49462352e-02,-3.37801275e-03,1.08327068e+01,1.42578100e-03
0.035005,9.06586041e+02,4.35225029e+00,-5.78117213e+00,-3.04530675e+00,2.55100961e-03,-1.46644625e-02,-3.61172157e-03,1.09415570e+01,1.43786218e-03
0.035552,9.07311012e+02,4.36813598e+00,-5.85181363e+00,-3.04166920e+00,2.16129774e-03,-1.45438489e-02,-3.43665082e-03,1.10537098e+01,1.45016198e-03
0.036099,9.08040252e+02,4.30236040e+00,-5.96091238e+00,-3.00147861e+00,1.59991155e-03,-1.44389597e-02,-2.76700206e-03,1.11686146e+01,1.46216262e-03
0.036646,9.08774176e+02,4.30073676e+00,-6.05622442e+00,-3.00055052e+00,1.25876972e-03,-1.44090517e-02,-2.58803659e-03,1.12858955e+01,1.47388646e-03
