time_orbits,dist,err_x,err_y,err_z,err_vx,err_vy,err_vz,P_trace,u_p_norm
0.682600,2.35040046e+02,-9.82078704e-01,-6.32461357e-01,1.42576850e-01,-1.99097068e-04,9.31720367e-04,1.51749282e-04,1.22491750e-03,2.40782715e-04
0.684241,2.35817069e+02,-9.66675376e-01,-6.44743022e-01,1.64504800e-01,-3.73929940e-05,6.55311060e-04,2.92267968e-04,1.23069514e-03,2.37999243e-04
0.685882,2.36589873e+02,-9.72291874e-01,-6.30958499e-01,1.90983443e-01,-4.50293948e-05,6.70574040e-04,4.36393044e-04,1.23652293e-03,2.35343160e-04
0.687523,2.37357127e+02,-9.79756422e-01,-5.87550901e-01,1.73176825e-01,-9.13902547e-05,9.10664114e-04,2.45392921e-04,1.24209245e-03,2.32146522e-04
0.689164,2.38117609e+02,-9.52210966e-01,-5.50780964e-01,1.60786888e-01,1.52505156e-04,1.05967516e-03,1.27223224e-04,1.24772673e-03,2.29219110e-04
0.690805,2.38869953e+02,-8.89051406e-01,-5.01304524e-01,1.58806866e-01,6.66004983e-04,1.30273372e-03,9.35397575e-05,1.25334285e-03,2.26333023e-04
0.692445,2.39612767e+02,-9.46839710e-01,-5.22325545e-01,1.74285822e-01,8.39377528e-05,9.06554537e-04,1.88402666e-04,1.25889613e-03,2.23245809e-04
0.694086,2.40344648e+02,-9.38463980e-01,-5.15863985e-01,1.94738592e-01,1.45331245e-04,8.09674811e-04,3.36150459e-04,1.26447489e-03,2.20425918e-04
0.695727,2.41064139e+02,-9.10813463e-01,-4.87091242e-01,1.89110453e-01,3.65561746e-04,9.30766382e-04,2.13101991e-04,1.26992280e-03,2.17273619e-04
0.697368,2.41769914e+02,-9.06721811e-01,-4.76951462e-01,1.76343661e-01,3.32015100e-04,8.09834257e-04,6.17839414e-05,1.27504342e-03,2.13826729e-04
0.699009,2.42460655e+02,-8.91195203e-01,-4.34859977e-01,2.04750289e-01,3.86823594e-04,1.03533642e-03,2.09247355e-04,1.28034984e-03,2.10880926e-04
0.700650,2.43135040e+02,-8.80546577e-01,-4.21119641e-01,1.80221911e-01,4.14779296e-04,9.56219093e-04,-8.79126855e-07,1.28540982e-03,2.07623425e-04
0.702291,2.43791718e+02,-8.95865167e-01,-3.93518603e-01,1.59589202e-01,2.38797936e-04,1.03974721e-03,-1.71115067e-04,1.29042662e-03,2.04269703e-04
0.703932,2.44429395e+02,-8.39301866e-01,-3.83433910e-01,1.89048676e-01,6.72433639e-04,9.27962053e-04,7.91558526e-05,1.29517943e-03,2.00947150e-04
0.705572,2.45046716e+02,-8.58068176e-01,-3.81610389e-01,2.03476273e-01,4.29949052e-04,7.82629190e-04,1.56119814e-04,1.29995135e-03,1.97734197e-04
0.707213,2.45642361e+02,-8.72813879e-01,-3.43108129e-01,1.78127277e-01,2.72943969e-04,9.83409304e-04,-9.98914497e-05,1.30444523e-03,1.94134441e-04
0.708854,2.46215157e+02,-8.45938861e-01,-3.23281411e-01,1.85747615e-01,4.39258166e-04,9.79991235e-04,-1.15983470e-05,1.30880879e-03,1.90875847e-04
0.710495,2.46763846e+02,-8.50700723e-01,-3.22218499e-01,2.09581391e-01,3.14079429e-04,8.06818161e-04,1.50850011e-04,1.31302542e-03,1.87656843e-04
0.712136,2.47287180e+02,-8.20466894e-01,-2.96022377e-01,1.96845207e-01,5.23657865e-04,8.92303621e-04,1.44017442e-05,1.31715056e-03,1.84456781e-04
0.713777,2.47783933e+02,-8.29499371e-01,-2.91644233e-01,1.89283542e-01,3.86208670e-04,7.51316135e-04,-5.98463910e-06,1.32087962e-03,1.80757051e-04
0.715418,2.48252985e+02,-8.49127609e-01,-2.63815365e-01,2.07488419e-01,1.75405656e-04,8.47198869e-04,1.63878207e-04,1.32453007e-03,1.77465020e-04
0.717058,2.48693224e+02,-8.04131878e-01,-2.42658299e-01,2.19425066e-01,5.01574750e-04,8.61405077e-04,2.44482279e-04,1.32792912e-03,1.74208097e-04
0.718699,2.49103507e+02,-7.95568451e-01,-2.28328232e-01,2.29895739e-01,5.14823185e-04,8.35655837e-04,2.54184088e-04,1.33126692e-03,1.71004887e-04
0.720340,2.49482713e+02,-7.64278501e-01,-1.97097901e-01,2.19591658e-01,7.16759874e-04,9.40351905e-04,1.15273439e-04,1.33413735e-03,1.67455745e-04
0.721981,2.49829786e+02,-7.64368723e-01,-1.78788468e-01,1.97730924e-01,6.16909277e-04,9.45960724e-04,-1.06809404e-04,1.33698309e-03,1.64211570e-04
0.723622,2.50143661e+02,-7.07501379e-01,-1.56322469e-01,2.25363387e-01,9.95598248e-04,9.62909439e-04,1.60079444e-04,1.33946151e-03,1.60991391e-04
0.725263,2.50423318e+02,-7.20806259e-01,-1.46491545e-01,2.55319892e-01,7.37848587e-04,8.80696224e-04,3.82729160e-04,1.34178324e-03,1.57815334e-04
0.726904,2.50667759e+02,-6.96859177e-01,-1.23754007e-01,2.42273861e-01,8.12071061e-04,9.15488822e-04,2.43251969e-04,1.34380376e-03,1.54582799e-04
0.728545,2.50876025e+02,-7.08811372e-01,-9.71104529e-02,2.34554202e-01,5.99285879e-04,9.82079551e-04,1.30570628e-04,1.34550074e-03,1.51053558e-04
0.730185,2.51047281e+02,-6.72737814e-01,-7.40280563e-02,1.97997019e-01,8.15850909e-04,9.91925181e-04,-1.56498754e-04,1.34691476e-03,1.47862905e-04
0.731826,2.51180594e+02,-6.95651225e-01,-6.73361996e-02,1.99764634e-01,4.86727517e-04,8.75491161e-04,-8.80097800e-05,1.34820060e-03,1.44604576e-04
0.733467,2.51275065e+02,-6.46815195e-01,-4.03440952e-02,2.20150548e-01,8.19802210e-04,9.49614307e-04,1.14972039e-04,1.34911023e-03,1.41507107e-04
0.735108,2.51329874e+02,-6.18190627e-01,-2.40961803e-02,1.96104648e-01,9.24042990e-04,8.96387308e-04,-8.36731018e-05,1.34966459e-03,1.38349791e-04
0.736749,2.51344205e+02,-6.27492593e-01,1.64137789e-03,2.22154422e-01,7.24418650e-04,9.46295246e-04,1.74305106e-04,1.34999860e-03,1.35078804e-04
0.738390,2.51317284e+02,-6.13787351e-01,1.41767661e-02,2.31309845e-01,7.05036182e-04,8.82668252e-04,1.61520666e-04,1.35007611e-03,1.32109905e-04
0.740031,2.51248320e+02,-6.34478087e-01,3.02778949e-02,2.25112238e-01,4.14640904e-04,8.60926688e-04,5.16793407e-05,1.34984855e-03,1.29038940e-04
0.741671,2.51136578e+02,-5.86879937e-01,4.78057976e-02,2.13015730e-01,7.47984967e-04,8.53020270e-04,-6.83889521e-05,1.34924368e-03,1.25795034e-04
0.743312,2.50981344e+02,-6.03254084e-01,6.30214204e-02,2.20067694e-01,4.99077484e-04,8.26775451e-04,-5.07309532e-06,1.34835614e-03,1.22847447e-04
0.744953,2.50781946e+02,-5.52597753e-01,9.03091115e-02,2.79818930e-01,8.39810953e-04,9.13746550e-04,4.84882782e-04,1.34713649e-03,1.19913280e-04
0.746594,2.50537738e+02,-5.42475664e-01,1.05341202e-01,2.35987503e-01,7.83954062e-04,8.58150058e-04,4.31135705e-05,1.34550260e-03,1.16859486e-04
0.748235,2.50248074e+02,-4.89742644e-01,1.24853260e-01,2.17035585e-01,1.08024352e-03,8.86432151e-04,-1.06522960e-04,1.34375585e-03,1.14311732e-04
0.749876,2.49912295e+02,-5.23089122e-01,1.38976147e-01,2.22427503e-01,6.23771490e-04,8.37937703e-04,-8.55175194e-05,1.34149985e-03,1.11129335e-04
0.751517,2.49529881e+02,-5.52729014e-01,1.60011347e-01,2.32068579e-01,3.00325756e-04,8.78366044e-04,3.22945366e-06,1.33901422e-03,1.07985948e-04
0.753158,2.49100354e+02,-5.32171541e-01,1.78153994e-01,2.01225668e-01,4.41765887e-04,8.62497338e-04,-2.39915822e-04,1.33608765e-03,1.05129954e-04
0.754798,2.48623208e+02,-4.40107553e-01,1.93559372e-01,1.87191443e-01,1.14470737e-03,8.25530135e-04,-3.17522770e-04,1.33285270e-03,1.02644580e-04
0.756439,2.48097859e+02,-4.89381159e-01,2.25032935e-01,2.25532775e-01,5.34982875e-04,9.60990618e-04,4.20787964e-05,1.32932841e-03,1.00004191e-04
0.758080,2.47523903e+02,-4.52924511e-01,2.35611186e-01,2.27622063e-01,7.51067870e-04,8.32465274e-04,6.66934450e-05,1.32520425e-03,9.69882741e-05
0.759721,2.46900926e+02,-4.21911229e-01,2.38033378e-01,1.76721677e-01,8.99918707e-04,6.93165077e-04,-3.84819058e-04,1.32111816e-03,9.44343625e-05
0.761362,2.46228397e+02,-4.08184832e-01,2.68125702e-01,1.87722494e-01,8.72850355e-04,8.25379542e-04,-2.57019458e-04,1.31649679e-03,9.19701884e-05
0.763003,2.45505960e+02,-4.23880722e-01,2.89263635e-01,2.03163703e-01,6.15364791e-04,8.51591482e-04,-8.45767688e-05,1.31152967e-03,8.92413657e-05
0.764644,2.44733267e+02,-4.15654948e-01,3.09155136e-01,2.05115229e-01,5.86798249e-04,8.67489369e-04,-5.17606465e-05,1.30609553e-03,8.67556063e-05
0.766284,2.43909998e+02,-3.83640868e-01,3.24151398e-01,1.62239270e-01,7.66882418e-04,8.50730672e-04,-3.91781414e-04,1.30050907e-03,8.44152870e-05
0.767925,2.43035812e+02,-3.28543585e-01,3.53919728e-01,1.76182839e-01,1.10611664e-03,9.44307682e-04,-2.15439456e-04,1.29428419e-03,8.20409591e-05
0.769566,2.42110466e+02,-3.59590416e-01,3.74560628e-01,2.22092014e-01,6.96670211e-04,9.59954850e-04,1.55298727e-04,1.28794625e-03,7.96578814e-05
0.771207,2.41133680e+02,-2.96031927e-01,3.67880227e-01,2.00933583e-01,1.11824917e-03,7.33218832e-04,-7.44133898e-05,1.28117688e-03,7.75180802e-05
0.772848,2.40105178e+02,-3.24158148e-01,4.00385946e-01,2.11969664e-01,7.44166856e-04,8.70177450e-04,3.74933615e-05,1.27402735e-03,7.48629905e-05
0.774489,2.39024799e+02,-3.31745673e-01,4.33519499e-01,1.95169191e-01,5.67860683e-04,1.00064176e-03,-9.79997792e-05,1.26651123e-03,7.27481552e-05
0.776130,2.37892373e+02,-2.90038560e-01,4.22432724e-01,2.07697865e-01,8.61564013e-04,7.18243694e-04,1.39592836e-05,1.25860773e-03,7.05192756e-05
0.777771,2.36707713e+02,-2.85482794e-01,4.56527004e-01,2.12224332e-01,8.01821534e-04,8.65387040e-04,2.92044561e-05,1.25030752e-03,6.84085147e-05
0.779411,2.35470704e+02,-2.51808301e-01,4.59572589e-01,1.82063947e-01,9.40416506e-04,7.30896937e-04,-2.45704833e-04,1.24173954e-03,6.67466467e-05
0.781052,2.34181190e+02,-2.21974576e-01,4.85903081e-01,1.57279155e-01,1.04170822e-03,8.39300440e-04,-4.49508646e-04,1.23288723e-03,6.47250375e-05
0.782693,2.32839095e+02,-2.19641259e-01,4.86402166e-01,2.31118086e-01,8.84752257e-04,6.78345270e-04,2.45170903e-04,1.22349155e-03,6.26445115e-05
0.784334,2.31444376e+02,-2.01289284e-01,5.06834855e-01,1.91069978e-01,8.68775242e-04,7.15086387e-04,-8.59466037e-05,1.21379360e-03,6.08086970e-05
0.785975,2.29997004e+02,-1.93032847e-01,5.13394538e-01,1.95307139e-01,7.94109832e-04,6.43376417e-04,-3.83327453e-05,1.20385240e-03,5.89975921e-05
0.787616,2.28496983e+02,-1.68251086e-01,5.40813817e-01,1.61369577e-01,8.59278135e-04,7.30558617e-04,-3.22265837e-04,1.19330701e-03,5.72200542e-05
0.789257,2.26944392e+02,-1.56312848e-01,5.65939324e-01,2.08280843e-01,8.02045011e-04,8.20245950e-04,1.21738725e-04,1.18266413e-03,5.57904087e-05
0.790897,2.25339298e+02,-1.12852834e-01,5.68942543e-01,1.79650677e-01,1.06308509e-03,6.69268491e-04,-1.36165665e-04,1.17153748e-03,5.37958544e-05
0.792538,2.23681804e+02,-1.56037061e-01,6.00340078e-01,1.84907985e-01,5.04882728e-04,8.06958313e-04,-2.35216112e-05,1.16013076e-03,5.24280980e-05
0.794179,2.21972024e+02,-1.43414522e-01,6.09287365e-01,1.79848750e-01,5.25149080e-04,7.36619433e-04,-5.22864387e-05,1.14837786e-03,5.07498181e-05
0.795820,2.20210118e+02,-1.13462462e-01,6.44327861e-01,1.96209360e-01,6.67150438e-04,9.13554105e-04,1.00779364e-04,1.13628416e-03,4.95555118e-05
0.797461,2.18396313e+02,-1.26351540e-01,6.47629238e-01,1.73937174e-01,4.65422610e-04,7.52008902e-04,-1.13552643e-04,1.12375647e-03,4.79305068e-05
0.799102,2.16530833e+02,-9.15538647e-02,6.63929838e-01,1.83414697e-01,6.69671026e-04,7.55712452e-04,-6.51394273e-06,1.11107704e-03,4.67452962e-05
0.800743,2.14613918e+02,-5.38650996e-02,6.80198309e-01,1.73148202e-01,8.72931862e-04,7.68526021e-04,-8.45772110e-05,1.09802516e-03,4.56927475e-05
0.802384,2.12645868e+02,-3.30701354e-02,6.78581264e-01,1.93551634e-01,8.93407860e-04,6.11278858e-04,9.40750625e-05,1.08458900e-03,4.46251013e-05
0.804024,2.10627018e+02,-8.17201098e-02,7.17870899e-01,1.89943169e-01,3.89812943e-04,8.17425681e-04,9.48504823e-05,1.07081766e-03,4.31395577e-05
0.805665,2.08557775e+02,-4.93190787e-02,7.19843209e-01,2.02286898e-01,6.10155502e-04,6.69625247e-04,1.71729164e-04,1.05682973e-03,4.24749584e-05
0.807306,2.06438532e+02,-2.82532461e-02,7.40989572e-01,1.76577021e-01,6.74966677e-04,7.26929874e-04,-4.02512886e-05,1.04246350e-03,4.17541589e-05
0.808947,2.04269769e+02,-1.03445064e-02,7.61397152e-01,1.65712724e-01,6.67034939e-04,7.82482407e-04,-1.25020358e-04,1.02789091e-03,4.13466573e-05
0.810588,2.02051993e+02,2.85719034e-02,7.54515972e-01,1.26663148e-01,8.43415431e-04,5.85520840e-04,-3.88917375e-04,1.01302878e-03,4.04384011e-05
0.812229,1.99785733e+02,2.04986465e-03,7.79443294e-01,1.48051844e-01,4.69955872e-04,6.91939357e-04,-1.41396470e-04,9.97866358e-04,3.99187920e-05
0.813870,1.97471573e+02,2.40968217e-02,8.03376555e-01,1.68434400e-01,5.99238357e-04,7.50932482e-04,6.77434374e-05,9.82269954e-04,3.92518947e-05
0.815510,1.95110183e+02,4.18895148e-02,8.02539392e-01,1.54694797e-01,6.38318477e-04,6.01585117e-04,-5.77675795e-05,9.66628727e-04,3.90680394e-05
0.817151,1.92702222e+02,7.44959146e-02,8.18881596e-01,1.21018887e-01,7.99976396e-04,6.21536056e-04,-3.59995940e-04,9.50602651e-04,3.89651182e-05
0.818792,1.90248452e+02,5.59425421e-02,8.57767084e-01,1.29636271e-01,5.11203072e-04,8.52767556e-04,-2.20183500e-04,9.34442221e-04,3.85520505e-05
0.820433,1.87749669e+02,6.66545360e-02,8.52747739e-01,1.28936106e-01,5.24138436e-04,6.39627372e-04,-2.00417917e-04,9.17961290e-04,3.85332344e-05
0.822074,1.85206674e+02,8.21614687e-02,8.58839733e-01,1.13306544e-01,5.38690088e-04,5.86029685e-04,-3.54620594e-04,9.01276827e-04,3.88432179e-05
0.823715,1.82620364e+02,1.28417308e-01,8.74868060e-01,1.30661703e-01,8.53048833e-04,6.06770633e-04,-1.30126868e-04,8.84396447e-04,3.89755476e-05
0.825356,1.79991727e+02,1.19408943e-01,8.84635610e-01,1.19836249e-01,6.41819303e-04,5.66700965e-04,-2.18913013e-04,8.67343500e-04,3.91159517e-05
0.826997,1.77321734e+02,1.33263985e-01,8.94273440e-01,1.41752741e-01,6.60628597e-04,5.37833811e-04,2.37588351e-05,8.50019078e-04,3.95932200e-05
0.828637,1.74611450e+02,1.59887630e-01,8.97305917e-01,1.28294151e-01,7.83750045e-04,4.51280248e-04,-6.61033133e-05,8.32556417e-04,3.99533479e-05
0.830278,1.71862015e+02,1.68577413e-01,9.22142448e-01,1.25041993e-01,7.27195616e-04,5.60691590e-04,-9.62416026e-05,8.14898451e-04,4.06438739e-05
0.831919,1.69074634e+02,1.38113879e-01,9.28112749e-01,9.92621963e-02,3.51359718e-04,4.81373389e-04,-2.89666873e-04,7.97118200e-04,4.11830023e-05
0.833560,1.66250504e+02,1.43380026e-01,9.58198097e-01,1.10057777e-01,3.18157496e-04,6.55155884e-04,-1.52719749e-04,7.79187860e-04,4.19716937e-05
0.835201,1.63390940e+02,1.45489851e-01,9.54101195e-01,1.28221205e-01,2.71092616e-04,4.75246829e-04,3.06975768e-06,7.61079260e-04,4.28472707e-05
0.836842,1.60497301e+02,1.63455436e-01,9.68137902e-01,1.10109836e-01,3.55148283e-04,5.02751011e-04,-1.64771073e-04,7.42959749e-04,4.37155187e-05
0.838483,1.57571016e+02,1.97585581e-01,9.71061459e-01,1.11281742e-01,6.26100270e-04,4.14858564e-04,-1.31635212e-04,7.24719921e-04,4.45162262e-05
0.840123,1.54613588e+02,1.95514024e-01,9.85735837e-01,8.65968827e-02,4.98851936e-04,4.54675587e-04,-3.21842192e-04,7.06387101e-04,4.55571263e-05
0.841764,1.51626602e+02,1.91674150e-01,9.93995526e-01,1.25123116e-01,3.76240007e-04,4.29130335e-04,7.11865315e-05,6.87991802e-04,4.66191044e-05
0.843405,1.48611676e+02,2.14709335e-01,1.00176207e+00,9.48630619e-02,4.97784155e-04,4.00106705e-04,-1.73256070e-04,6.69561474e-04,4.76843660e-05
0.845046,1.45570534e+02,2.29537672e-01,9.94571302e-01,1.03099588e-01,5.12237282e-04,2.29988959e-04,-7.06538584e-05,6.51029389e-04,4.89818941e-05
0.846687,1.42504911e+02,2.16208632e-01,1.00977128e+00,5.58960180e-02,3.12498537e-04,2.96706130e-04,-4.97811178e-04,6.32553678e-04,5.01436665e-05
0.848328,1.39416622e+02,2.58083828e-01,1.02551502e+00,9.07647640e-02,6.08716139e-04,3.67331124e-04,-1.24563330e-04,6.14146235e-04,5.13097600e-05
0.849969,1.36307596e+02,2.45919865e-01,1.02462296e+00,9.74252667e-02,3.99808365e-04,2.60056583e-04,-4.11257113e-05,5.95548199e-04,5.27223429e-05
0.851610,1.33179793e+02,2.60665812e-01,1.01548275e+00,5.59071982e-02,4.52845303e-04,1.13951066e-04,-3.89427385e-04,5.77291640e-04,5.37763783e-05
0.853250,1.30035204e+02,2.66973444e-01,1.02974996e+00,5.02347939e-02,4.28875608e-04,1.94057963e-04,-3.69379462e-04,5.58957838e-04,5.50480510e-05
0.854891,1.26875944e+02,2.77026040e-01,1.02040024e+00,6.51153992e-02,4.52180450e-04,4.07010543e-05,-1.81944240e-04,5.40689234e-04,5.64247599e-05
0.856532,1.23704159e+02,2.89522399e-01,1.04822118e+00,6.15906935e-02,4.61880114e-04,2.67766853e-04,-1.59438342e-04,5.22545939e-04,5.77086776e-05
0.858173,1.20522142e+02,2.95204301e-01,1.04145812e+00,5.26779446e-02,4.45721961e-04,1.41127729e-04,-2.26630117e-04,5.04583004e-04,5.89328708e-05
0.859814,1.17332181e+02,2.96679459e-01,1.02640988e+00,3.51098110e-02,3.71880628e-04,-6.06211924e-05,-3.26089824e-04,4.86642394e-04,6.02748843e-05
0.861455,1.14136634e+02,3.04526200e-01,1.03773701e+00,3.10372399e-02,3.55551316e-04,1.41828875e-05,-3.20308558e-04,4.68925391e-04,6.16486838e-05
0.863096,1.10937941e+02,3.34012035e-01,1.04633310e+00,4.20682880e-02,5.14412111e-04,7.68659594e-05,-1.67577427e-04,4.51462516e-04,6.28852026e-05
0.864736,1.07738640e+02,3.28454759e-01,1.03850576e+00,2.32152973e-02,3.90713310e-04,-3.23234373e-05,-3.03373748e-04,4.34219364e-04,6.40369756e-05
0.866377,1.04541257e+02,3.23582383e-01,1.02708745e+00,4.87283758e-02,2.82524679e-04,-1.65252952e-04,-1.05596154e-05,4.17110983e-04,6.53710986e-05
0.868018,1.01348381e+02,3.35643341e-01,1.03385695e+00,3.70470809e-02,3.38512871e-04,-9.80550829e-05,-1.13607002e-04,4.00329479e-04,6.66144422e-05
0.869659,9.81627347e+01,3.33140160e-01,1.03221367e+00,3.00766497e-02,2.54148473e-04,-1.12023426e-04,-1.59536657e-04,3.83877035e-04,6.77091219e-05
0.871300,9.49871178e+01,3.48081158e-01,1.02115018e+00,2.99621731e-02,3.12397774e-04,-2.18873363e-04,-1.18040006e-04,3.67654538e-04,6.88493450e-05
0.872941,9.18243857e+01,3.63595854e-01,1.01557539e+00,8.22562672e-03,3.94061252e-04,-2.52177241e-04,-2.94369117e-04,3.51831674e-04,6.98938479e-05
0.874582,8.86774673e+01,3.57343800e-01,1.00375542e+00,-2.56629716e-03,2.60636323e-04,-3.53404814e-04,-3.33886380e-04,3.36286985e-04,7.09738591e-05
0.876223,8.55493479e+01,3.71242804e-01,9.88865033e-01,1.05660816e-02,3.37257169e-04,-4.62061254e-04,-1.56437230e-04,3.21128746e-04,7.20311649e-05
0.877863,8.24430836e+01,3.70612253e-01,1.00728567e+00,2.40633906e-02,2.75299207e-04,-2.36043601e-04,2.12878316e-06,3.06476281e-04,7.28058990e-05
0.879504,7.93618652e+01,3.86290290e-01,9.65446287e-01,-3.72757663e-03,3.75183114e-04,-5.91178687e-04,-2.36049742e-04,2.92151460e-04,7.36925302e-05
0.881145,7.63089168e+01,3.77947199e-01,9.79971776e-01,-6.24661222e-03,2.30490676e-04,-3.89347920e-04,-2.28376423e-04,2.78233438e-04,7.46112840e-05
0.882786,7.32876741e+01,3.80783833e-01,9.54575190e-01,-6.27384495e-03,2.09779017e-04,-5.63373600e-04,-1.99548727e-04,2.64836734e-04,7.53103394e-05
0.884427,7.03016197e+01,4.00644275e-01,9.39578645e-01,-6.02064260e-03,3.35912078e-04,-6.19334247e-04,-1.63495187e-04,2.51950090e-04,7.58538156e-05
0.886068,6.73544423e+01,3.99737653e-01,9.34079588e-01,-6.32550323e-03,2.77241643e-04,-5.85345153e-04,-1.26259016e-04,2.39560300e-04,7.62868253e-05
0.887709,6.44499935e+01,3.90914041e-01,9.23264286e-01,-2.55348496e-02,1.52190789e-04,-6.00255015e-04,-2.91324473e-04,2.27631767e-04,7.67910061e-05
0.889349,6.15923610e+01,4.01097794e-01,9.19087606e-01,-2.66986189e-02,1.97692866e-04,-5.62121447e-04,-2.58060380e-04,2.16185322e-04,7.73182253e-05
0.890990,5.87859546e+01,4.18464941e-01,8.94181991e-01,-2.36320017e-02,3.31280667e-04,-7.15944651e-04,-1.90378958e-04,2.05387750e-04,7.74123398e-05
0.892631,5.60353859e+01,4.28072464e-01,8.72465752e-01,-3.23405724e-02,3.57778067e-04,-8.07731220e-04,-2.27731655e-04,1.95199615e-04,7.72209448e-05
0.894272,5.33456064e+01,4.41134845e-01,8.64551674e-01,-3.17483840e-02,4.04856767e-04,-7.68649820e-04,-1.68905981e-04,1.85404249e-04,7.74935193e-05
0.895913,5.07221730e+01,4.29855085e-01,8.43167713e-01,-3.16798016e-02,2.39803225e-04,-8.42653966e-04,-1.50824853e-04,1.76359049e-04,7.70314954e-05
0.897554,4.81710770e+01,4.51048370e-01,8.23824143e-01,-4.71431469e-02,3.79773244e-04,-8.81692003e-04,-2.77476748e-04,1.67863855e-04,7.65512503e-05
0.899195,4.56990787e+01,4.49505739e-01,8.02983720e-01,-4.02631080e-02,2.93714315e-04,-9.18207689e-04,-1.73530544e-04,1.59944401e-04,7.59399122e-05
0.900835,4.33137926e+01,4.47883631e-01,7.71701621e-01,-3.49229352e-02,2.26576799e-04,-1.05342697e-03,-8.13263196e-05,1.52584325e-04,7.52677127e-05
0.902476,4.10238945e+01,4.60868858e-01,7.68857342e-01,-3.97580081e-02,2.96153219e-04,-9.11417856e-04,-1.08089502e-04,1.45890119e-04,7.41543060e-05
0.904117,3.88392961e+01,4.72220611e-01,7.43271885e-01,-4.71644238e-02,3.46589694e-04,-9.91229978e-04,-1.56343643e-04,1.39729658e-04,7.31007183e-05
0.905758,3.67713367e+01,4.78248780e-01,7.32341944e-01,-5.33993377e-02,3.32951878e-04,-9.14424989e-04,-1.80700826e-04,1.34231357e-04,7.16052743e-05
0.907399,3.48329683e+01,4.86716734e-01,7.09452935e-01,-5.27329948e-02,3.50670425e-04,-9.61737166e-04,-1.39699390e-04,1.29283331e-04,7.01223223e-05
0.909040,3.30388826e+01,4.94870466e-01,6.92914448e-01,-5.89293104e-02,3.60435060e-04,-9.55228852e-04,-1.65799266e-04,1.24898162e-04,6.87530410e-05
0.910681,3.14055425e+01,5.04217834e-01,6.50724736e-01,-5.56700702e-02,3.86369523e-04,-1.18150656e-03,-1.11435467e-04,1.21138027e-04,6.73139464e-05
0.912322,2.99508300e+01,5.13489757e-01,6.21720473e-01,-4.73671771e-02,3.84034371e-04,-1.21865406e-03,-2.34647133e-05,1.18006898e-04,6.61586982e-05
0.913962,2.86936770e+01,5.20729995e-01,6.06285473e-01,-5.23175644e-02,3.65695500e-04,-1.15539289e-03,-5.55337000e-05,1.15318977e-04,6.61690904e-05
0.915603,2.76532544e+01,5.36834971e-01,5.70686648e-01,-6.09230694e-02,4.32554055e-04,-1.27958860e-03,-1.31662389e-04,1.13289839e-04,6.70247010e-05
0.917244,2.68472514e+01,5.38270893e-01,5.72942949e-01,-7.69499375e-02,3.62561963e-04,-1.05297953e-03,-2.61321761e-04,1.11743837e-04,6.98583429e-05
0.918885,2.62901800e+01,5.48046600e-01,5.38420895e-01,-7.70212061e-02,3.64750645e-04,-1.21221226e-03,-2.27921573e-04,1.10694504e-04,7.51363846e-05
0.920526,2.59912054e+01,5.62291913e-01,5.08477008e-01,-6.52689595e-02,3.93781042e-04,-1.30021107e-03,-1.05774566e-04,1.10281592e-04,8.29805770e-05
0.922167,2.59523826e+01,5.71339525e-01,4.82569073e-01,-8.75199512e-02,3.73939823e-04,-1.35038231e-03,-3.03691188e-04,1.10306605e-04,9.35016689e-05
0.923808,2.61678508e+01,5.76700039e-01,4.51380279e-01,-9.32182379e-02,3.21110451e-04,-1.44650946e-03,-3.25321800e-04,1.10855885e-04,1.05794686e-04
0.925448,2.66241253e+01,5.86021216e-01,4.24823848e-01,-9.56456320e-02,3.12390003e-04,-1.48230211e-03,-2.93221727e-04,1.11875906e-04,1.18604172e-04
0.927089,2.73016366e+01,5.94165071e-01,3.92425480e-01,-9.86325300e-02,2.81412443e-04,-1.56353656e-03,-2.74103440e-04,1.13397812e-04,1.30999221e-04
0.928730,2.81769888e+01,6.02971518e-01,3.49837255e-01,-1.09013512e-01,2.83871257e-04,-1.72271588e-03,-3.11632363e-04,1.15317685e-04,1.42072194e-04
0.930371,2.92253551e+01,6.20531896e-01,3.12836899e-01,-1.04880748e-01,3.57431414e-04,-1.79618064e-03,-2.20185258e-04,1.17754983e-04,1.51694361e-04
0.932012,3.04223354e+01,6.20132895e-01,2.78224161e-01,-9.85555884e-02,2.61313537e-04,-1.82225179e-03,-1.10003654e-04,1.20544183e-04,1.59163690e-04
0.933653,3.17454037e+01,6.29253156e-01,2.39886678e-01,-1.14821078e-01,2.59330586e-04,-1.86964102e-03,-2.28287578e-04,1.23739136e-04,1.65005155e-04
0.935294,3.31746255e+01,6.05906975e-01,2.02074317e-01,-1.31803458e-01,-2.95724154e-05,-1.89877586e-03,-3.21584007e-04,1.27251410e-04,1.69102739e-04
0.936935,3.46930092e+01,6.40769375e-01,1.52225985e-01,-1.23107240e-01,2.46881066e-04,-2.02244846e-03,-1.88385953e-04,1.31187402e-04,1.71396823e-04
0.938575,3.62862983e+01,6.33991364e-01,1.15542095e-01,-1.28590452e-01,9.99574924e-05,-2.00353386e-03,-1.91454372e-04,1.35409538e-04,1.72542604e-04
0.940216,3.79429014e+01,6.45775864e-01,7.88967002e-02,-1.31633785e-01,1.53877580e-04,-1.96576088e-03,-1.62956332e-04,1.39993801e-04,1.72065511e-04
