seed,q_scale,steps,status,error,sdc_rmse_pos_m,jac_rmse_pos_m,sdc_rmse_vel_m_s,jac_rmse_vel_m_s,state_pos_diff_m,state_vel_diff_m_s,P_rel_fro,nis_mean_abs_diff,sdc_min_P_eig,jac_min_P_eig
10,0.1,100,ok,,22.37812830327773,22.378189919929863,0.04714187819922299,0.047141953141945594,0.00028822682494355844,5.376526933475751e-07,2.5620663425321966e-07,1.3526957332032907e-11,5.2616831557468245e-08,5.2616736700019324e-08
10,0.1,500,ok,,5458.189791672737,5458.300611408585,1.6063126893301358,1.60643796137347,0.6833500097148487,0.0005727304564321224,0.00017772875878555743,5.739894329837014e-07,5.271964487789243e-08,5.271947931164285e-08
10,1.0,100,ok,,45.32932166182653,45.32939443935287,0.07634234624054065,0.0763425087823407,0.00016415307476508832,4.5143259965291514e-07,2.5069268367300486e-07,2.052427131027379e-09,5.256635594638133e-07,5.256635856181651e-07
10,1.0,500,ok,,18207.857286259212,18208.380198719347,5.47743035434772,5.4779660373964685,2.8693802065363756,0.0023250228393910566,0.00020107315050079018,1.5265846897150048e-06,5.259696117748629e-07,5.259692534887493e-07
11,0.0,100,ok,,125.1079610568647,111.07241939916227,0.13323862859232477,0.1410801257487111,31.309283367967968,0.05352034082219984,0.01437485278559881,4.678039118838541,1.742895903221919e-13,2.0625160961363196e-13
11,0.0,500,ok,,1213.3760391713693,999.0793294581526,0.8320853255981613,0.6264393738080418,3663.795459254697,1.0340844668643454,0.012887133650059343,50.49558312995947,1.5107218541448135e-15,9.291933912713284e-16
11,0.01,100,ok,,10.697607969970141,10.743496589376578,0.34395034584651485,0.34433102679812755,0.5371237713764129,0.0010880254117911767,0.0015298345747532338,0.00020017340212841184,5.366377769558789e-09,5.368099308607757e-09
11,0.01,500,ok,,377.80772613396124,350.46894890056257,0.23157204517340513,0.22654243557672096,53.10416047487551,0.015069206302466685,0.0035526382687347444,9.058733767774996e-06,7.652246081293398e-09,7.644572991762427e-09
11,0.1,100,ok,,21.046734882247396,21.08770601778821,0.35996577020038417,0.3600543798847745,0.2151995898718518,0.00048023857178412544,0.0015355621643814708,8.03599206933292e-06,5.272615739053017e-08,5.272843182542399e-08
11,0.1,500,ok,,1644.6603204045618,1678.587323439294,0.6782937472373349,0.6899661175236492,67.3861146452839,0.01742589316084818,0.0036475748171698264,1.5362330163970483e-05,5.9536678562500256e-08,5.9523011208415656e-08
11,1.0,100,ok,,46.60291939877774,46.64184518389627,0.391936041630119,0.3919947532215346,0.30234123937538626,0.0007383057317397503,0.0015308953518198437,9.416994641020526e-08,5.259514516718111e-07,5.259539944213689e-07
11,1.0,500,ok,,23361.75533657611,23516.17724812816,8.516832169231611,8.565707158532094,327.90113603160836,0.06919675810243377,0.0024218580418143647,0.00014272076155696922,5.414394403763248e-07,5.414789128249417e-07
12,0.0,100,ok,,3.348255954651714,3.3415766120161825,0.008632515410520816,0.0086782236876986,0.03543991661924936,9.132694514246382e-05,0.000439397835217777,0.0036350590045532982,5.113081510310574e-13,4.981160072537435e-13
12,0.0,500,ok,,13.864251049486144,14.564545026904465,0.013167493355632085,0.01309357798239554,2.199795908611127,0.00046417580004418145,0.019169559933826182,0.0011242258961683405,6.0705481453263616e-15,4.3600434581494845e-15
12,0.01,100,ok,,6.1430244337954125,6.1423859367715705,0.03658609089701139,0.03658669091627901,0.00301332901631054,5.704124609504923e-06,5.874416488732645e-06,5.870393016138564e-08,5.335813910972274e-09,5.3356437622172305e-09
12,0.01,500,ok,,258.18531070458954,258.2191947482982,0.07639051508965175,0.07639249325746157,0.05783741152063127,1.0052087590310259e-05,9.009712908959406e-05,7.257839607088812e-07,5.42191774200683e-09,5.421684474668336e-09
12,0.1,100,ok,,8.428913911902608,8.428775431740968,0.05528972670190339,0.05528955154133916,0.0013054618581587033,1.670219050757717e-06,5.638796896803384e-06,1.9208383106317228e-08,5.266906747922169e-08,5.2668864290915083e-08
12,0.1,500,ok,,3692.1507890502294,3692.602812725927,1.0186953292638943,1.018729220967835,1.3292252125038546,7.9262456702041e-05,7.76410087542821e-05,1.5589876756205712e-06,5.2834691506441324e-08,5.283432739053315e-08
12,1.0,100,ok,,26.409215113449317,26.409186299061634,0.07742202436374818,0.07742174673911531,1.7123452404334472e-05,9.07304382106966e-07,5.478066654664803e-06,1.3242778484912066e-08,5.257867861081211e-07,5.257868374661965e-07
